purchase_detail_id,purchase_id,sell_id,purchase_det_number,purchase_det_price,purchase_det_state
18405,6056,12436,3,35000,2
18406,6056,6162,2,32000,2
18407,6057,8332,3,35000,2
18408,6057,8261,2,35000,2
18409,6057,8497,2,32000,2
18410,6058,8050,3,32000,2
18411,6058,7886,1,27000,1
18412,6058,7907,2,33000,2
18413,6059,12984,2,33000,1
18414,6060,8743,1,22000,1
18415,6060,12787,1,22000,2
18416,6060,8749,3,25000,1
18417,6060,14873,3,28000,1
18418,6060,8766,2,23000,2
18419,6061,594,2,27000,1
18420,6062,8866,2,23000,2
18421,6062,8905,1,18000,1
18422,6062,8960,2,22000,2
18423,6063,2891,2,30000,2
18424,6063,3013,1,27000,2
18425,6063,2913,1,33000,1
18426,6063,2780,3,32000,2
18427,6063,2688,3,32000,2
18428,6064,14573,1,20000,2
18429,6064,4497,1,23000,2
18430,6065,14438,2,23000,2
18431,6065,3252,1,33000,2
18432,6065,3411,2,33000,2
18433,6066,9802,3,30000,2
18434,6066,9790,1,23000,2
18435,6066,9773,2,23000,2
18436,6066,12992,2,37000,2
18437,6066,12994,1,22000,2
18438,6067,8703,2,18000,1
18439,6067,8639,3,20000,2
18440,6067,8697,2,27000,2
18441,6067,8691,3,33000,2
18442,6067,8684,3,22000,2
18443,6068,1797,1,28000,1
18444,6068,1667,1,18000,2
18445,6068,13419,2,28000,2
18446,6069,14237,2,37000,2
18447,6069,11467,2,23000,2
18448,6069,14242,3,35000,2
18449,6070,12124,2,27000,2
18450,6070,13670,3,37000,2
18451,6070,12140,3,28000,2
18452,6070,4294,3,37000,2
18453,6070,4487,3,32000,2
18454,6071,12465,3,25000,2
18455,6071,6534,1,22000,2
18456,6071,6853,3,25000,2
18457,6072,5505,2,30000,2
18458,6072,13731,1,18000,2
18459,6073,5680,1,18000,1
18460,6073,5575,3,23000,2
18461,6073,5555,2,20000,2
18462,6074,9371,2,22000,2
18463,6074,9453,1,28000,2
18464,6074,9493,1,28000,2
18465,6075,14912,2,33000,2
18466,6075,9198,3,35000,2
18467,6076,3781,1,35000,2
18468,6076,3860,3,33000,1
18469,6076,14492,3,18000,2
18470,6076,14516,1,22000,2
18471,6077,13848,2,33000,2
18472,6077,14779,2,37000,2
18473,6078,14791,1,37000,2
18474,6079,12991,1,20000,1
18475,6079,9775,3,30000,2
18476,6079,9739,2,25000,2
18477,6080,3207,3,33000,1
18478,6080,3094,3,27000,2
18479,6080,11913,3,23000,2
18480,6080,3383,2,23000,1
18481,6080,3342,1,23000,2
18482,6081,3307,3,28000,2
18483,6081,3125,3,25000,2
18484,6081,14443,1,18000,2
18485,6081,11880,1,18000,2
18486,6082,3683,1,20000,1
18487,6082,3576,1,18000,2
18488,6083,5702,3,33000,2
18489,6083,5606,3,30000,1
18490,6084,9218,3,37000,2
18491,6084,9334,2,22000,2
18492,6084,9107,2,33000,2
18493,6084,8999,1,35000,2
18494,6084,9277,2,32000,2
18495,6085,4236,1,25000,2
18496,6085,13612,3,20000,2
18497,6085,4118,1,32000,2
18498,6085,14517,3,18000,2
18499,6086,14955,3,18000,2
18500,6087,12892,1,30000,2
18501,6087,14923,3,23000,2
18502,6088,5195,2,33000,2
18503,6088,5223,1,23000,2
18504,6088,5293,1,32000,2
18505,6089,12362,2,20000,2
18506,6089,6024,2,18000,1
18507,6089,6048,1,18000,1
18508,6090,4469,3,33000,2
18509,6090,4831,3,37000,2
18510,6090,4710,3,20000,2
18511,6090,4854,1,22000,2
18512,6091,4889,3,20000,1
18513,6091,12186,3,20000,2
18514,6091,5066,2,20000,1
18515,6091,14591,3,35000,2
18516,6091,5030,2,28000,2
18517,6092,3147,1,23000,1
18518,6092,3102,1,18000,2
18519,6093,13774,2,30000,2
18520,6093,6472,2,23000,2
18521,6093,6230,1,28000,2
18522,6094,3487,3,27000,2
18523,6094,3466,3,28000,1
18524,6094,3507,2,22000,2
18525,6094,14486,3,20000,2
18526,6094,3675,1,33000,2
18527,6095,14835,1,28000,1
18528,6095,13922,3,27000,2
18529,6095,8142,3,18000,2
18530,6095,8030,1,18000,2
18531,6095,8031,3,18000,1
18532,6096,3318,2,23000,2
18533,6096,3258,3,33000,2
18534,6096,3288,3,32000,2
18535,6096,3150,2,25000,2
18536,6096,3458,1,28000,1
18537,6097,5997,2,33000,2
18538,6097,12348,3,37000,2
18539,6097,12364,3,32000,2
18540,6098,7398,2,37000,2
18541,6098,7361,3,35000,2
18542,6098,7517,2,32000,2
18543,6098,7354,3,30000,2
18544,6098,7323,2,20000,2
18545,6099,7435,1,18000,2
18546,6099,7577,1,28000,2
18547,6099,7500,3,35000,2
18548,6099,12588,1,30000,2
18549,6100,14278,2,37000,2
18550,6100,1225,1,27000,2
18551,6100,1247,1,30000,2
18552,6100,964,1,32000,1
18553,6100,1331,3,35000,1
18554,6101,5925,1,30000,2
18555,6101,6049,2,23000,2
18556,6101,5962,2,28000,2
18557,6101,13758,1,30000,2
18558,6101,12367,3,37000,1
18559,6102,2405,3,22000,2
18560,6102,2340,1,35000,2
18561,6102,13465,2,25000,2
18562,6103,3413,2,30000,2
18563,6103,3432,3,23000,2
18564,6104,11756,3,18000,1
18565,6104,2395,3,18000,2
18566,6105,11224,3,30000,2
18567,6105,11283,3,28000,1
18568,6106,2335,2,20000,2
18569,6106,2384,1,27000,2
18570,6106,2403,1,18000,2
18571,6106,2331,1,37000,2
18572,6106,2433,1,28000,2
18573,6107,14302,1,35000,1
18574,6107,1501,3,20000,2
18575,6107,1715,1,22000,2
18576,6108,3603,3,18000,2
18577,6108,3521,2,33000,2
18578,6108,3676,2,20000,1
18579,6108,3645,2,23000,2
18580,6108,3684,1,23000,2
18581,6109,10487,2,33000,2
18582,6109,15022,3,18000,2
18583,6110,12221,1,35000,1
18584,6110,5358,2,27000,2
18585,6110,5166,1,35000,2
18586,6111,5727,1,37000,2
18587,6111,5702,1,33000,2
18588,6111,13745,2,35000,1
18589,6111,5651,1,32000,2
18590,6111,12282,3,22000,2
18591,6112,11259,2,28000,2
18592,6113,8533,2,28000,2
18593,6114,14088,1,22000,2
18594,6114,9999,1,22000,2
18595,6115,12252,3,25000,2
18596,6115,12258,2,18000,1
18597,6115,5298,1,25000,1
18598,6116,11758,2,27000,2
18599,6116,2469,2,27000,2
18600,6116,11745,3,28000,2
18601,6116,2458,1,32000,2
18602,6116,2260,1,23000,2
18603,6117,7661,1,35000,2
18604,6117,7961,3,20000,2
18605,6117,8000,3,37000,2
18606,6117,7890,3,25000,2
18607,6117,13920,2,25000,1
18608,6118,4330,1,27000,2
18609,6118,4300,3,25000,2
18610,6118,4587,1,22000,2
18611,6119,3453,2,23000,2
18612,6119,3313,3,28000,2
18613,6119,3180,3,18000,2
18614,6120,8605,1,22000,2
18615,6120,8608,2,18000,2
18616,6120,8810,2,20000,2
18617,6120,8693,1,25000,1
18618,6120,8763,1,35000,2
18619,6121,4896,3,35000,2
18620,6121,5040,2,30000,1
18621,6121,5103,3,30000,2
18622,6121,5043,1,37000,2
18623,6121,13688,1,20000,2
18624,6122,11037,1,25000,1
18625,6123,13971,3,32000,2
18626,6124,408,3,37000,2
18627,6124,325,3,23000,2
18628,6124,382,1,35000,2
18629,6125,12332,1,32000,2
18630,6125,5556,2,35000,2
18631,6126,3523,1,22000,2
18632,6126,14478,3,28000,2
18633,6127,8938,2,18000,2
18634,6127,8942,1,37000,2
18635,6128,9779,2,25000,2
18636,6128,12994,1,22000,2
18637,6128,12977,1,18000,2
18638,6128,12979,2,33000,1
18639,6128,9759,1,22000,2
18640,6129,3481,1,27000,2
18641,6129,3563,1,33000,2
18642,6129,3678,1,22000,2
18643,6129,14468,3,28000,2
18644,6130,1348,2,20000,2
18645,6130,1313,3,27000,1
18646,6130,11515,3,27000,2
18647,6130,1360,3,28000,2
18648,6131,14641,3,20000,2
18649,6131,14639,2,35000,2
18650,6131,5746,3,32000,1
18651,6132,14083,2,22000,2
18652,6132,13009,3,30000,1
18653,6132,10127,3,28000,2
18654,6133,8948,3,27000,2
18655,6133,8952,1,37000,2
18656,6133,8868,3,18000,2
18657,6133,8895,3,22000,1
18658,6134,8588,2,37000,2
18659,6134,8474,2,27000,2
18660,6135,2026,1,27000,2
18661,6135,2256,3,27000,2
18662,6135,13453,1,20000,2
18663,6136,1147,1,37000,2
18664,6136,1075,2,33000,2
18665,6137,8910,2,23000,2
18666,6138,6120,2,37000,2
18667,6139,9271,1,35000,1
18668,6139,12877,3,32000,2
18669,6139,9228,2,28000,2
18670,6139,9235,1,28000,2
18671,6140,8453,2,33000,1
18672,6140,8397,1,37000,2
18673,6140,8255,1,37000,2
18674,6140,8270,1,35000,1
18675,6140,8472,3,20000,2
18676,6141,2180,2,32000,2
18677,6141,2200,1,18000,2
18678,6141,14350,1,18000,2
18679,6141,2058,2,37000,2
18680,6142,3671,2,22000,2
18681,6142,13569,2,35000,2
18682,6142,3580,2,25000,2
18683,6143,12263,1,33000,2
18684,6143,13708,1,37000,2
18685,6143,5474,2,25000,2
18686,6144,7494,1,22000,2
18687,6144,7470,1,20000,2
18688,6144,7578,3,18000,2
18689,6145,12940,2,37000,2
18690,6145,9443,3,28000,2
18691,6145,14022,3,27000,2
18692,6145,9517,1,35000,2
18693,6146,10815,1,32000,2
18694,6146,10936,1,22000,2
18695,6146,10880,3,25000,1
18696,6147,2322,1,18000,2
18697,6147,2440,2,27000,2
18698,6148,5710,2,18000,1
18699,6148,5773,1,37000,2
18700,6148,14638,3,27000,1
18701,6148,5695,1,18000,1
18702,6148,5496,2,27000,2
18703,6149,4586,3,25000,2
18704,6149,4443,3,18000,1
18705,6149,4727,2,37000,2
18706,6149,4476,3,32000,2
18707,6150,2158,1,22000,2
18708,6150,2119,1,37000,2
18709,6150,2187,2,22000,2
18710,6151,8201,3,35000,2
18711,6152,2064,3,35000,1
18712,6152,2206,3,28000,2
18713,6152,2047,3,27000,2
18714,6152,2164,2,22000,2
18715,6153,4586,1,25000,1
18716,6153,4585,2,23000,2
18717,6153,14549,3,35000,1
18718,6154,3286,2,25000,2
18719,6154,3149,2,27000,2
18720,6154,3282,2,33000,2
18721,6155,4048,2,35000,2
18722,6156,14899,2,35000,2
18723,6156,13989,1,22000,1
18724,6156,8894,1,32000,1
18725,6157,10195,1,25000,2
18726,6157,13129,2,20000,2
18727,6157,10508,1,37000,2
18728,6157,10740,3,18000,1
18729,6157,10384,3,25000,2
18730,6158,13770,1,32000,2
18731,6158,6414,1,30000,2
18732,6158,6141,3,27000,2
18733,6158,6412,3,28000,2
18734,6158,6268,3,35000,2
18735,6159,9426,2,27000,2
18736,6159,9633,3,35000,2
18737,6160,5555,3,20000,2
18738,6161,7474,3,35000,2
18739,6161,7478,2,23000,1
18740,6161,7430,1,28000,1
18741,6162,13722,1,32000,1
18742,6163,5911,3,18000,2
18743,6164,9779,1,25000,1
18744,6165,3414,2,35000,2
18745,6166,5071,3,20000,2
18746,6166,4992,1,32000,2
18747,6167,5536,2,33000,2
18748,6167,12327,3,37000,2
18749,6168,14948,2,25000,2
18750,6168,9551,1,23000,1
18751,6169,9021,1,35000,2
18752,6170,398,1,25000,2
18753,6170,295,1,32000,1
18754,6170,11443,2,28000,1
18755,6171,13978,3,32000,2
18756,6171,12840,1,28000,2
18757,6171,8827,1,27000,2
18758,6171,8900,3,18000,2
18759,6171,8886,2,33000,2
18760,6172,433,1,28000,2
18761,6173,9747,2,37000,2
18762,6173,9795,1,23000,2
18763,6173,14052,3,35000,2
18764,6173,9739,1,25000,2
18765,6173,14965,1,32000,2
18766,6174,6304,2,33000,2
18767,6175,5573,1,35000,2
18768,6175,5782,1,22000,2
18769,6176,8243,2,27000,1
18770,6176,8290,1,22000,2
18771,6177,435,3,25000,2
18772,6177,326,1,37000,2
18773,6177,361,1,30000,1
18774,6177,11411,2,22000,2
18775,6177,370,2,28000,2
18776,6178,5585,2,30000,2
18777,6178,5706,3,22000,2
18778,6178,5713,2,37000,2
18779,6178,5609,1,27000,2
18780,6179,12886,3,20000,2
18781,6179,9093,3,18000,2
18782,6180,4248,1,25000,2
18783,6180,3773,2,28000,2
18784,6180,4236,2,25000,2
18785,6181,6509,1,35000,2
18786,6181,14723,2,37000,2
18787,6181,6487,2,23000,2
18788,6181,6512,3,20000,2
18789,6181,6724,1,18000,2
18790,6182,2305,1,20000,2
18791,6182,2294,3,22000,1
18792,6182,14365,2,37000,1
18793,6183,2362,3,22000,2
18794,6183,2283,3,18000,2
18795,6183,2404,1,35000,2
18796,6184,14296,3,25000,2
18797,6184,1917,2,28000,1
18798,6184,1855,1,33000,2
18799,6185,486,3,30000,1
18800,6185,554,1,22000,2
18801,6185,667,1,28000,2
18802,6186,8675,3,18000,2
18803,6186,8742,1,27000,2
18804,6187,9745,2,18000,2
18805,6188,198,1,25000,2
18806,6188,94,2,25000,2
18807,6188,117,2,18000,2
18808,6188,172,2,28000,2
18809,6188,13265,2,32000,2
18810,6189,812,2,37000,1
18811,6189,11464,1,37000,2
18812,6189,716,1,20000,1
18813,6189,14248,2,30000,2
18814,6189,14236,1,27000,2
18815,6190,14803,2,20000,2
18816,6190,7466,2,25000,2
18817,6190,7560,1,27000,2
18818,6190,13888,1,33000,2
18819,6190,7387,2,35000,2
18820,6191,2199,3,37000,2
18821,6191,2160,2,20000,2
18822,6192,4660,2,20000,2
18823,6192,4302,1,32000,2
18824,6193,14486,2,20000,2
18825,6193,11957,3,25000,2
18826,6193,3652,1,18000,2
18827,6194,6744,1,28000,2
18828,6195,7094,3,30000,1
18829,6195,7193,1,18000,2
18830,6195,7153,3,32000,2
18831,6196,4951,1,27000,2
18832,6197,1622,1,27000,2
18833,6197,11622,1,37000,1
18834,6197,1547,2,18000,2
18835,6198,5740,3,22000,1
18836,6198,13729,1,37000,2
18837,6198,5719,1,30000,2
18838,6198,5732,1,28000,2
18839,6198,14658,2,33000,2
18840,6199,10974,3,18000,2
18841,6199,13206,1,30000,2
18842,6199,11335,1,23000,2
18843,6200,11425,3,18000,2
18844,6200,404,3,25000,2
18845,6201,3317,2,33000,2
18846,6201,3404,2,22000,1
18847,6201,3427,1,35000,2
18848,6201,3171,2,25000,2
18849,6201,3463,1,33000,2
18850,6202,13340,1,30000,1
18851,6202,13378,2,28000,2
18852,6202,1141,1,30000,2
18853,6202,1311,3,33000,2
18854,6203,9785,1,18000,2
18855,6203,12994,3,22000,2
18856,6204,7479,3,20000,2
18857,6204,7323,1,20000,2
18858,6204,12617,1,18000,2
18859,6204,14781,2,37000,1
18860,6204,7367,2,30000,2
18861,6205,10414,1,33000,2
18862,6205,13133,3,20000,2
18863,6205,10207,3,28000,2
18864,6206,3471,3,33000,2
18865,6206,13569,1,35000,1
18866,6206,3535,3,18000,2
18867,6207,8949,1,22000,2
18868,6208,6051,1,32000,1
18869,6209,11476,1,18000,2
18870,6210,2990,3,25000,2
18871,6210,13503,1,20000,2
18872,6211,10116,1,20000,2
18873,6211,14056,2,20000,1
18874,6211,9845,1,22000,2
18875,6211,9859,3,27000,2
18876,6211,10156,3,30000,2
18877,6212,8556,3,30000,2
18878,6213,3161,2,22000,2
18879,6213,3394,1,23000,2
18880,6213,11911,1,27000,2
18881,6214,631,3,22000,2
18882,6214,575,3,30000,1
18883,6215,8068,1,23000,2
18884,6215,7711,2,20000,2
18885,6215,12651,1,32000,2
18886,6215,7932,3,37000,2
18887,6215,7818,2,22000,2
18888,6216,14438,3,23000,2
18889,6217,9781,2,30000,2
18890,6218,9398,1,20000,2
18891,6218,9559,1,33000,1
18892,6219,3327,3,25000,2
18893,6219,11873,1,25000,2
18894,6219,3245,1,37000,1
18895,6220,9684,2,32000,2
18896,6221,13505,3,28000,2
18897,6221,2546,3,22000,2
18898,6221,2829,2,30000,2
18899,6222,709,2,18000,2
18900,6223,10186,2,30000,1
18901,6223,10271,1,32000,2
18902,6223,10328,3,18000,2
18903,6223,13147,1,30000,2
18904,6224,4097,3,37000,2
18905,6225,2042,3,37000,2
18906,6225,2062,2,30000,2
18907,6225,2047,3,27000,2
18908,6225,2061,2,20000,2
18909,6226,7671,2,20000,1
18910,6226,7980,1,28000,2
18911,6227,11388,2,35000,2
18912,6228,9778,1,30000,2
18913,6228,9780,2,20000,2
18914,6229,5158,2,18000,2
18915,6229,5196,1,32000,2
18916,6229,5407,3,27000,2
18917,6229,12265,1,30000,2
18918,6230,9791,2,32000,2
18919,6231,7547,2,33000,2
18920,6231,14803,2,20000,2
18921,6231,7301,1,37000,2
18922,6231,7519,1,28000,2
18923,6231,7556,3,37000,2
18924,6232,10658,2,33000,2
18925,6232,10559,2,32000,2
18926,6232,10273,1,23000,2
18927,6232,15039,2,28000,1
18928,6232,10505,3,20000,2
18929,6233,14020,3,23000,2
18930,6233,9624,1,37000,2
18931,6233,9363,3,25000,2
18932,6234,4947,2,23000,2
18933,6235,14419,1,35000,1
18934,6236,7081,3,35000,2
18935,6236,6945,2,25000,1
18936,6237,405,2,22000,1
18937,6237,287,3,23000,1
18938,6238,5901,3,28000,2
18939,6238,6074,1,35000,2
18940,6239,13576,2,23000,2
18941,6239,3657,2,35000,2
18942,6239,3661,3,18000,2
18943,6240,14435,3,32000,1
18944,6240,3398,1,37000,2
18945,6240,3162,2,30000,2
18946,6240,11907,3,33000,2
18947,6241,13761,2,22000,1
18948,6241,6207,1,18000,2
18949,6241,6464,1,25000,1
18950,6241,6398,1,23000,2
18951,6242,7359,3,27000,2
18952,6242,7272,3,32000,2
18953,6243,1298,2,20000,1
18954,6243,923,2,32000,2
18955,6243,1111,1,27000,1
18956,6243,949,2,25000,2
18957,6243,1321,1,18000,2
18958,6244,13452,2,33000,1
18959,6245,507,3,18000,2
18960,6245,550,3,23000,2
18961,6245,778,1,32000,2
18962,6245,790,3,37000,2
18963,6245,14225,2,35000,2
18964,6246,6345,3,23000,2
18965,6246,6347,1,30000,2
18966,6246,6360,2,23000,2
18967,6246,6273,3,27000,2
18968,6246,6121,1,32000,2
18969,6247,8015,1,27000,2
18970,6247,12686,1,30000,2
18971,6247,7770,1,23000,2
18972,6247,7718,1,23000,2
18973,6248,3295,3,32000,2
18974,6248,3221,1,23000,2
18975,6248,11922,3,22000,2
18976,6249,1555,3,37000,1
18977,6250,9782,3,18000,1
18978,6250,9792,3,22000,1
18979,6250,9767,3,32000,1
18980,6250,12979,1,33000,2
18981,6250,9751,1,22000,2
18982,6251,5022,2,35000,2
18983,6252,14809,3,23000,1
18984,6252,14794,2,20000,2
18985,6252,7301,2,37000,1
18986,6252,7399,3,35000,1
18987,6252,7228,1,20000,2
18988,6253,9321,1,23000,2
18989,6253,9333,1,27000,2
18990,6253,14931,1,20000,2
18991,6253,9180,2,27000,2
18992,6254,2446,1,18000,2
18993,6255,9591,3,20000,2
18994,6255,12965,1,35000,2
18995,6255,9355,3,25000,2
18996,6255,9575,1,32000,2
18997,6256,13089,2,28000,1
18998,6256,10188,3,23000,2
18999,6256,10425,3,23000,2
19000,6256,10524,3,37000,2
19001,6257,223,1,27000,1
19002,6257,189,3,27000,2
19003,6257,14195,3,20000,1
19004,6257,78,1,18000,2
19005,6257,168,1,18000,1
19006,6258,11332,1,18000,2
19007,6258,15069,2,23000,2
19008,6259,5315,3,18000,1
19009,6259,5273,1,28000,1
19010,6259,5481,2,25000,2
19011,6260,8214,2,27000,2
19012,6260,8244,2,33000,2
19013,6261,4603,2,18000,2
19014,6261,4490,2,37000,2
19015,6261,4295,3,27000,1
19016,6261,4414,3,30000,2
19017,6261,4348,2,37000,2
19018,6262,2221,3,22000,2
19019,6262,13448,1,22000,2
19020,6262,2036,2,30000,2
19021,6262,2034,3,27000,2
19022,6262,2042,1,37000,1
19023,6263,6033,1,20000,2
19024,6263,5952,1,32000,1
19025,6264,8770,2,30000,2
19026,6264,13965,3,37000,2
19027,6264,8775,2,23000,1
19028,6265,1821,2,30000,2
19029,6265,1694,3,35000,1
19030,6265,11658,2,23000,2
19031,6265,14312,1,35000,2
19032,6266,1770,2,18000,2
19033,6267,9417,3,37000,2
19034,6268,11616,3,33000,2
19035,6269,2213,1,33000,2
19036,6269,2125,2,27000,2
19037,6269,14355,3,30000,2
19038,6270,6270,2,33000,2
19039,6271,12381,3,22000,2
19040,6271,13772,1,20000,2
19041,6272,25,2,33000,2
19042,6273,9802,2,30000,1
19043,6273,9745,3,18000,2
19044,6273,9781,3,30000,1
19045,6273,9753,1,37000,2
19046,6274,1027,3,33000,1
19047,6275,3182,3,25000,1
19048,6275,3452,2,28000,2
19049,6275,3215,1,20000,2
19050,6275,3104,2,20000,1
19051,6275,3119,2,35000,2
19052,6276,8349,3,37000,2
19053,6276,8452,3,25000,2
19054,6277,5378,1,25000,2
19055,6277,5374,3,20000,2
19056,6277,5483,3,18000,1
19057,6277,5238,1,20000,2
19058,6278,254,3,20000,2
19059,6278,405,1,22000,2
19060,6278,13273,1,23000,1
19061,6279,9435,1,30000,2
19062,6279,12956,1,20000,2
19063,6279,12976,1,22000,2
19064,6279,9475,1,30000,2
19065,6280,13801,2,32000,1
19066,6280,6642,2,18000,2
19067,6280,6774,2,28000,2
19068,6280,6768,1,25000,2
19069,6280,14746,1,18000,2
19070,6281,1123,1,30000,2
19071,6281,1011,1,28000,2
19072,6281,870,1,27000,2
19073,6281,1207,3,18000,2
19074,6281,11559,2,27000,2
19075,6282,7412,3,22000,1
19076,6283,14477,3,20000,2
19077,6283,14473,3,35000,1
19078,6283,3509,1,35000,2
19079,6283,3680,1,35000,2
19080,6283,3679,3,18000,2
19081,6284,12846,2,22000,2
19082,6284,8830,1,23000,2
19083,6285,4965,2,37000,2
19084,6286,9686,2,30000,2
19085,6286,9390,3,32000,2
19086,6286,9401,2,18000,2
19087,6286,9445,2,37000,2
19088,6287,1937,1,25000,2
19089,6287,1573,2,20000,2
19090,6287,1634,2,28000,2
19091,6287,14323,3,20000,2
19092,6288,167,3,32000,1
19093,6288,11395,2,28000,2
19094,6288,116,2,30000,2
19095,6288,77,3,35000,2
19096,6289,12935,1,22000,2
19097,6289,9403,3,37000,2
19098,6290,2453,2,33000,2
19099,6291,6383,1,37000,2
19100,6292,2070,3,25000,2
19101,6292,14358,2,27000,2
19102,6292,2116,1,25000,2
19103,6293,12583,2,37000,1
19104,6293,7435,1,18000,2
19105,6293,7428,3,23000,2
19106,6294,4975,1,37000,2
19107,6294,12176,1,35000,2
19108,6294,5020,3,32000,1
19109,6294,5050,2,18000,2
19110,6294,5028,2,25000,2
19111,6295,9812,2,20000,1
19112,6295,14969,1,33000,2
19113,6295,13048,2,18000,2
19114,6295,9894,3,37000,2
19115,6296,5995,1,22000,2
19116,6296,6002,1,28000,2
19117,6297,14366,1,22000,2
19118,6298,9077,1,33000,1
19119,6298,8989,1,18000,2
19120,6298,9096,3,22000,2
19121,6298,9307,1,18000,2
19122,6299,78,3,18000,2
19123,6299,101,1,23000,2
19124,6299,114,1,18000,2
19125,6300,5327,2,20000,2
19126,6300,5416,3,37000,2
19127,6300,5270,1,30000,2
19128,6300,5322,3,20000,1
19129,6300,14624,3,20000,1
19130,6301,9339,3,22000,2
19131,6301,9331,3,27000,1
19132,6301,9015,1,23000,2
19133,6301,9056,1,20000,2
19134,6301,12883,2,28000,2
19135,6302,2612,2,33000,1
19136,6303,545,1,22000,1
19137,6303,504,3,27000,2
19138,6304,10425,2,23000,2
19139,6304,10568,1,35000,1
19140,6304,10380,1,37000,2
19141,6304,10543,3,27000,2
19142,6304,10352,3,20000,1
19143,6305,6583,3,18000,1
19144,6305,6512,2,20000,1
19145,6305,12478,1,25000,2
19146,6306,6301,2,32000,2
19147,6306,6452,2,33000,2
19148,6306,6288,3,23000,2
19149,6307,4512,1,20000,2
19150,6308,9577,2,28000,2
19151,6309,2130,2,37000,1
19152,6310,9952,3,30000,2
19153,6310,13040,1,20000,1
19154,6311,9749,2,32000,2
19155,6311,9754,1,25000,2
19156,6311,9785,3,18000,2
19157,6311,9772,3,28000,2
19158,6312,213,1,22000,2
19159,6313,12466,1,27000,1
19160,6313,6808,1,33000,2
19161,6314,2293,3,25000,2
19162,6314,2428,3,22000,2
19163,6314,13467,3,30000,1
19164,6314,2415,2,25000,2
19165,6314,2361,2,18000,2
19166,6315,13590,1,20000,2
19167,6315,4055,2,37000,1
19168,6315,3892,2,30000,2
19169,6315,3826,3,33000,1
19170,6315,3921,3,32000,1
19171,6316,9967,2,27000,2
19172,6316,10053,2,18000,2
19173,6316,10164,3,28000,2
19174,6316,10148,1,18000,2
19175,6316,10017,1,27000,2
19176,6317,4995,1,30000,1
19177,6317,13680,3,20000,2
19178,6317,5010,1,30000,1
19179,6317,5036,1,37000,2
19180,6318,3005,2,33000,2
19181,6318,2904,2,37000,1
19182,6318,2674,3,35000,2
19183,6318,2501,3,18000,2
19184,6318,2875,3,33000,2
19185,6319,1186,2,27000,2
19186,6320,1505,2,32000,2
19187,6320,1705,2,20000,1
19188,6321,530,2,22000,2
19189,6321,689,3,37000,2
19190,6322,10520,2,23000,2
19191,6322,10261,1,25000,2
19192,6323,14759,3,32000,2
19193,6323,6978,2,35000,1
19194,6323,6949,2,25000,1
19195,6323,6921,1,37000,2
19196,6323,6936,1,30000,2
19197,6324,8136,3,32000,2
19198,6324,8036,3,35000,2
19199,6324,8054,3,18000,2
19200,6324,7693,1,25000,1
19201,6325,9799,2,33000,2
19202,6325,12978,3,25000,1
19203,6326,10640,3,27000,2
19204,6326,10351,2,20000,1
19205,6326,10712,3,18000,2
19206,6327,5508,3,22000,2
19207,6327,14636,2,22000,2
19208,6327,5537,1,22000,1
19209,6328,1893,2,27000,2
19210,6328,1466,1,22000,2
19211,6328,13402,2,23000,1
19212,6328,1883,1,30000,2
19213,6328,11669,1,25000,2
19214,6329,11837,2,33000,2
19215,6329,2854,2,32000,2
19216,6329,2656,3,33000,2
19217,6330,8392,2,25000,2
19218,6330,8349,3,37000,2
19219,6330,12726,2,27000,2
19220,6331,7355,3,37000,2
19221,6331,14801,3,28000,2
19222,6331,7515,2,33000,2
19223,6331,7343,1,28000,1
19224,6331,7374,3,37000,1
19225,6332,9929,3,18000,2
19226,6332,14069,3,37000,2
19227,6332,9837,2,23000,2
19228,6332,10121,2,25000,2
19229,6332,9874,2,18000,2
19230,6333,10459,2,25000,1
19231,6333,13128,2,20000,1
19232,6334,4133,2,37000,2
19233,6334,4252,2,32000,2
19234,6334,4011,3,25000,2
19235,6334,3945,3,23000,2
19236,6334,3849,2,25000,1
19237,6335,5751,3,30000,2
19238,6335,5644,3,32000,2
19239,6336,2402,1,18000,2
19240,6336,2382,2,18000,2
19241,6337,10096,2,33000,2
19242,6338,7680,3,23000,2
19243,6338,7943,1,30000,2
19244,6338,12711,2,35000,2
19245,6338,7719,2,30000,2
19246,6339,3244,2,28000,2
19247,6339,3284,2,35000,2
19248,6339,3290,2,33000,2
19249,6339,11871,1,25000,2
19250,6339,11928,2,28000,2
19251,6340,10092,2,33000,1
19252,6340,10183,3,33000,1
19253,6340,14972,1,37000,2
19254,6341,13004,3,25000,2
19255,6341,14085,3,32000,1
19256,6342,4057,3,37000,1
19257,6342,12032,1,30000,2
19258,6343,3146,1,32000,2
19259,6343,3322,3,37000,1
19260,6343,3145,1,30000,2
19261,6343,3384,2,20000,2
19262,6344,2622,2,22000,2
19263,6344,11853,3,25000,2
19264,6344,2557,2,18000,2
19265,6344,2767,2,18000,2
19266,6345,9979,2,37000,2
19267,6345,9926,2,33000,1
19268,6346,23,2,27000,1
19269,6346,69,3,30000,2
19270,6347,8640,2,23000,1
19271,6347,8699,2,20000,2
19272,6347,8809,2,28000,2
19273,6347,8714,1,20000,2
19274,6348,1827,3,22000,1
19275,6349,2950,1,33000,2
19276,6349,2978,2,37000,2
19277,6349,2733,1,20000,2
19278,6349,2544,2,35000,2
19279,6349,3069,2,33000,2
