detail_view_n_id,wine_id,detail_view_n_time
5239,363,2023-07-01 07:24:38
5240,933,2023-07-01 07:24:48
5241,1033,2023-07-01 07:24:58
5242,1341,2023-07-01 07:25:08
5243,201,2023-07-01 07:25:18
5244,1129,2023-07-01 07:25:28
5245,825,2023-07-01 07:25:38
5246,670,2023-07-01 07:25:48
5247,1082,2023-07-01 07:25:58
5248,509,2023-07-01 07:26:08
5249,943,2023-07-01 07:26:18
5250,903,2023-07-01 07:26:28
5251,323,2023-07-01 07:26:38
5252,414,2023-07-01 07:26:48
5253,366,2023-07-01 07:26:58
5254,914,2023-07-01 07:27:08
5255,1254,2023-07-01 07:27:18
5256,746,2023-07-01 07:27:28
5257,1180,2023-07-01 07:27:38
5258,873,2023-07-01 07:27:48
5259,782,2023-07-01 07:27:58
5260,1036,2023-07-01 07:28:08
5261,250,2023-07-01 07:28:18
5262,797,2023-07-01 07:28:28
5263,1187,2023-07-01 07:28:38
5264,678,2023-07-01 07:28:48
5265,1362,2023-07-01 07:28:58
5266,1383,2023-07-01 07:29:08
5267,795,2023-07-01 07:29:18
5268,1034,2023-07-01 07:29:28
5269,888,2023-07-01 07:29:38
5270,1157,2023-07-01 07:29:48
5271,718,2023-07-01 07:29:58
5272,1136,2023-07-01 07:30:08
5273,1015,2023-07-01 07:30:18
5274,163,2023-07-01 07:30:28
5275,1202,2023-07-01 07:30:38
5276,1327,2023-07-01 07:30:48
5277,97,2023-07-01 07:30:58
5278,379,2023-07-01 07:31:08
5279,447,2023-07-01 07:31:18
5280,121,2023-07-01 07:31:28
5281,599,2023-07-01 07:31:38
5282,206,2023-07-01 07:31:48
5283,537,2023-07-01 07:31:58
5284,662,2023-07-01 07:32:08
5285,283,2023-07-01 07:32:18
5286,78,2023-07-01 07:32:28
5287,495,2023-07-01 07:32:38
5288,1327,2023-07-01 07:32:48
5289,1281,2023-07-01 07:32:58
5290,837,2023-07-01 07:33:08
5291,423,2023-07-01 07:33:18
5292,507,2023-07-01 07:33:28
5293,1150,2023-07-01 07:33:38
5294,852,2023-07-01 07:33:48
5295,889,2023-07-01 07:33:58
5296,413,2023-07-01 07:34:08
5297,596,2023-07-01 07:34:18
5298,784,2023-07-01 07:34:28
5299,68,2023-07-01 07:34:38
5300,113,2023-07-01 07:34:48
5301,754,2023-07-01 07:34:58
5302,1100,2023-07-01 07:35:08
5303,418,2023-07-01 07:35:18
5304,1175,2023-07-01 07:35:28
5305,399,2023-07-01 07:35:38
5306,21,2023-07-01 07:35:48
5307,250,2023-07-01 07:35:58
5308,1167,2023-07-01 07:36:08
5309,323,2023-07-01 07:36:18
5310,1222,2023-07-01 07:36:28
5311,1094,2023-07-01 07:36:38
5312,935,2023-07-01 07:36:48
5313,700,2023-07-01 07:36:58
5314,968,2023-07-01 07:37:08
5315,688,2023-07-01 07:37:18
5316,19,2023-07-01 07:37:28
5317,1054,2023-07-01 07:37:38
5318,488,2023-07-01 07:37:48
5319,63,2023-07-01 07:37:58
5320,340,2023-07-01 07:38:08
5321,585,2023-07-01 07:38:18
5322,32,2023-07-01 07:38:28
5323,738,2023-07-01 07:38:38
5324,629,2023-07-01 07:38:48
5325,281,2023-07-01 07:38:58
5326,1090,2023-07-01 07:39:08
5327,89,2023-07-01 07:39:18
5328,668,2023-07-01 07:39:28
5329,555,2023-07-01 07:39:38
5330,889,2023-07-01 07:39:48
5331,923,2023-07-01 07:39:58
5332,783,2023-07-01 07:40:08
5333,624,2023-07-01 07:40:18
5334,113,2023-07-01 07:40:28
5335,1275,2023-07-01 07:40:38
5336,1176,2023-07-01 07:40:48
5337,280,2023-07-01 07:40:58
5338,504,2023-07-01 07:41:08
5339,765,2023-07-01 07:41:18
5340,897,2023-07-01 07:41:28
5341,1104,2023-07-01 07:41:38
5342,151,2023-07-01 07:41:48
5343,520,2023-07-01 07:41:58
5344,838,2023-07-01 07:42:08
5345,1380,2023-07-01 07:42:18
5346,981,2023-07-01 07:42:28
5347,912,2023-07-01 07:42:38
5348,1373,2023-07-01 07:42:48
5349,839,2023-07-01 07:42:58
5350,759,2023-07-01 07:43:08
5351,1033,2023-07-01 07:43:18
5352,331,2023-07-01 07:43:28
5353,901,2023-07-01 07:43:38
5354,75,2023-07-01 07:43:48
5355,354,2023-07-01 07:43:58
5356,186,2023-07-01 07:44:08
5357,1032,2023-07-01 07:44:18
5358,83,2023-07-01 07:44:28
5359,297,2023-07-01 07:44:38
5360,107,2023-07-01 07:44:48
5361,1323,2023-07-01 07:44:58
5362,323,2023-07-01 07:45:08
5363,216,2023-07-01 07:45:18
5364,183,2023-07-01 07:45:28
5365,221,2023-07-01 07:45:38
5366,1200,2023-07-01 07:45:48
5367,1,2023-07-01 07:45:58
5368,793,2023-07-01 07:46:08
5369,1348,2023-07-01 07:46:18
5370,1235,2023-07-01 07:46:28
5371,843,2023-07-01 07:46:38
5372,737,2023-07-01 07:46:48
5373,394,2023-07-01 07:46:58
5374,474,2023-07-01 07:47:08
5375,1234,2023-07-01 07:47:18
5376,1185,2023-07-01 07:47:28
5377,155,2023-07-01 07:47:38
5378,1166,2023-07-01 07:47:48
5379,1177,2023-07-01 07:47:58
5380,140,2023-07-01 07:48:08
5381,652,2023-07-01 07:48:18
5382,833,2023-07-01 07:48:28
5383,1281,2023-07-01 07:48:38
5384,904,2023-07-01 07:48:48
5385,7,2023-07-01 07:48:58
5386,486,2023-07-01 07:49:08
5387,1202,2023-07-01 07:49:18
5388,939,2023-07-01 07:49:28
5389,562,2023-07-01 07:49:38
5390,63,2023-07-01 07:49:48
5391,87,2023-07-01 07:49:58
5392,550,2023-07-01 07:50:08
5393,1211,2023-07-01 07:50:18
5394,1133,2023-07-01 07:50:28
5395,52,2023-07-01 07:50:38
5396,382,2023-07-01 07:50:48
5397,1374,2023-07-01 07:50:58
5398,266,2023-07-01 07:51:08
5399,1037,2023-07-01 07:51:18
5400,547,2023-07-01 07:51:28
5401,1051,2023-07-01 07:51:38
5402,519,2023-07-01 07:51:48
5403,602,2023-07-01 07:51:58
5404,176,2023-07-01 07:52:08
5405,983,2023-07-01 07:52:18
5406,116,2023-07-01 07:52:28
5407,1280,2023-07-01 07:52:38
5408,50,2023-07-01 07:52:48
5409,961,2023-07-01 07:52:58
5410,1203,2023-07-01 07:53:08
5411,1238,2023-07-01 07:53:18
5412,670,2023-07-01 07:53:28
5413,491,2023-07-01 07:53:38
5414,1301,2023-07-01 07:53:48
5415,856,2023-07-01 07:53:58
5416,302,2023-07-01 07:54:08
5417,171,2023-07-01 07:54:18
5418,307,2023-07-01 07:54:28
5419,122,2023-07-01 07:54:38
5420,128,2023-07-01 07:54:48
5421,807,2023-07-01 07:54:58
5422,640,2023-07-01 07:55:08
5423,458,2023-07-01 07:55:18
5424,575,2023-07-01 07:55:28
5425,595,2023-07-01 07:55:38
5426,147,2023-07-01 07:55:48
5427,640,2023-07-01 07:55:58
5428,85,2023-07-01 07:56:08
5429,1141,2023-07-01 07:56:18
5430,1233,2023-07-01 07:56:28
5431,1164,2023-07-01 07:56:38
5432,205,2023-07-01 07:56:48
5433,571,2023-07-01 07:56:58
5434,113,2023-07-01 07:57:08
5435,105,2023-07-01 07:57:18
5436,1379,2023-07-01 07:57:28
5437,956,2023-07-01 07:57:38
5438,453,2023-07-01 07:57:48
5439,336,2023-07-01 07:57:58
5440,994,2023-07-01 07:58:08
5441,66,2023-07-01 07:58:18
5442,370,2023-07-01 07:58:28
5443,742,2023-07-01 07:58:38
5444,43,2023-07-01 07:58:48
5445,631,2023-07-01 07:58:58
5446,1245,2023-07-01 07:59:08
5447,691,2023-07-01 07:59:18
5448,26,2023-07-01 07:59:28
5449,225,2023-07-01 07:59:38
5450,1063,2023-07-01 07:59:48
5451,1110,2023-07-01 07:59:58
5452,12,2023-07-01 08:00:08
5453,1052,2023-07-01 08:00:18
5454,575,2023-07-01 08:00:28
5455,537,2023-07-01 08:00:38
5456,784,2023-07-01 08:00:48
5457,738,2023-07-01 08:00:58
5458,1,2023-07-01 08:01:08
5459,84,2023-07-01 08:01:18
5460,906,2023-07-01 08:01:28
5461,234,2023-07-01 08:01:38
5462,73,2023-07-01 08:01:48
5463,1131,2023-07-01 08:01:58
5464,1255,2023-07-01 08:02:08
5465,553,2023-07-01 08:02:18
5466,197,2023-07-01 08:02:28
5467,29,2023-07-01 08:02:38
5468,209,2023-07-01 08:02:48
5469,73,2023-07-01 08:02:58
5470,964,2023-07-01 08:03:08
5471,1273,2023-07-01 08:03:18
5472,770,2023-07-01 08:03:28
5473,1105,2023-07-01 08:03:38
5474,827,2023-07-01 08:03:48
5475,913,2023-07-01 08:03:58
5476,462,2023-07-01 08:04:08
5477,18,2023-07-01 08:04:18
5478,154,2023-07-01 08:04:28
5479,1296,2023-07-01 08:04:38
5480,1036,2023-07-01 08:04:48
5481,986,2023-07-01 08:04:58
5482,408,2023-07-01 08:05:08
5483,1299,2023-07-01 08:05:18
5484,502,2023-07-01 08:05:28
5485,1063,2023-07-01 08:05:38
5486,1068,2023-07-01 08:05:48
5487,218,2023-07-01 08:05:58
5488,518,2023-07-01 08:06:08
5489,360,2023-07-01 08:06:18
5490,1356,2023-07-01 08:06:28
5491,1233,2023-07-01 08:06:38
5492,728,2023-07-01 08:06:48
5493,808,2023-07-01 08:06:58
5494,278,2023-07-01 08:07:08
5495,1261,2023-07-01 08:07:18
5496,1023,2023-07-01 08:07:28
5497,1286,2023-07-01 08:07:38
5498,1233,2023-07-01 08:07:48
5499,1360,2023-07-01 08:07:58
5500,35,2023-07-01 08:08:08
5501,1339,2023-07-01 08:08:18
5502,1051,2023-07-01 08:08:28
5503,705,2023-07-01 08:08:38
5504,1224,2023-07-01 08:08:48
5505,107,2023-07-01 08:08:58
5506,733,2023-07-01 08:09:08
5507,698,2023-07-01 08:09:18
5508,1280,2023-07-01 08:09:28
5509,267,2023-07-01 08:09:38
5510,482,2023-07-01 08:09:48
5511,372,2023-07-01 08:09:58
5512,182,2023-07-01 08:10:08
5513,1155,2023-07-01 08:10:18
5514,1065,2023-07-01 08:10:28
5515,974,2023-07-01 08:10:38
5516,353,2023-07-01 08:10:48
5517,741,2023-07-01 08:10:58
5518,907,2023-07-01 08:11:08
5519,1293,2023-07-01 08:11:18
5520,510,2023-07-01 08:11:28
5521,581,2023-07-01 08:11:38
5522,1224,2023-07-01 08:11:48
5523,977,2023-07-01 08:11:58
5524,299,2023-07-01 08:12:08
5525,1238,2023-07-01 08:12:18
5526,645,2023-07-01 08:12:28
5527,643,2023-07-01 08:12:38
5528,1306,2023-07-01 08:12:48
5529,1196,2023-07-01 08:12:58
5530,65,2023-07-01 08:13:08
5531,508,2023-07-01 08:13:18
5532,505,2023-07-01 08:13:28
5533,523,2023-07-01 08:13:38
5534,1196,2023-07-01 08:13:48
5535,964,2023-07-01 08:13:58
5536,569,2023-07-01 08:14:08
5537,532,2023-07-01 08:14:18
5538,915,2023-07-01 08:14:28
5539,645,2023-07-01 08:14:38
5540,517,2023-07-01 08:14:48
5541,487,2023-07-01 08:14:58
5542,777,2023-07-01 08:15:08
5543,1028,2023-07-01 08:15:18
5544,673,2023-07-01 08:15:28
5545,932,2023-07-01 08:15:38
5546,38,2023-07-01 08:15:48
5547,883,2023-07-01 08:15:58
5548,604,2023-07-01 08:16:08
5549,1363,2023-07-01 08:16:18
5550,1256,2023-07-01 08:16:28
5551,757,2023-07-01 08:16:38
5552,328,2023-07-01 08:16:48
5553,149,2023-07-01 08:16:58
5554,364,2023-07-01 08:17:08
5555,1316,2023-07-01 08:17:18
5556,329,2023-07-01 08:17:28
5557,363,2023-07-01 08:17:38
5558,728,2023-07-01 08:17:48
5559,608,2023-07-01 08:17:58
5560,809,2023-07-01 08:18:08
5561,1129,2023-07-01 08:18:18
5562,108,2023-07-01 08:18:28
5563,1169,2023-07-01 08:18:38
5564,348,2023-07-01 08:18:48
5565,1352,2023-07-01 08:18:58
5566,411,2023-07-01 08:19:08
5567,1228,2023-07-01 08:19:18
5568,390,2023-07-01 08:19:28
5569,786,2023-07-01 08:19:38
5570,657,2023-07-01 08:19:48
5571,1308,2023-07-01 08:19:58
5572,870,2023-07-01 08:20:08
5573,1300,2023-07-01 08:20:18
5574,958,2023-07-01 08:20:28
5575,700,2023-07-01 08:20:38
5576,1185,2023-07-01 08:20:48
5577,159,2023-07-01 08:20:58
5578,232,2023-07-01 08:21:08
5579,81,2023-07-01 08:21:18
5580,1035,2023-07-01 08:21:28
5581,267,2023-07-01 08:21:38
5582,923,2023-07-01 08:21:48
5583,168,2023-07-01 08:21:58
5584,527,2023-07-01 08:22:08
5585,1332,2023-07-01 08:22:18
5586,787,2023-07-01 08:22:28
5587,613,2023-07-01 08:22:38
5588,1042,2023-07-01 08:22:48
5589,353,2023-07-01 08:22:58
5590,1094,2023-07-01 08:23:08
5591,631,2023-07-01 08:23:18
5592,965,2023-07-01 08:23:28
5593,1272,2023-07-01 08:23:38
5594,1092,2023-07-01 08:23:48
5595,80,2023-07-01 08:23:58
5596,752,2023-07-01 08:24:08
5597,1279,2023-07-01 08:24:18
5598,131,2023-07-01 08:24:28
5599,143,2023-07-01 08:24:38
5600,73,2023-07-01 08:24:48
5601,1142,2023-07-01 08:24:58
5602,185,2023-07-01 08:25:08
5603,659,2023-07-01 08:25:18
5604,49,2023-07-01 08:25:28
5605,361,2023-07-01 08:25:38
5606,1346,2023-07-01 08:25:48
5607,1178,2023-07-01 08:25:58
5608,725,2023-07-01 08:26:08
5609,282,2023-07-01 08:26:18
5610,457,2023-07-01 08:26:28
5611,39,2023-07-01 08:26:38
5612,1154,2023-07-01 08:26:48
5613,825,2023-07-01 08:26:58
5614,1073,2023-07-01 08:27:08
5615,817,2023-07-01 08:27:18
5616,538,2023-07-01 08:27:28
5617,1274,2023-07-01 08:27:38
5618,1142,2023-07-01 08:27:48
5619,50,2023-07-01 08:27:58
5620,501,2023-07-01 08:28:08
5621,788,2023-07-01 08:28:18
5622,208,2023-07-01 08:28:28
5623,95,2023-07-01 08:28:38
5624,698,2023-07-01 08:28:48
5625,19,2023-07-01 08:28:58
5626,981,2023-07-01 08:29:08
5627,1000,2023-07-01 08:29:18
5628,188,2023-07-01 08:29:28
5629,743,2023-07-01 08:29:38
5630,939,2023-07-01 08:29:48
5631,401,2023-07-01 08:29:58
5632,1259,2023-07-01 08:30:08
5633,899,2023-07-01 08:30:18
5634,1232,2023-07-01 08:30:28
5635,983,2023-07-01 08:30:38
5636,725,2023-07-01 08:30:48
5637,321,2023-07-01 08:30:58
5638,982,2023-07-01 08:31:08
5639,965,2023-07-01 08:31:18
5640,1209,2023-07-01 08:31:28
5641,1150,2023-07-01 08:31:38
5642,557,2023-07-01 08:31:48
5643,1256,2023-07-01 08:31:58
5644,1355,2023-07-01 08:32:08
5645,340,2023-07-01 08:32:18
5646,108,2023-07-01 08:32:28
5647,639,2023-07-01 08:32:38
5648,562,2023-07-01 08:32:48
5649,1141,2023-07-01 08:32:58
5650,1127,2023-07-01 08:33:08
5651,749,2023-07-01 08:33:18
5652,134,2023-07-01 08:33:28
5653,420,2023-07-01 08:33:38
5654,1111,2023-07-01 08:33:48
5655,1110,2023-07-01 08:33:58
5656,946,2023-07-01 08:34:08
5657,879,2023-07-01 08:34:18
5658,291,2023-07-01 08:34:28
5659,556,2023-07-01 08:34:38
5660,234,2023-07-01 08:34:48
5661,464,2023-07-01 08:34:58
5662,1304,2023-07-01 08:35:08
5663,86,2023-07-01 08:35:18
5664,1245,2023-07-01 08:35:28
5665,820,2023-07-01 08:35:38
5666,850,2023-07-01 08:35:48
5667,1201,2023-07-01 08:35:58
5668,494,2023-07-01 08:36:08
5669,437,2023-07-01 08:36:18
5670,901,2023-07-01 08:36:28
5671,391,2023-07-01 08:36:38
5672,865,2023-07-01 08:36:48
5673,176,2023-07-01 08:36:58
5674,447,2023-07-01 08:37:08
5675,223,2023-07-01 08:37:18
5676,677,2023-07-01 08:37:28
5677,140,2023-07-01 08:37:38
5678,1212,2023-07-01 08:37:48
5679,467,2023-07-01 08:37:58
5680,259,2023-07-01 08:38:08
5681,469,2023-07-01 08:38:18
5682,555,2023-07-01 08:38:28
5683,992,2023-07-01 08:38:38
5684,608,2023-07-01 08:38:48
5685,418,2023-07-01 08:38:58
5686,1388,2023-07-01 08:39:08
5687,1056,2023-07-01 08:39:18
5688,501,2023-07-01 08:39:28
5689,800,2023-07-01 08:39:38
5690,46,2023-07-01 08:39:48
5691,532,2023-07-01 08:39:58
5692,203,2023-07-01 08:40:08
5693,215,2023-07-01 08:40:18
5694,1333,2023-07-01 08:40:28
5695,1181,2023-07-01 08:40:38
5696,913,2023-07-01 08:40:48
5697,489,2023-07-01 08:40:58
5698,1066,2023-07-01 08:41:08
5699,704,2023-07-01 08:41:18
5700,96,2023-07-01 08:41:28
5701,315,2023-07-01 08:41:38
5702,296,2023-07-01 08:41:48
5703,121,2023-07-01 08:41:58
5704,430,2023-07-01 08:42:08
5705,746,2023-07-01 08:42:18
5706,956,2023-07-01 08:42:28
5707,6,2023-07-01 08:42:38
5708,720,2023-07-01 08:42:48
5709,444,2023-07-01 08:42:58
5710,724,2023-07-01 08:43:08
5711,809,2023-07-01 08:43:18
5712,1160,2023-07-01 08:43:28
5713,663,2023-07-01 08:43:38
5714,1231,2023-07-01 08:43:48
5715,725,2023-07-01 08:43:58
5716,1178,2023-07-01 08:44:08
5717,921,2023-07-01 08:44:18
5718,390,2023-07-01 08:44:28
5719,8,2023-07-01 08:44:38
5720,733,2023-07-01 08:44:48
5721,409,2023-07-01 08:44:58
5722,907,2023-07-01 08:45:08
5723,580,2023-07-01 08:45:18
5724,1325,2023-07-01 08:45:28
5725,1312,2023-07-01 08:45:38
5726,1060,2023-07-01 08:45:48
5727,641,2023-07-01 08:45:58
5728,942,2023-07-01 08:46:08
5729,841,2023-07-01 08:46:18
5730,794,2023-07-01 08:46:28
5731,601,2023-07-01 08:46:38
5732,577,2023-07-01 08:46:48
5733,730,2023-07-01 08:46:58
5734,247,2023-07-01 08:47:08
5735,412,2023-07-01 08:47:18
5736,1202,2023-07-01 08:47:28
5737,988,2023-07-01 08:47:38
5738,571,2023-07-01 08:47:48
5739,819,2023-07-01 08:47:58
5740,1038,2023-07-01 08:48:08
5741,681,2023-07-01 08:48:18
5742,775,2023-07-01 08:48:28
5743,415,2023-07-01 08:48:38
5744,1345,2023-07-01 08:48:48
5745,39,2023-07-01 08:48:58
5746,1055,2023-07-01 08:49:08
5747,802,2023-07-01 08:49:18
5748,224,2023-07-01 08:49:28
5749,384,2023-07-01 08:49:38
5750,820,2023-07-01 08:49:48
5751,1291,2023-07-01 08:49:58
5752,55,2023-07-01 08:50:08
5753,828,2023-07-01 08:50:18
5754,627,2023-07-01 08:50:28
5755,452,2023-07-01 08:50:38
5756,715,2023-07-01 08:50:48
5757,456,2023-07-01 08:50:58
5758,348,2023-07-01 08:51:08
5759,582,2023-07-01 08:51:18
5760,899,2023-07-01 08:51:28
5761,1052,2023-07-01 08:51:38
5762,958,2023-07-01 08:51:48
5763,1210,2023-07-01 08:51:58
5764,197,2023-07-01 08:52:08
5765,38,2023-07-01 08:52:18
5766,982,2023-07-01 08:52:28
5767,405,2023-07-01 08:52:38
5768,637,2023-07-01 08:52:48
5769,1155,2023-07-01 08:52:58
5770,914,2023-07-01 08:53:08
5771,659,2023-07-01 08:53:18
5772,923,2023-07-01 08:53:28
5773,373,2023-07-01 08:53:38
5774,534,2023-07-01 08:53:48
5775,1082,2023-07-01 08:53:58
5776,1258,2023-07-01 08:54:08
5777,765,2023-07-01 08:54:18
5778,982,2023-07-01 08:54:28
5779,645,2023-07-01 08:54:38
5780,155,2023-07-01 08:54:48
5781,690,2023-07-01 08:54:58
5782,1258,2023-07-01 08:55:08
5783,638,2023-07-01 08:55:18
5784,574,2023-07-01 08:55:28
5785,53,2023-07-01 08:55:38
5786,294,2023-07-01 08:55:48
5787,465,2023-07-01 08:55:58
5788,157,2023-07-01 08:56:08
5789,39,2023-07-01 08:56:18
5790,692,2023-07-01 08:56:28
5791,145,2023-07-01 08:56:38
5792,378,2023-07-01 08:56:48
5793,990,2023-07-01 08:56:58
5794,1083,2023-07-01 08:57:08
5795,992,2023-07-01 08:57:18
5796,907,2023-07-01 08:57:28
5797,740,2023-07-01 08:57:38
5798,1056,2023-07-01 08:57:48
5799,654,2023-07-01 08:57:58
5800,893,2023-07-01 08:58:08
5801,266,2023-07-01 08:58:18
5802,16,2023-07-01 08:58:28
5803,404,2023-07-01 08:58:38
5804,86,2023-07-01 08:58:48
5805,356,2023-07-01 08:58:58
5806,256,2023-07-01 08:59:08
5807,314,2023-07-01 08:59:18
5808,917,2023-07-01 08:59:28
5809,1359,2023-07-01 08:59:38
5810,371,2023-07-01 08:59:48
5811,946,2023-07-01 08:59:58
5812,945,2023-07-01 09:00:08
5813,368,2023-07-01 09:00:18
5814,318,2023-07-01 09:00:28
5815,621,2023-07-01 09:00:38
5816,187,2023-07-01 09:00:48
5817,425,2023-07-01 09:00:58
5818,133,2023-07-01 09:01:08
5819,1238,2023-07-01 09:01:18
5820,923,2023-07-01 09:01:28
5821,476,2023-07-01 09:01:38
5822,307,2023-07-01 09:01:48
5823,762,2023-07-01 09:01:58
5824,278,2023-07-01 09:02:08
5825,33,2023-07-01 09:02:18
5826,1197,2023-07-01 09:02:28
5827,1354,2023-07-01 09:02:38
5828,524,2023-07-01 09:02:48
5829,604,2023-07-01 09:02:58
5830,684,2023-07-01 09:03:08
5831,123,2023-07-01 09:03:18
5832,571,2023-07-01 09:03:28
5833,77,2023-07-01 09:03:38
5834,85,2023-07-01 09:03:48
5835,93,2023-07-01 09:03:58
5836,1279,2023-07-01 09:04:08
5837,1177,2023-07-01 09:04:18
5838,711,2023-07-01 09:04:28
5839,503,2023-07-01 09:04:38
5840,50,2023-07-01 09:04:48
5841,103,2023-07-01 09:04:58
5842,914,2023-07-01 09:05:08
5843,647,2023-07-01 09:05:18
5844,1008,2023-07-01 09:05:28
5845,296,2023-07-01 09:05:38
5846,1203,2023-07-01 09:05:48
5847,1009,2023-07-01 09:05:58
5848,183,2023-07-01 09:06:08
5849,1040,2023-07-01 09:06:18
5850,280,2023-07-01 09:06:28
5851,920,2023-07-01 09:06:38
5852,352,2023-07-01 09:06:48
5853,1298,2023-07-01 09:06:58
5854,923,2023-07-01 09:07:08
5855,371,2023-07-01 09:07:18
5856,1301,2023-07-01 09:07:28
5857,356,2023-07-01 09:07:38
5858,829,2023-07-01 09:07:48
5859,531,2023-07-01 09:07:58
5860,805,2023-07-01 09:08:08
5861,693,2023-07-01 09:08:18
5862,491,2023-07-01 09:08:28
5863,305,2023-07-01 09:08:38
5864,321,2023-07-01 09:08:48
5865,808,2023-07-01 09:08:58
5866,359,2023-07-01 09:09:08
5867,1013,2023-07-01 09:09:18
5868,397,2023-07-01 09:09:28
5869,937,2023-07-01 09:09:38
5870,1092,2023-07-01 09:09:48
5871,423,2023-07-01 09:09:58
5872,1265,2023-07-01 09:10:08
5873,150,2023-07-01 09:10:18
5874,504,2023-07-01 09:10:28
5875,1218,2023-07-01 09:10:38
5876,242,2023-07-01 09:10:48
5877,276,2023-07-01 09:10:58
5878,1324,2023-07-01 09:11:08
5879,384,2023-07-01 09:11:18
5880,840,2023-07-01 09:11:28
5881,655,2023-07-01 09:11:38
5882,33,2023-07-01 09:11:48
5883,482,2023-07-01 09:11:58
5884,1157,2023-07-01 09:12:08
5885,425,2023-07-01 09:12:18
5886,1250,2023-07-01 09:12:28
5887,847,2023-07-01 09:12:38
5888,1346,2023-07-01 09:12:48
5889,1269,2023-07-01 09:12:58
5890,415,2023-07-01 09:13:08
5891,1235,2023-07-01 09:13:18
5892,504,2023-07-01 09:13:28
5893,921,2023-07-01 09:13:38
5894,1380,2023-07-01 09:13:48
5895,57,2023-07-01 09:13:58
5896,354,2023-07-01 09:14:08
5897,290,2023-07-01 09:14:18
5898,77,2023-07-01 09:14:28
5899,666,2023-07-01 09:14:38
5900,1250,2023-07-01 09:14:48
5901,318,2023-07-01 09:14:58
5902,264,2023-07-01 09:15:08
5903,132,2023-07-01 09:15:18
5904,155,2023-07-01 09:15:28
5905,699,2023-07-01 09:15:38
5906,184,2023-07-01 09:15:48
5907,745,2023-07-01 09:15:58
5908,288,2023-07-01 09:16:08
5909,45,2023-07-01 09:16:18
5910,404,2023-07-01 09:16:28
5911,817,2023-07-01 09:16:38
5912,557,2023-07-01 09:16:48
5913,234,2023-07-01 09:16:58
5914,1368,2023-07-01 09:17:08
5915,235,2023-07-01 09:17:18
5916,985,2023-07-01 09:17:28
5917,337,2023-07-01 09:17:38
5918,990,2023-07-01 09:17:48
5919,862,2023-07-01 09:17:58
5920,387,2023-07-01 09:18:08
5921,822,2023-07-01 09:18:18
5922,1206,2023-07-01 09:18:28
5923,1069,2023-07-01 09:18:38
5924,43,2023-07-01 09:18:48
5925,1255,2023-07-01 09:18:58
5926,244,2023-07-01 09:19:08
5927,1002,2023-07-01 09:19:18
5928,52,2023-07-01 09:19:28
5929,809,2023-07-01 09:19:38
5930,1132,2023-07-01 09:19:48
5931,296,2023-07-01 09:19:58
5932,1141,2023-07-01 09:20:08
5933,903,2023-07-01 09:20:18
5934,263,2023-07-01 09:20:28
5935,940,2023-07-01 09:20:38
5936,245,2023-07-01 09:20:48
5937,220,2023-07-01 09:20:58
5938,1389,2023-07-01 09:21:08
5939,884,2023-07-01 09:21:18
5940,202,2023-07-01 09:21:28
5941,320,2023-07-01 09:21:38
5942,1040,2023-07-01 09:21:48
5943,1129,2023-07-01 09:21:58
5944,185,2023-07-01 09:22:08
5945,157,2023-07-01 09:22:18
5946,342,2023-07-01 09:22:28
5947,715,2023-07-01 09:22:38
5948,641,2023-07-01 09:22:48
5949,276,2023-07-01 09:22:58
5950,534,2023-07-01 09:23:08
5951,252,2023-07-01 09:23:18
5952,1011,2023-07-01 09:23:28
5953,225,2023-07-01 09:23:38
5954,1311,2023-07-01 09:23:48
5955,596,2023-07-01 09:23:58
5956,1013,2023-07-01 09:24:08
5957,998,2023-07-01 09:24:18
5958,461,2023-07-01 09:24:28
5959,912,2023-07-01 09:24:38
5960,956,2023-07-01 09:24:48
5961,724,2023-07-01 09:24:58
5962,398,2023-07-01 09:25:08
5963,629,2023-07-01 09:25:18
5964,320,2023-07-01 09:25:28
5965,517,2023-07-01 09:25:38
5966,97,2023-07-01 09:25:48
5967,277,2023-07-01 09:25:58
5968,792,2023-07-01 09:26:08
5969,875,2023-07-01 09:26:18
5970,641,2023-07-01 09:26:28
5971,1056,2023-07-01 09:26:38
5972,270,2023-07-01 09:26:48
5973,1296,2023-07-01 09:26:58
5974,51,2023-07-01 09:27:08
5975,383,2023-07-01 09:27:18
5976,26,2023-07-01 09:27:28
5977,709,2023-07-01 09:27:38
5978,1300,2023-07-01 09:27:48
5979,440,2023-07-01 09:27:58
5980,708,2023-07-01 09:28:08
5981,1265,2023-07-01 09:28:18
5982,9,2023-07-01 09:28:28
5983,195,2023-07-01 09:28:38
5984,197,2023-07-01 09:28:48
5985,1271,2023-07-01 09:28:58
5986,263,2023-07-01 09:29:08
5987,95,2023-07-01 09:29:18
5988,1038,2023-07-01 09:29:28
5989,593,2023-07-01 09:29:38
5990,310,2023-07-01 09:29:48
5991,527,2023-07-01 09:29:58
5992,1130,2023-07-01 09:30:08
5993,261,2023-07-01 09:30:18
5994,745,2023-07-01 09:30:28
5995,975,2023-07-01 09:30:38
5996,665,2023-07-01 09:30:48
5997,1043,2023-07-01 09:30:58
5998,509,2023-07-01 09:31:08
5999,645,2023-07-01 09:31:18
6000,784,2023-07-01 09:31:28
6001,1275,2023-07-01 09:31:38
6002,1327,2023-07-01 09:31:48
6003,1335,2023-07-01 09:31:58
