user_id,wine_id,purchase_det_number
user262,778,1.0
user322,778,2.0
user140,778,2.0
user152,778,1.0
user152,778,2.0
user277,778,2.0
user285,778,1.0
user193,778,2.0
user014,778,2.0
user238,778,1.0
user138,778,1.0
user163,778,1.0
user090,778,2.0
user116,778,3.0
user025,778,3.0
user281,778,2.0
user048,778,2.0
user177,778,3.0
user227,778,2.0
user330,690,1.0
user276,690,1.0
user179,690,2.0
user102,690,3.0
user102,690,3.0
user324,690,1.0
user080,690,2.0
user270,690,3.0
user022,690,1.0
user072,690,1.0
user018,690,2.0
user033,690,1.0
user128,690,2.0
user100,690,1.0
user088,690,1.0
user049,690,1.0
user164,690,3.0
user057,690,3.0
user150,690,2.0
user039,690,2.0
user234,690,3.0
user122,690,1.0
user037,690,1.0
user207,690,2.0
user186,690,2.0
user281,690,2.0
user291,690,3.0
user113,690,1.0
user260,690,1.0
user213,690,1.0
user207,690,1.0
user238,690,3.0
user189,690,2.0
user223,690,1.0
user169,690,3.0
user330,328,1.0
user253,328,1.0
user222,328,3.0
user320,328,3.0
user070,328,2.0
user048,328,2.0
user241,328,3.0
user237,328,1.0
user066,328,2.0
user157,328,3.0
user101,328,1.0
user200,328,2.0
user002,328,1.0
user195,328,1.0
user239,328,3.0
user213,328,2.0
user277,328,2.0
user201,328,3.0
user135,328,1.0
user282,328,1.0
user153,328,2.0
user313,328,2.0
user019,328,3.0
user222,328,1.0
user222,328,2.0
user169,328,3.0
user322,328,1.0
user115,328,1.0
user308,328,1.0
user305,328,3.0
user122,495,3.0
user170,495,3.0
user277,495,3.0
user285,495,2.0
user136,495,1.0
user044,495,1.0
user239,495,3.0
user044,495,1.0
user142,495,1.0
user194,495,3.0
user150,495,1.0
user303,495,3.0
user284,495,3.0
user046,495,3.0
user231,495,2.0
user122,137,2.0
user277,137,2.0
user234,137,2.0
user125,137,3.0
user040,137,3.0
user047,137,3.0
user019,137,2.0
user033,137,3.0
user140,137,1.0
user025,137,1.0
user249,137,2.0
user232,137,1.0
user198,137,2.0
user159,137,1.0
user161,137,3.0
user217,137,2.0
user258,137,3.0
user307,137,3.0
user269,137,2.0
user311,137,2.0
user069,137,1.0
user140,137,1.0
user010,137,1.0
user223,137,3.0
user330,137,1.0
user122,148,3.0
user292,148,3.0
user184,148,3.0
user082,148,2.0
user242,148,3.0
user099,148,1.0
user237,148,3.0
user136,148,3.0
user060,148,3.0
user077,148,1.0
user072,148,3.0
user264,148,1.0
user238,148,1.0
user012,148,3.0
user073,473,1.0
user260,473,2.0
user066,473,3.0
user078,473,3.0
user078,473,1.0
user159,473,1.0
user312,473,1.0
user154,473,1.0
user077,473,2.0
user237,473,1.0
user238,473,3.0
user094,473,3.0
user181,473,2.0
user283,473,1.0
user300,473,2.0
user061,473,1.0
user268,473,3.0
user120,473,1.0
user163,473,3.0
user307,473,2.0
user091,473,2.0
user054,473,2.0
user057,473,2.0
user179,473,2.0
user098,473,1.0
user015,473,2.0
user205,473,1.0
user300,473,3.0
user177,473,3.0
user286,473,2.0
user077,473,1.0
user078,473,1.0
user204,473,1.0
user187,473,3.0
user174,473,2.0
user073,393,3.0
user078,393,2.0
user074,393,2.0
user151,393,3.0
user149,393,3.0
user267,393,3.0
user312,393,3.0
user232,393,2.0
user183,393,1.0
user083,393,2.0
user071,393,2.0
user189,393,2.0
user158,393,1.0
user272,393,3.0
user299,393,3.0
user159,393,3.0
user280,393,2.0
user280,393,3.0
user155,393,2.0
user167,393,3.0
user111,393,3.0
user073,1106,3.0
user241,1106,3.0
user098,1106,3.0
user128,1106,1.0
user188,1106,1.0
user073,1106,3.0
user034,1106,3.0
user137,1106,1.0
user055,1106,3.0
user265,1106,3.0
user307,1106,2.0
user319,1106,2.0
user090,1106,3.0
user171,1106,3.0
user125,543,1.0
user301,543,3.0
user106,543,3.0
user174,543,3.0
user211,543,2.0
user298,543,1.0
user046,543,2.0
user256,543,3.0
user272,543,3.0
user193,543,2.0
user163,543,1.0
user232,543,3.0
user206,543,3.0
user241,543,1.0
user127,543,1.0
user245,543,2.0
user316,543,3.0
user053,543,2.0
user254,543,3.0
user131,543,2.0
user255,543,3.0
user031,543,2.0
user284,543,2.0
user225,543,3.0
user131,543,2.0
user091,543,1.0
user054,543,2.0
user162,543,3.0
user031,543,3.0
user039,543,3.0
user198,543,1.0
user068,345,2.0
user071,345,3.0
user312,345,3.0
user318,345,1.0
user288,345,2.0
user288,345,1.0
user234,345,1.0
user317,345,3.0
user095,345,1.0
user160,345,2.0
user019,345,1.0
user166,345,1.0
user225,345,1.0
user068,316,3.0
user323,316,2.0
user312,316,2.0
user322,316,3.0
user125,316,2.0
user022,316,1.0
user056,316,3.0
user056,316,1.0
user128,316,3.0
user049,316,2.0
user089,316,3.0
user328,316,1.0
user119,316,3.0
user121,316,1.0
user219,316,3.0
user183,316,2.0
user326,316,3.0
user319,316,3.0
user057,316,2.0
user226,316,2.0
user091,316,1.0
user079,316,3.0
user013,316,3.0
user257,316,1.0
user068,961,1.0
user159,961,2.0
user323,961,2.0
user154,961,3.0
user105,961,2.0
user249,961,1.0
user072,961,3.0
user151,961,1.0
user142,961,2.0
user270,961,1.0
user073,961,1.0
user113,961,3.0
user034,961,3.0
user270,961,1.0
user115,961,1.0
user153,961,3.0
user076,961,2.0
user088,961,1.0
user315,961,1.0
user053,961,3.0
user086,961,2.0
user064,961,1.0
user045,961,1.0
user086,961,1.0
user313,961,1.0
user056,961,1.0
user269,1210,3.0
user109,1210,2.0
user152,1210,3.0
user201,1210,1.0
user045,1210,3.0
user298,1210,1.0
user285,1210,1.0
user072,1210,2.0
user080,1210,3.0
user285,1210,1.0
user285,1210,2.0
user263,1210,2.0
user265,1210,2.0
user040,1210,2.0
user127,1210,2.0
user096,1210,2.0
user074,1210,1.0
user102,1210,1.0
user165,1210,3.0
user329,1210,3.0
user312,1210,2.0
user081,1210,3.0
user144,1210,1.0
user193,1210,1.0
user168,1210,1.0
user263,1210,1.0
user145,1210,3.0
user318,1210,1.0
user309,1210,3.0
user021,1210,3.0
user070,1210,2.0
user080,1210,2.0
user325,1210,2.0
user290,1210,1.0
user269,204,1.0
user298,204,1.0
user028,204,1.0
user135,204,3.0
user294,204,1.0
user285,204,1.0
user284,204,2.0
user017,204,3.0
user180,204,1.0
user146,204,1.0
user229,204,1.0
user095,204,2.0
user168,204,2.0
user189,204,1.0
user082,204,1.0
user072,204,3.0
user291,204,3.0
user044,204,3.0
user166,204,3.0
user272,204,1.0
user225,204,3.0
user239,204,3.0
user131,204,1.0
user117,204,2.0
user307,204,3.0
user136,204,1.0
user301,204,2.0
user208,204,2.0
user298,204,2.0
user140,204,1.0
user168,189,1.0
user036,189,3.0
user108,189,1.0
user059,189,3.0
user192,189,3.0
user018,189,3.0
user022,189,2.0
user151,189,3.0
user180,189,1.0
user215,189,1.0
user303,189,1.0
user326,189,3.0
user168,1332,2.0
user327,1332,1.0
user044,1332,3.0
user157,1332,3.0
user180,1332,2.0
user152,1332,1.0
user186,1332,2.0
user247,1332,2.0
user180,1332,2.0
user087,1332,1.0
user208,1332,2.0
user002,1332,3.0
user054,1332,1.0
user316,1332,3.0
user202,1332,2.0
user330,1332,3.0
user290,1332,1.0
user290,1332,1.0
user066,1332,2.0
user074,1332,2.0
user102,1332,1.0
user142,1332,2.0
user288,1332,3.0
user062,1332,2.0
user130,1332,3.0
user168,713,3.0
user087,713,1.0
user216,713,1.0
user140,713,2.0
user039,713,3.0
user235,713,3.0
user039,713,3.0
user038,713,2.0
user327,713,3.0
user057,713,3.0
user198,713,1.0
user274,713,2.0
user062,713,3.0
user137,713,3.0
user241,713,1.0
user217,713,2.0
user257,713,3.0
user188,713,2.0
user163,1056,1.0
user054,1056,2.0
user013,1056,3.0
user250,1056,1.0
user114,1056,2.0
user246,1056,3.0
user154,1056,2.0
user312,1056,1.0
user211,1056,1.0
user233,1056,2.0
user069,1056,2.0
user092,1056,1.0
user246,1056,3.0
user280,1056,3.0
user251,1056,2.0
user139,1056,2.0
user080,1056,3.0
user224,1056,3.0
user001,1056,1.0
user294,1056,2.0
user170,1056,2.0
user045,1056,1.0
user293,1056,1.0
user325,1056,1.0
user266,1056,2.0
user184,1056,1.0
user266,1056,1.0
user108,1056,3.0
user201,1056,3.0
user218,1056,1.0
user181,1056,2.0
user134,1056,1.0
user154,1056,1.0
user312,1056,3.0
user130,1056,3.0
user156,1056,3.0
user078,1056,1.0
user178,1056,2.0
user178,1056,2.0
user142,1056,3.0
user212,1056,1.0
user258,1056,2.0
user200,1056,3.0
user200,1056,2.0
user325,1056,1.0
user182,1056,3.0
user292,1056,3.0
user147,1056,1.0
user306,1056,3.0
user092,1056,3.0
user144,1056,2.0
user211,1056,1.0
user295,1056,3.0
user239,1056,2.0
user185,1056,1.0
user246,490,2.0
user010,490,2.0
user225,490,2.0
user068,490,1.0
user327,490,1.0
user077,490,1.0
user174,490,2.0
user197,490,2.0
user144,490,3.0
user242,490,3.0
user201,490,1.0
user246,414,3.0
user041,414,3.0
user126,414,1.0
user019,414,3.0
user204,414,1.0
user061,414,3.0
user044,414,2.0
user168,414,1.0
user247,414,2.0
user136,414,1.0
user166,414,2.0
user108,414,1.0
user134,414,2.0
user289,414,1.0
user254,414,3.0
user204,414,2.0
user246,562,3.0
user211,562,3.0
user314,562,2.0
user300,562,3.0
user213,562,1.0
user166,562,3.0
user259,562,1.0
user122,562,1.0
user268,562,2.0
user244,562,1.0
user215,562,1.0
user010,562,2.0
user234,562,3.0
user234,562,2.0
user060,797,1.0
user203,797,2.0
user022,797,2.0
user098,797,2.0
user228,797,3.0
user048,797,1.0
user028,797,2.0
user279,797,2.0
user099,797,3.0
user257,797,2.0
user172,797,2.0
user038,797,2.0
user099,797,3.0
user211,797,3.0
user070,797,3.0
user140,797,2.0
user213,797,2.0
user273,797,3.0
user313,797,1.0
user156,797,1.0
user081,797,2.0
user269,797,1.0
user163,797,2.0
user295,797,2.0
user208,797,2.0
user236,797,3.0
user201,797,3.0
user075,797,2.0
user330,797,1.0
user202,797,3.0
user117,797,1.0
user274,797,3.0
user266,797,3.0
user060,282,2.0
user267,282,3.0
user073,282,2.0
user203,282,3.0
user082,282,2.0
user096,282,2.0
user098,282,2.0
user298,282,3.0
user293,282,1.0
user241,282,2.0
user119,282,3.0
user230,282,3.0
user028,282,1.0
user166,282,2.0
user268,282,2.0
user314,282,3.0
user173,282,1.0
user051,282,1.0
user174,882,3.0
user069,882,3.0
user212,882,3.0
user321,882,1.0
user318,882,1.0
user144,882,3.0
user321,882,1.0
user237,882,3.0
user110,882,1.0
user021,882,3.0
user283,882,2.0
user205,882,2.0
user251,882,3.0
user140,882,2.0
user045,882,2.0
user109,882,2.0
user188,882,1.0
user043,1203,2.0
user015,1203,1.0
user291,1203,2.0
user245,1203,1.0
user142,1203,2.0
user186,1203,2.0
user253,1203,2.0
user164,1203,1.0
user273,1203,1.0
user225,1203,3.0
user221,1203,2.0
user161,1203,2.0
user190,1203,2.0
user114,1203,3.0
user229,1203,3.0
user259,1203,1.0
user043,779,1.0
user139,779,3.0
user233,779,3.0
user240,779,1.0
user325,779,3.0
user092,779,1.0
user105,779,1.0
user174,779,3.0
user055,779,2.0
user149,779,3.0
user145,779,1.0
user254,779,2.0
user057,779,2.0
user304,779,3.0
user116,779,3.0
user189,779,3.0
user191,779,3.0
user033,779,3.0
user243,779,2.0
user080,779,1.0
user043,455,3.0
user196,455,3.0
user271,455,3.0
user302,455,2.0
user209,455,1.0
user010,455,1.0
user049,455,2.0
user191,455,1.0
user247,455,3.0
user078,455,1.0
user022,455,1.0
user178,455,2.0
user237,455,3.0
user071,455,2.0
user292,455,2.0
user257,455,1.0
user183,455,2.0
user298,455,3.0
user146,455,3.0
user059,649,1.0
user326,649,2.0
user106,649,1.0
user298,649,3.0
user290,649,1.0
user188,649,3.0
user270,649,3.0
user165,649,1.0
user308,649,2.0
user279,649,1.0
user229,649,2.0
user109,649,2.0
user256,649,2.0
user163,649,1.0
user235,649,1.0
user041,649,1.0
user046,649,2.0
user310,649,3.0
user032,649,1.0
user316,649,2.0
user055,649,1.0
user217,649,1.0
user145,649,1.0
user210,649,2.0
user254,1270,3.0
user121,1270,1.0
user060,1270,3.0
user177,1270,1.0
user196,1270,3.0
user222,1270,2.0
user169,1270,2.0
user192,1270,3.0
user167,1270,3.0
user225,1270,1.0
user166,1270,1.0
user206,1270,3.0
user223,1270,3.0
user254,744,3.0
user203,744,3.0
user259,744,2.0
user161,744,1.0
user237,744,3.0
user165,744,2.0
user060,744,3.0
user209,744,2.0
user098,744,2.0
user102,744,3.0
user117,744,1.0
user272,744,3.0
user049,744,2.0
user222,744,3.0
user060,744,1.0
user254,34,1.0
user165,34,3.0
user060,34,2.0
user048,34,3.0
user215,34,2.0
user143,34,3.0
user321,34,1.0
user106,34,3.0
user097,34,1.0
user037,34,1.0
user139,34,3.0
user223,34,1.0
user144,34,3.0
user117,34,3.0
user010,34,3.0
user150,34,1.0
user320,34,3.0
user300,34,2.0
user207,34,2.0
user135,34,2.0
user294,34,2.0
user031,34,1.0
user321,34,3.0
user153,34,2.0
user059,34,1.0
user089,34,3.0
user044,34,3.0
user302,34,1.0
user106,34,2.0
user105,34,2.0
user105,34,1.0
user048,34,1.0
user119,34,2.0
user051,34,3.0
user254,944,3.0
user270,944,1.0
user171,944,2.0
user251,944,1.0
user315,944,2.0
user236,944,3.0
user274,944,1.0
user025,944,3.0
user274,944,2.0
user235,944,2.0
user215,944,3.0
user176,944,2.0
user303,944,1.0
user120,944,2.0
user195,944,3.0
user194,944,3.0
user119,944,3.0
user254,944,1.0
user271,657,1.0
user318,657,2.0
user153,657,2.0
user183,657,1.0
user318,657,2.0
user056,657,2.0
user134,657,3.0
user325,657,3.0
user279,657,2.0
user129,657,3.0
user170,657,3.0
user258,657,1.0
user061,657,2.0
user271,1007,3.0
user041,1007,1.0
user076,1007,3.0
user167,1007,2.0
user318,1007,1.0
user164,1007,1.0
user219,1007,3.0
user252,1007,3.0
user212,1007,3.0
user212,1007,1.0
user274,1007,3.0
user322,1007,3.0
user328,1007,3.0
user293,1007,3.0
user199,1007,3.0
user131,1007,2.0
user243,1007,1.0
user254,1007,1.0
user264,1007,1.0
user038,1007,3.0
user143,1007,3.0
user090,1007,1.0
user032,1007,3.0
user271,1172,2.0
user137,1172,3.0
user174,1172,2.0
user155,1172,1.0
user014,1172,2.0
user099,1172,2.0
user135,1172,1.0
user017,1172,1.0
user236,1172,1.0
user284,1172,1.0
user184,1172,1.0
user001,1172,1.0
user298,1172,3.0
user285,1172,2.0
user224,1172,3.0
user282,1172,1.0
user073,1172,2.0
user317,1172,2.0
user199,1172,1.0
user049,1172,2.0
user256,1172,2.0
user131,1172,2.0
user310,1172,1.0
user045,1172,1.0
user148,1172,1.0
user138,1172,3.0
user194,1172,3.0
user142,1172,2.0
user053,1172,3.0
user149,1172,3.0
user123,1172,2.0
user279,1172,3.0
user279,1172,1.0
user156,1172,3.0
user039,1172,3.0
user221,1172,2.0
user136,1172,3.0
user256,1172,1.0
user284,1172,1.0
user303,1172,1.0
user129,1172,1.0
user199,1172,1.0
user208,1172,3.0
user054,1172,1.0
user328,1172,3.0
user311,960,2.0
user224,960,1.0
user122,960,3.0
user104,960,2.0
user283,960,1.0
user053,960,2.0
user094,960,2.0
user070,960,2.0
user061,960,1.0
user148,960,1.0
user107,960,2.0
user090,960,1.0
user228,960,3.0
user110,960,3.0
user277,960,1.0
user134,960,3.0
user207,960,1.0
user280,960,2.0
user299,960,1.0
user175,960,1.0
user211,960,2.0
user217,960,3.0
user205,960,3.0
user315,960,1.0
user111,960,3.0
user282,960,1.0
user200,960,1.0
user039,727,1.0
user130,727,3.0
user243,727,3.0
user227,727,2.0
user226,727,1.0
user040,727,3.0
user202,727,3.0
user110,727,1.0
user267,727,2.0
user184,727,3.0
user131,727,1.0
user079,727,3.0
user071,727,2.0
user225,727,3.0
user039,803,1.0
user071,803,1.0
user115,803,2.0
user321,803,2.0
user323,803,2.0
user219,803,2.0
user303,803,2.0
user044,803,1.0
user111,803,1.0
user326,803,1.0
user212,803,1.0
user318,803,2.0
user315,803,3.0
user076,803,2.0
user137,803,1.0
user246,803,3.0
user299,803,3.0
user154,803,2.0
user126,803,2.0
user219,803,2.0
user010,803,1.0
user102,803,3.0
user039,810,2.0
user322,810,2.0
user264,810,3.0
user249,810,2.0
user329,810,2.0
user228,810,2.0
user025,810,2.0
user076,810,1.0
user306,810,2.0
user277,810,3.0
user289,810,2.0
user286,810,3.0
user002,810,1.0
user193,810,1.0
user046,810,3.0
user180,810,3.0
user097,810,2.0
user240,810,2.0
user189,810,1.0
user309,810,1.0
user162,810,2.0
user092,810,3.0
user011,810,2.0
user132,810,3.0
user238,810,2.0
user140,810,1.0
user256,810,3.0
user048,58,2.0
user190,58,3.0
user223,58,2.0
user251,58,3.0
user192,58,3.0
user320,58,3.0
user167,58,3.0
user069,58,3.0
user287,58,3.0
user312,58,3.0
user125,58,3.0
user154,58,1.0
user323,58,2.0
user318,58,1.0
user328,58,1.0
user001,58,1.0
user265,58,1.0
user157,58,2.0
user201,58,1.0
user236,58,2.0
user146,58,3.0
user229,58,1.0
user286,58,2.0
user146,58,3.0
user263,58,2.0
user097,58,1.0
user164,58,3.0
user068,58,1.0
user111,58,1.0
user214,58,2.0
user210,58,2.0
user187,58,1.0
user253,58,1.0
user315,58,3.0
user132,58,2.0
user169,58,1.0
user235,58,3.0
user055,58,3.0
user015,58,1.0
user230,58,1.0
user198,58,2.0
user179,1004,1.0
user132,1004,3.0
user196,1004,1.0
user316,1004,2.0
user196,1004,3.0
user314,1004,2.0
user264,1004,3.0
user092,1004,2.0
user154,1004,1.0
user081,1004,1.0
user010,1004,1.0
user212,1004,1.0
user010,1004,1.0
user117,1004,3.0
user307,1004,1.0
user037,1004,1.0
user244,1004,2.0
user097,1004,3.0
user242,1004,2.0
user113,1004,2.0
user262,1004,3.0
user237,1004,3.0
user316,811,3.0
user015,811,1.0
user253,811,1.0
user137,811,2.0
user069,811,1.0
user102,811,1.0
user102,811,3.0
user188,811,2.0
user060,811,3.0
user219,811,2.0
user326,811,2.0
user062,811,3.0
user319,811,3.0
user189,811,3.0
user165,811,1.0
user066,811,3.0
user271,811,1.0
user128,811,3.0
user250,811,1.0
user305,811,3.0
user149,811,3.0
user241,811,1.0
user105,811,2.0
user040,811,2.0
user296,811,3.0
user267,811,1.0
user082,811,2.0
user246,703,3.0
user070,703,3.0
user231,703,1.0
user129,703,1.0
user266,703,2.0
user046,703,3.0
user227,703,1.0
user060,703,2.0
user110,703,2.0
user260,703,3.0
user142,703,1.0
user243,703,2.0
user254,703,2.0
user252,703,3.0
user125,703,1.0
user225,703,1.0
user256,703,3.0
user293,703,3.0
user239,703,3.0
user224,703,3.0
user307,703,3.0
user295,703,3.0
user307,703,2.0
user001,703,1.0
user126,703,3.0
user318,703,3.0
user144,703,3.0
user235,703,1.0
user190,703,1.0
user178,703,1.0
user134,703,2.0
user289,703,3.0
user129,344,2.0
user260,344,1.0
user151,344,3.0
user127,344,1.0
user053,344,1.0
user308,344,3.0
user171,344,2.0
user021,344,1.0
user055,344,2.0
user061,344,3.0
user284,344,1.0
user278,344,2.0
user275,344,3.0
user063,344,1.0
user200,344,3.0
user123,344,1.0
user173,344,3.0
user256,344,1.0
user068,344,2.0
user260,344,3.0
user302,344,2.0
user092,344,2.0
user129,1097,3.0
user086,1097,3.0
user014,1097,3.0
user119,1097,1.0
user031,1097,3.0
user258,1097,1.0
user304,1097,2.0
user036,1097,1.0
user247,1097,1.0
user214,1097,3.0
user287,1097,2.0
user231,1097,3.0
user101,1097,1.0
user087,1097,2.0
user295,1097,1.0
user046,1097,1.0
user017,1097,3.0
user176,1097,3.0
user255,1097,2.0
user057,1097,3.0
user010,1097,2.0
user195,1097,1.0
user104,1097,2.0
user285,1097,2.0
user263,1097,2.0
user324,1097,2.0
user122,1097,2.0
user135,1097,3.0
user157,1097,2.0
user289,1097,3.0
user278,1097,2.0
user135,1097,2.0
user146,1097,2.0
user229,1097,3.0
user045,1097,2.0
user244,1097,3.0
user045,1097,3.0
user207,1097,3.0
user113,1097,1.0
user109,1097,1.0
user286,1097,1.0
user286,1097,2.0
user015,1097,3.0
user257,1097,3.0
user287,1097,3.0
user183,1097,3.0
user321,1097,1.0
user039,1097,3.0
user136,1316,3.0
user079,1316,2.0
user257,1316,2.0
user314,1316,1.0
user273,1316,3.0
user218,1316,3.0
user180,1316,1.0
user122,1316,2.0
user184,1316,2.0
user286,1316,1.0
user236,1316,2.0
user122,1316,1.0
user236,1316,2.0
user134,1316,3.0
user275,1316,2.0
user298,1316,1.0
user311,1316,1.0
user266,1316,3.0
user109,1316,3.0
user106,1316,1.0
user181,1316,2.0
user317,1316,2.0
user186,1316,2.0
user097,1316,1.0
user114,1316,1.0
user145,1316,2.0
user098,1316,2.0
user253,1316,1.0
user114,1316,1.0
user040,1316,3.0
user313,1316,1.0
user247,1316,1.0
user054,1316,2.0
user149,1316,1.0
user018,1316,2.0
user094,1316,2.0
user055,1316,2.0
user310,1316,1.0
user195,1316,3.0
user200,1316,3.0
user196,1316,2.0
user233,1316,3.0
user234,1316,2.0
user260,405,3.0
user267,405,1.0
user018,405,2.0
user127,405,3.0
user299,405,1.0
user226,405,3.0
user258,405,2.0
user075,405,3.0
user199,405,2.0
user297,405,2.0
user177,405,2.0
user217,405,1.0
user181,405,2.0
user173,405,1.0
user132,405,2.0
user283,405,3.0
user297,405,3.0
user311,405,2.0
user244,405,3.0
user015,405,2.0
user161,405,3.0
user120,405,3.0
user318,405,3.0
user189,405,2.0
user125,405,1.0
user260,27,1.0
user194,27,3.0
user227,27,2.0
user249,27,2.0
user288,27,2.0
user318,27,1.0
user125,27,2.0
user083,27,2.0
user194,27,3.0
user110,27,2.0
user188,27,1.0
user278,27,2.0
user317,27,3.0
user045,27,3.0
user045,27,3.0
user265,27,1.0
user282,27,3.0
user293,27,1.0
user293,27,1.0
user286,27,1.0
user240,27,1.0
user146,27,3.0
user134,27,1.0
user049,27,2.0
user117,27,1.0
user330,27,3.0
user250,27,3.0
user321,27,2.0
user183,27,2.0
user226,27,2.0
user155,27,2.0
user045,27,1.0
user129,27,3.0
user306,27,3.0
user043,638,2.0
user262,638,2.0
user230,638,3.0
user047,638,1.0
user318,638,1.0
user249,638,1.0
user144,638,2.0
user136,638,3.0
user183,638,3.0
user255,638,3.0
user210,638,2.0
user104,638,1.0
user031,638,1.0
user272,638,2.0
user031,638,3.0
user087,638,3.0
user037,638,2.0
user163,638,2.0
user306,638,2.0
user253,638,2.0
user231,638,1.0
user140,638,3.0
user196,638,1.0
user242,638,3.0
user135,638,3.0
user285,638,2.0
user077,638,3.0
user267,638,3.0
user281,638,2.0
user188,638,3.0
user181,638,3.0
user241,638,3.0
user048,638,2.0
user100,638,3.0
user038,638,2.0
user095,638,2.0
user136,638,2.0
user036,638,2.0
user270,638,2.0
user223,638,3.0
user043,1212,3.0
user061,1212,1.0
user015,1212,3.0
user043,1212,2.0
user099,1212,2.0
user047,1212,1.0
user160,1212,2.0
user192,1212,1.0
user301,1212,1.0
user115,1212,1.0
user115,1212,1.0
user130,1212,3.0
user056,1212,3.0
user109,1212,2.0
user019,1212,2.0
user315,1212,1.0
user147,1212,1.0
user287,1212,2.0
user282,1212,1.0
user161,1212,1.0
user171,1212,1.0
user279,1212,2.0
user127,1212,3.0
user225,1212,2.0
user307,1212,3.0
user164,1212,2.0
user043,698,2.0
user051,698,1.0
user064,698,2.0
user303,698,1.0
user001,698,3.0
user327,698,3.0
user135,698,3.0
user293,698,2.0
user208,698,3.0
user087,698,1.0
user176,698,3.0
user031,698,2.0
user129,698,1.0
user170,698,3.0
user097,698,1.0
user247,698,2.0
user071,698,3.0
user253,698,2.0
user269,698,1.0
user013,698,1.0
user225,698,3.0
user304,698,3.0
user167,698,1.0
user156,698,3.0
user249,698,2.0
user229,698,1.0
user087,923,3.0
user121,923,2.0
user203,923,3.0
user209,923,2.0
user090,923,3.0
user228,923,1.0
user251,923,3.0
user137,923,1.0
user219,923,3.0
user258,923,3.0
user219,923,2.0
user109,923,3.0
user170,923,2.0
user227,923,3.0
user311,923,3.0
user157,923,1.0
user293,923,3.0
user262,923,1.0
user098,923,1.0
user127,923,3.0
user117,923,3.0
user079,923,2.0
user215,923,1.0
user252,923,2.0
user032,923,3.0
user087,30,1.0
user285,30,2.0
user265,30,2.0
user122,30,3.0
user229,30,3.0
user187,30,1.0
user051,30,1.0
user211,30,3.0
user250,30,1.0
user069,30,1.0
user299,30,1.0
user165,30,2.0
user073,30,1.0
user066,30,2.0
user038,30,2.0
user238,237,1.0
user051,237,2.0
user134,237,2.0
user017,237,2.0
user328,237,3.0
user106,237,1.0
user135,237,1.0
user072,237,2.0
user186,237,3.0
user293,237,3.0
user199,237,1.0
user188,237,3.0
user270,237,1.0
user142,237,2.0
user102,237,1.0
user121,237,2.0
user279,237,1.0
user171,237,3.0
user196,237,3.0
user179,237,2.0
user061,237,3.0
user135,237,3.0
user294,237,3.0
user115,237,3.0
user144,237,2.0
user156,237,3.0
user254,237,2.0
user032,237,3.0
user219,237,3.0
user056,237,2.0
user186,237,3.0
user295,237,2.0
user238,966,1.0
user230,966,1.0
user139,966,1.0
user287,966,2.0
user019,966,1.0
user130,966,1.0
user088,966,1.0
user144,966,1.0
user105,966,1.0
user047,966,3.0
user151,966,3.0
user127,966,2.0
user163,966,3.0
user166,966,1.0
user143,966,1.0
user101,966,2.0
user131,966,2.0
user322,966,3.0
user090,966,1.0
user319,966,2.0
user144,966,2.0
user092,966,3.0
user103,966,1.0
user060,594,2.0
user302,594,2.0
user181,594,2.0
user062,594,1.0
user274,594,1.0
user159,594,3.0
user279,594,2.0
user196,594,1.0
user036,594,1.0
user176,594,1.0
user283,594,3.0
user021,594,1.0
user149,594,2.0
user074,594,3.0
user072,594,3.0
user107,594,2.0
user028,594,3.0
user060,1301,1.0
user151,1301,3.0
user290,1301,3.0
user092,1301,3.0
user251,1301,1.0
user099,1301,1.0
user021,1301,2.0
user241,1301,3.0
user127,1301,2.0
user149,1301,3.0
user053,1301,3.0
user203,1301,3.0
user097,1301,3.0
user325,1301,3.0
user220,1301,3.0
user232,1301,2.0
user183,1301,3.0
user056,1301,3.0
user264,1301,1.0
user237,1301,2.0
user021,1301,1.0
user060,250,1.0
user177,250,1.0
user185,250,2.0
user290,250,1.0
user149,250,3.0
user096,250,3.0
user094,250,2.0
user103,250,3.0
user018,250,1.0
user244,250,3.0
user036,250,1.0
user248,250,1.0
user049,250,2.0
user295,250,3.0
user193,250,3.0
user257,1334,2.0
user069,1334,3.0
user099,1334,2.0
user186,1334,2.0
user045,1334,1.0
user110,1334,3.0
user034,1334,3.0
user301,1334,2.0
user115,1334,3.0
user189,1334,3.0
user079,1334,2.0
user019,1334,3.0
user264,1334,3.0
user071,1334,2.0
user038,1334,1.0
user100,1334,2.0
user312,1334,3.0
user172,1334,1.0
user190,1334,3.0
user219,1334,2.0
user226,1334,3.0
user191,1334,2.0
user098,1334,2.0
user276,1334,2.0
user057,1334,1.0
user100,1334,2.0
user174,1334,1.0
user075,799,3.0
user277,799,3.0
user278,799,3.0
user083,799,2.0
user228,799,3.0
user255,799,1.0
user163,799,2.0
user057,799,3.0
user321,799,1.0
user109,799,3.0
user318,799,3.0
user249,799,2.0
user049,799,2.0
user075,555,1.0
user242,555,3.0
user037,555,3.0
user193,555,3.0
user298,555,2.0
user305,555,3.0
user150,555,3.0
user288,555,2.0
user189,555,1.0
user056,555,2.0
user318,555,3.0
user318,555,1.0
user080,555,3.0
user229,555,1.0
user071,555,2.0
user071,555,1.0
user215,555,3.0
user109,555,1.0
