review_id,user_id,sell_id,review_content,review_score,review_reg_time
9673,user073,11415,리뷰 내용,3.5,2023-07-01 19:35:10
9674,user181,154,리뷰 내용,3.5,2023-07-01 19:35:20
9675,user181,185,리뷰 내용,2.5,2023-07-01 19:35:30
9676,user149,14236,리뷰 내용,3.5,2023-07-01 19:35:40
9677,user153,5554,리뷰 내용,4.5,2023-07-01 19:35:50
9678,user175,2392,리뷰 내용,2.0,2023-07-01 19:36:00
9679,user248,8822,리뷰 내용,1.5,2023-07-01 19:36:10
9680,user248,8665,리뷰 내용,3.0,2023-07-01 19:36:20
9681,user248,8823,리뷰 내용,5.0,2023-07-01 19:36:30
9682,user248,8688,리뷰 내용,4.5,2023-07-01 19:36:40
9683,user171,11629,리뷰 내용,4.0,2023-07-01 19:36:50
9684,user171,1860,리뷰 내용,4.5,2023-07-01 19:37:00
9685,user171,13386,리뷰 내용,5.0,2023-07-01 19:37:10
9686,user171,1584,리뷰 내용,3.0,2023-07-01 19:37:20
9687,user171,1493,리뷰 내용,3.0,2023-07-01 19:37:30
9688,user070,2236,리뷰 내용,4.5,2023-07-01 19:37:40
9689,user070,2252,리뷰 내용,2.0,2023-07-01 19:37:50
9690,user316,2004,리뷰 내용,2.5,2023-07-01 19:38:00
9691,user316,1960,리뷰 내용,3.5,2023-07-01 19:38:10
9692,user316,1617,리뷰 내용,2.5,2023-07-01 19:38:20
9693,user115,12463,리뷰 내용,4.0,2023-07-01 19:38:30
9694,user115,13810,리뷰 내용,0.0,2023-07-01 19:38:40
9695,user109,13086,리뷰 내용,0.0,2023-07-01 19:38:50
9696,user109,10440,리뷰 내용,4.0,2023-07-01 19:39:00
9697,user109,13148,리뷰 내용,5.0,2023-07-01 19:39:10
9698,user088,12115,리뷰 내용,4.0,2023-07-01 19:39:20
9699,user296,5396,리뷰 내용,5.0,2023-07-01 19:39:30
9700,user296,5374,리뷰 내용,3.5,2023-07-01 19:39:40
9701,user296,14601,리뷰 내용,3.5,2023-07-01 19:39:50
9702,user166,8623,리뷰 내용,4.0,2023-07-01 19:40:00
9703,user166,8676,리뷰 내용,4.0,2023-07-01 19:40:10
9704,user166,13964,리뷰 내용,5.0,2023-07-01 19:40:20
9705,user166,8805,리뷰 내용,3.0,2023-07-01 19:40:30
9706,user271,3712,리뷰 내용,1.0,2023-07-01 19:40:40
9707,user002,14930,리뷰 내용,3.0,2023-07-01 19:40:50
9708,user196,14444,리뷰 내용,4.5,2023-07-01 19:41:00
9709,user196,3093,리뷰 내용,4.0,2023-07-01 19:41:10
9710,user196,3321,리뷰 내용,2.0,2023-07-01 19:41:20
9711,user064,1787,리뷰 내용,4.0,2023-07-01 19:41:30
9712,user205,3140,리뷰 내용,3.5,2023-07-01 19:41:40
9713,user268,1487,리뷰 내용,3.5,2023-07-01 19:41:50
9714,user313,3640,리뷰 내용,4.5,2023-07-01 19:42:00
9715,user313,3687,리뷰 내용,1.5,2023-07-01 19:42:10
9716,user313,11948,리뷰 내용,5.0,2023-07-01 19:42:20
9717,user313,14461,리뷰 내용,2.5,2023-07-01 19:42:30
9718,user089,8837,리뷰 내용,3.0,2023-07-01 19:42:40
9719,user089,8835,리뷰 내용,4.0,2023-07-01 19:42:50
9720,user089,8900,리뷰 내용,4.5,2023-07-01 19:43:00
9721,user089,8870,리뷰 내용,3.0,2023-07-01 19:43:10
9722,user197,12205,리뷰 내용,4.5,2023-07-01 19:43:20
9723,user197,13684,리뷰 내용,2.5,2023-07-01 19:43:30
9724,user265,10513,리뷰 내용,3.0,2023-07-01 19:43:40
9725,user265,10588,리뷰 내용,3.0,2023-07-01 19:43:50
9726,user265,13111,리뷰 내용,3.0,2023-07-01 19:44:00
9727,user307,8847,리뷰 내용,4.5,2023-07-01 19:44:10
9728,user307,8904,리뷰 내용,4.5,2023-07-01 19:44:20
9729,user307,8916,리뷰 내용,5.0,2023-07-01 19:44:30
9730,user307,12833,리뷰 내용,5.0,2023-07-01 19:44:40
9731,user307,8910,리뷰 내용,1.0,2023-07-01 19:44:50
9732,user198,12291,리뷰 내용,3.5,2023-07-01 19:45:00
9733,user198,5748,리뷰 내용,3.5,2023-07-01 19:45:10
9734,user198,5516,리뷰 내용,4.0,2023-07-01 19:45:20
9735,user198,5511,리뷰 내용,3.5,2023-07-01 19:45:30
9736,user198,5678,리뷰 내용,4.5,2023-07-01 19:45:40
9737,user212,7949,리뷰 내용,3.0,2023-07-01 19:45:50
9738,user212,12663,리뷰 내용,1.0,2023-07-01 19:46:00
9739,user127,11477,리뷰 내용,3.5,2023-07-01 19:46:10
9740,user127,658,리뷰 내용,3.5,2023-07-01 19:46:20
9741,user186,11108,리뷰 내용,4.5,2023-07-01 19:46:30
9742,user186,10825,리뷰 내용,3.5,2023-07-01 19:46:40
9743,user186,11041,리뷰 내용,3.5,2023-07-01 19:46:50
9744,user212,13828,리뷰 내용,4.0,2023-07-01 19:47:00
9745,user212,14761,리뷰 내용,1.0,2023-07-01 19:47:10
9746,user212,7220,리뷰 내용,1.0,2023-07-01 19:47:20
9747,user164,6842,리뷰 내용,3.5,2023-07-01 19:47:30
9748,user164,12468,리뷰 내용,3.5,2023-07-01 19:47:40
9749,user164,12447,리뷰 내용,1.0,2023-07-01 19:47:50
9750,user164,6648,리뷰 내용,4.5,2023-07-01 19:48:00
9751,user043,4218,리뷰 내용,4.5,2023-07-01 19:48:10
9752,user043,4072,리뷰 내용,5.0,2023-07-01 19:48:20
9753,user043,12038,리뷰 내용,3.5,2023-07-01 19:48:30
9754,user101,14954,리뷰 내용,3.5,2023-07-01 19:48:40
9755,user101,9553,리뷰 내용,3.5,2023-07-01 19:48:50
9756,user101,9382,리뷰 내용,4.5,2023-07-01 19:49:00
9757,user101,9404,리뷰 내용,5.0,2023-07-01 19:49:10
9758,user187,477,리뷰 내용,2.5,2023-07-01 19:49:20
9759,user187,709,리뷰 내용,3.5,2023-07-01 19:49:30
9760,user218,10617,리뷰 내용,5.0,2023-07-01 19:49:40
9761,user218,10429,리뷰 내용,4.0,2023-07-01 19:49:50
9762,user218,10756,리뷰 내용,5.0,2023-07-01 19:50:00
9763,user218,10642,리뷰 내용,5.0,2023-07-01 19:50:10
9764,user078,13266,리뷰 내용,4.5,2023-07-01 19:50:20
9765,user078,65,리뷰 내용,3.0,2023-07-01 19:50:30
9766,user078,164,리뷰 내용,3.0,2023-07-01 19:50:40
9767,user303,8935,리뷰 내용,4.5,2023-07-01 19:50:50
9768,user303,8880,리뷰 내용,3.0,2023-07-01 19:51:00
9769,user303,8930,리뷰 내용,3.0,2023-07-01 19:51:10
9770,user303,8893,리뷰 내용,4.0,2023-07-01 19:51:20
9771,user213,14897,리뷰 내용,5.0,2023-07-01 19:51:30
9772,user110,13258,리뷰 내용,4.5,2023-07-01 19:51:40
9773,user110,11399,리뷰 내용,4.5,2023-07-01 19:51:50
9774,user110,218,리뷰 내용,2.0,2023-07-01 19:52:00
9775,user110,219,리뷰 내용,3.5,2023-07-01 19:52:10
9776,user110,28,리뷰 내용,3.0,2023-07-01 19:52:20
9777,user294,12977,리뷰 내용,2.0,2023-07-01 19:52:30
9778,user198,14728,리뷰 내용,4.5,2023-07-01 19:52:40
9779,user198,6707,리뷰 내용,4.0,2023-07-01 19:52:50
9780,user198,12443,리뷰 내용,4.5,2023-07-01 19:53:00
9781,user198,6783,리뷰 내용,5.0,2023-07-01 19:53:10
9782,user040,6303,리뷰 내용,4.5,2023-07-01 19:53:20
9783,user040,6299,리뷰 내용,3.0,2023-07-01 19:53:30
9784,user040,6419,리뷰 내용,5.0,2023-07-01 19:53:40
9785,user187,2239,리뷰 내용,2.5,2023-07-01 19:53:50
9786,user187,14355,리뷰 내용,3.0,2023-07-01 19:54:00
9787,user187,2092,리뷰 내용,3.0,2023-07-01 19:54:10
9788,user296,4792,리뷰 내용,1.0,2023-07-01 19:54:20
9789,user296,4517,리뷰 내용,3.5,2023-07-01 19:54:30
9790,user296,4790,리뷰 내용,4.5,2023-07-01 19:54:40
9791,user199,9238,리뷰 내용,4.5,2023-07-01 19:54:50
9792,user199,9281,리뷰 내용,1.0,2023-07-01 19:55:00
9793,user146,10757,리뷰 내용,3.0,2023-07-01 19:55:10
9794,user146,10755,리뷰 내용,4.0,2023-07-01 19:55:20
9795,user025,12493,리뷰 내용,1.0,2023-07-01 19:55:30
9796,user025,6692,리뷰 내용,2.5,2023-07-01 19:55:40
9797,user025,6693,리뷰 내용,2.5,2023-07-01 19:55:50
9798,user315,3283,리뷰 내용,3.0,2023-07-01 19:56:00
9799,user194,403,리뷰 내용,4.0,2023-07-01 19:56:10
9800,user046,14928,리뷰 내용,4.0,2023-07-01 19:56:20
9801,user046,9167,리뷰 내용,1.0,2023-07-01 19:56:30
9802,user039,5919,리뷰 내용,4.5,2023-07-01 19:56:40
9803,user039,12349,리뷰 내용,4.5,2023-07-01 19:56:50
9804,user142,1806,리뷰 내용,4.5,2023-07-01 19:57:00
9805,user142,11618,리뷰 내용,3.0,2023-07-01 19:57:10
9806,user142,1841,리뷰 내용,3.0,2023-07-01 19:57:20
9807,user304,7136,리뷰 내용,3.0,2023-07-01 19:57:30
9808,user304,6945,리뷰 내용,2.0,2023-07-01 19:57:40
9809,user046,13978,리뷰 내용,3.5,2023-07-01 19:57:50
9810,user046,14899,리뷰 내용,3.0,2023-07-01 19:58:00
9811,user146,9799,리뷰 내용,4.0,2023-07-01 19:58:10
9812,user232,5704,리뷰 내용,4.5,2023-07-01 19:58:20
9813,user232,5506,리뷰 내용,4.0,2023-07-01 19:58:30
9814,user232,5842,리뷰 내용,4.5,2023-07-01 19:58:40
9815,user235,5852,리뷰 내용,3.0,2023-07-01 19:58:50
9816,user235,5545,리뷰 내용,4.0,2023-07-01 19:59:00
9817,user235,5539,리뷰 내용,2.0,2023-07-01 19:59:10
9818,user235,5774,리뷰 내용,4.5,2023-07-01 19:59:20
9819,user235,5759,리뷰 내용,0.0,2023-07-01 19:59:30
9820,user154,5721,리뷰 내용,2.5,2023-07-01 19:59:40
9821,user162,4194,리뷰 내용,4.0,2023-07-01 19:59:50
9822,user162,4055,리뷰 내용,4.0,2023-07-01 20:00:00
9823,user162,4004,리뷰 내용,1.0,2023-07-01 20:00:10
9824,user194,1820,리뷰 내용,2.0,2023-07-01 20:00:20
9825,user194,11690,리뷰 내용,3.0,2023-07-01 20:00:30
9826,user194,1743,리뷰 내용,1.0,2023-07-01 20:00:40
9827,user209,387,리뷰 내용,4.5,2023-07-01 20:00:50
9828,user209,295,리뷰 내용,4.0,2023-07-01 20:01:00
9829,user209,236,리뷰 내용,4.0,2023-07-01 20:01:10
9830,user209,13275,리뷰 내용,3.5,2023-07-01 20:01:20
9831,user209,336,리뷰 내용,2.0,2023-07-01 20:01:30
9832,user261,12369,리뷰 내용,1.5,2023-07-01 20:01:40
9833,user301,6093,리뷰 내용,4.0,2023-07-01 20:01:50
9834,user301,6066,리뷰 내용,3.5,2023-07-01 20:02:00
9835,user301,6001,리뷰 내용,4.0,2023-07-01 20:02:10
9836,user195,12666,리뷰 내용,1.5,2023-07-01 20:02:20
9837,user195,7668,리뷰 내용,4.5,2023-07-01 20:02:30
9838,user195,7889,리뷰 내용,5.0,2023-07-01 20:02:40
9839,user276,2141,리뷰 내용,4.0,2023-07-01 20:02:50
9840,user276,2247,리뷰 내용,3.0,2023-07-01 20:03:00
9841,user251,13528,리뷰 내용,3.0,2023-07-01 20:03:10
9842,user251,2760,리뷰 내용,4.0,2023-07-01 20:03:20
9843,user151,10932,리뷰 내용,5.0,2023-07-01 20:03:30
9844,user151,10980,리뷰 내용,3.0,2023-07-01 20:03:40
9845,user151,10869,리뷰 내용,3.5,2023-07-01 20:03:50
9846,user151,11112,리뷰 내용,0.0,2023-07-01 20:04:00
9847,user039,4897,리뷰 내용,1.0,2023-07-01 20:04:10
9848,user039,12208,리뷰 내용,5.0,2023-07-01 20:04:20
9849,user039,14587,리뷰 내용,4.0,2023-07-01 20:04:30
9850,user070,3636,리뷰 내용,4.5,2023-07-01 20:04:40
9851,user070,3657,리뷰 내용,3.5,2023-07-01 20:04:50
9852,user070,3511,리뷰 내용,3.5,2023-07-01 20:05:00
9853,user070,3568,리뷰 내용,3.0,2023-07-01 20:05:10
9854,user330,4638,리뷰 내용,3.5,2023-07-01 20:05:20
9855,user330,14540,리뷰 내용,4.0,2023-07-01 20:05:30
9856,user330,13642,리뷰 내용,3.0,2023-07-01 20:05:40
9857,user210,6842,리뷰 내용,0.0,2023-07-01 20:05:50
9858,user210,6539,리뷰 내용,4.0,2023-07-01 20:06:00
9859,user191,8924,리뷰 내용,4.0,2023-07-01 20:06:10
9860,user191,8858,리뷰 내용,3.5,2023-07-01 20:06:20
9861,user191,8973,리뷰 내용,4.0,2023-07-01 20:06:30
9862,user191,12836,리뷰 내용,2.0,2023-07-01 20:06:40
9863,user223,5296,리뷰 내용,3.5,2023-07-01 20:06:50
9864,user223,5426,리뷰 내용,2.5,2023-07-01 20:07:00
9865,user223,5391,리뷰 내용,4.5,2023-07-01 20:07:10
9866,user223,5294,리뷰 내용,3.5,2023-07-01 20:07:20
9867,user316,2342,리뷰 내용,4.0,2023-07-01 20:07:30
9868,user316,2276,리뷰 내용,4.0,2023-07-01 20:07:40
9869,user061,1805,리뷰 내용,5.0,2023-07-01 20:07:50
9870,user222,2257,리뷰 내용,2.5,2023-07-01 20:08:00
9871,user222,2428,리뷰 내용,3.5,2023-07-01 20:08:10
9872,user222,2436,리뷰 내용,3.5,2023-07-01 20:08:20
9873,user222,13473,리뷰 내용,3.5,2023-07-01 20:08:30
9874,user222,2585,리뷰 내용,4.0,2023-07-01 20:08:40
9875,user222,2676,리뷰 내용,4.0,2023-07-01 20:08:50
9876,user206,12535,리뷰 내용,3.0,2023-07-01 20:09:00
9877,user316,1659,리뷰 내용,5.0,2023-07-01 20:09:10
9878,user013,12768,리뷰 내용,3.0,2023-07-01 20:09:20
9879,user031,9188,리뷰 내용,3.0,2023-07-01 20:09:30
9880,user031,9318,리뷰 내용,4.5,2023-07-01 20:09:40
9881,user144,5898,리뷰 내용,5.0,2023-07-01 20:09:50
9882,user158,7361,리뷰 내용,5.0,2023-07-01 20:10:00
9883,user158,7509,리뷰 내용,4.5,2023-07-01 20:10:10
9884,user158,12614,리뷰 내용,3.5,2023-07-01 20:10:20
9885,user066,664,리뷰 내용,4.5,2023-07-01 20:10:30
9886,user066,14225,리뷰 내용,4.0,2023-07-01 20:10:40
9887,user066,746,리뷰 내용,4.0,2023-07-01 20:10:50
9888,user066,565,리뷰 내용,4.5,2023-07-01 20:11:00
9889,user025,6057,리뷰 내용,3.0,2023-07-01 20:11:10
9890,user193,12803,리뷰 내용,3.0,2023-07-01 20:11:20
9891,user089,7472,리뷰 내용,4.0,2023-07-01 20:11:30
9892,user089,7402,리뷰 내용,3.5,2023-07-01 20:11:40
9893,user089,7294,리뷰 내용,4.0,2023-07-01 20:11:50
9894,user089,7252,리뷰 내용,3.5,2023-07-01 20:12:00
9895,user089,7594,리뷰 내용,4.5,2023-07-01 20:12:10
9896,user213,13980,리뷰 내용,3.5,2023-07-01 20:12:20
9897,user213,8878,리뷰 내용,5.0,2023-07-01 20:12:30
9898,user213,8868,리뷰 내용,0.5,2023-07-01 20:12:40
9899,user213,8924,리뷰 내용,4.5,2023-07-01 20:12:50
9900,user248,13971,리뷰 내용,3.5,2023-07-01 20:13:00
9901,user248,8658,리뷰 내용,3.0,2023-07-01 20:13:10
9902,user203,346,리뷰 내용,2.0,2023-07-01 20:13:20
9903,user203,375,리뷰 내용,5.0,2023-07-01 20:13:30
9904,user203,263,리뷰 내용,3.0,2023-07-01 20:13:40
9905,user203,226,리뷰 내용,3.5,2023-07-01 20:13:50
9906,user083,6545,리뷰 내용,3.5,2023-07-01 20:14:00
9907,user083,6680,리뷰 내용,5.0,2023-07-01 20:14:10
9908,user083,6659,리뷰 내용,3.0,2023-07-01 20:14:20
9909,user083,12482,리뷰 내용,5.0,2023-07-01 20:14:30
9910,user252,12547,리뷰 내용,4.0,2023-07-01 20:14:40
9911,user252,6856,리뷰 내용,0.5,2023-07-01 20:14:50
9912,user251,4026,리뷰 내용,3.5,2023-07-01 20:15:00
9913,user251,14508,리뷰 내용,1.0,2023-07-01 20:15:10
9914,user251,4139,리뷰 내용,3.5,2023-07-01 20:15:20
9915,user251,3833,리뷰 내용,4.5,2023-07-01 20:15:30
9916,user241,1831,리뷰 내용,4.5,2023-07-01 20:15:40
9917,user241,1849,리뷰 내용,3.0,2023-07-01 20:15:50
9918,user241,1437,리뷰 내용,3.5,2023-07-01 20:16:00
9919,user177,414,리뷰 내용,2.0,2023-07-01 20:16:10
9920,user177,11438,리뷰 내용,4.5,2023-07-01 20:16:20
9921,user206,7456,리뷰 내용,3.0,2023-07-01 20:16:30
9922,user206,7477,리뷰 내용,5.0,2023-07-01 20:16:40
9923,user206,7248,리뷰 내용,4.0,2023-07-01 20:16:50
9924,user206,14783,리뷰 내용,4.5,2023-07-01 20:17:00
9925,user310,8088,리뷰 내용,4.0,2023-07-01 20:17:10
9926,user310,7824,리뷰 내용,0.0,2023-07-01 20:17:20
9927,user199,9796,리뷰 내용,5.0,2023-07-01 20:17:30
9928,user199,9752,리뷰 내용,1.0,2023-07-01 20:17:40
9929,user199,12982,리뷰 내용,0.0,2023-07-01 20:17:50
9930,user199,9742,리뷰 내용,3.0,2023-07-01 20:18:00
9931,user199,9760,리뷰 내용,4.0,2023-07-01 20:18:10
9932,user281,11167,리뷰 내용,3.0,2023-07-01 20:18:20
9933,user281,11223,리뷰 내용,3.5,2023-07-01 20:18:30
9934,user172,6448,리뷰 내용,3.0,2023-07-01 20:18:40
9935,user172,14690,리뷰 내용,5.0,2023-07-01 20:18:50
9936,user172,6434,리뷰 내용,4.5,2023-07-01 20:19:00
9937,user172,14686,리뷰 내용,3.0,2023-07-01 20:19:10
9938,user233,3545,리뷰 내용,4.5,2023-07-01 20:19:20
9939,user233,3494,리뷰 내용,2.5,2023-07-01 20:19:30
9940,user233,3495,리뷰 내용,1.0,2023-07-01 20:19:40
9941,user233,3670,리뷰 내용,1.0,2023-07-01 20:19:50
9942,user233,3646,리뷰 내용,4.5,2023-07-01 20:20:00
9943,user076,3625,리뷰 내용,3.5,2023-07-01 20:20:10
9944,user128,5046,리뷰 내용,3.5,2023-07-01 20:20:20
9945,user128,5005,리뷰 내용,3.0,2023-07-01 20:20:30
9946,user128,12194,리뷰 내용,4.5,2023-07-01 20:20:40
9947,user128,5082,리뷰 내용,4.5,2023-07-01 20:20:50
9948,user272,8630,리뷰 내용,1.0,2023-07-01 20:21:00
9949,user272,12804,리뷰 내용,2.5,2023-07-01 20:21:10
9950,user309,6975,리뷰 내용,5.0,2023-07-01 20:21:20
9951,user309,7105,리뷰 내용,3.0,2023-07-01 20:21:30
9952,user309,7057,리뷰 내용,4.0,2023-07-01 20:21:40
9953,user130,6056,리뷰 내용,4.0,2023-07-01 20:21:50
9954,user130,5932,리뷰 내용,4.5,2023-07-01 20:22:00
9955,user130,13752,리뷰 내용,3.0,2023-07-01 20:22:10
9956,user130,5925,리뷰 내용,2.5,2023-07-01 20:22:20
9957,user130,6047,리뷰 내용,3.5,2023-07-01 20:22:30
9958,user276,1891,리뷰 내용,3.5,2023-07-01 20:22:40
9959,user276,1992,리뷰 내용,1.0,2023-07-01 20:22:50
9960,user276,1740,리뷰 내용,3.5,2023-07-01 20:23:00
9961,user276,14341,리뷰 내용,3.0,2023-07-01 20:23:10
9962,user283,2089,리뷰 내용,3.0,2023-07-01 20:23:20
9963,user283,2130,리뷰 내용,5.0,2023-07-01 20:23:30
9964,user097,10320,리뷰 내용,3.5,2023-07-01 20:23:40
9965,user097,13151,리뷰 내용,1.0,2023-07-01 20:23:50
9966,user097,10260,리뷰 내용,3.0,2023-07-01 20:24:00
9967,user097,10519,리뷰 내용,3.5,2023-07-01 20:24:10
9968,user097,10543,리뷰 내용,2.5,2023-07-01 20:24:20
9969,user089,8868,리뷰 내용,4.0,2023-07-01 20:24:30
9970,user089,8958,리뷰 내용,4.5,2023-07-01 20:24:40
9971,user089,8956,리뷰 내용,2.5,2023-07-01 20:24:50
9972,user089,8831,리뷰 내용,0.5,2023-07-01 20:25:00
9973,user259,11388,리뷰 내용,0.0,2023-07-01 20:25:10
9974,user259,107,리뷰 내용,5.0,2023-07-01 20:25:20
9975,user137,3570,리뷰 내용,5.0,2023-07-01 20:25:30
9976,user137,3632,리뷰 내용,0.0,2023-07-01 20:25:40
9977,user137,3514,리뷰 내용,5.0,2023-07-01 20:25:50
9978,user327,14901,리뷰 내용,3.0,2023-07-01 20:26:00
9979,user327,8962,리뷰 내용,3.0,2023-07-01 20:26:10
9980,user327,8898,리뷰 내용,4.0,2023-07-01 20:26:20
9981,user201,10078,리뷰 내용,4.5,2023-07-01 20:26:30
9982,user304,14778,리뷰 내용,5.0,2023-07-01 20:26:40
9983,user304,7030,리뷰 내용,4.5,2023-07-01 20:26:50
9984,user304,12537,리뷰 내용,4.0,2023-07-01 20:27:00
9985,user296,13589,리뷰 내용,1.5,2023-07-01 20:27:10
9986,user296,12058,리뷰 내용,1.0,2023-07-01 20:27:20
9987,user285,9861,리뷰 내용,4.0,2023-07-01 20:27:30
9988,user285,9863,리뷰 내용,3.5,2023-07-01 20:27:40
9989,user285,14972,리뷰 내용,4.5,2023-07-01 20:27:50
9990,user285,9810,리뷰 내용,4.5,2023-07-01 20:28:00
9991,user086,3210,리뷰 내용,5.0,2023-07-01 20:28:10
9992,user086,3250,리뷰 내용,4.0,2023-07-01 20:28:20
9993,user249,12235,리뷰 내용,3.5,2023-07-01 20:28:30
9994,user249,5258,리뷰 내용,3.0,2023-07-01 20:28:40
9995,user249,5444,리뷰 내용,4.0,2023-07-01 20:28:50
9996,user257,11611,리뷰 내용,3.0,2023-07-01 20:29:00
9997,user129,12984,리뷰 내용,3.5,2023-07-01 20:29:10
9998,user129,9787,리뷰 내용,4.0,2023-07-01 20:29:20
9999,user129,9753,리뷰 내용,2.0,2023-07-01 20:29:30
10000,user132,1691,리뷰 내용,4.0,2023-07-01 20:29:40
10001,user132,2013,리뷰 내용,1.0,2023-07-01 20:29:50
10002,user132,1887,리뷰 내용,5.0,2023-07-01 20:30:00
10003,user132,1976,리뷰 내용,4.0,2023-07-01 20:30:10
10004,user132,1487,리뷰 내용,5.0,2023-07-01 20:30:20
10005,user111,14696,리뷰 내용,1.0,2023-07-01 20:30:30
10006,user173,2163,리뷰 내용,4.5,2023-07-01 20:30:40
10007,user173,2119,리뷰 내용,3.0,2023-07-01 20:30:50
10008,user048,2250,리뷰 내용,4.5,2023-07-01 20:31:00
10009,user048,2243,리뷰 내용,3.0,2023-07-01 20:31:10
10010,user043,2378,리뷰 내용,3.5,2023-07-01 20:31:20
10011,user043,13456,리뷰 내용,3.0,2023-07-01 20:31:30
10012,user043,2484,리뷰 내용,4.0,2023-07-01 20:31:40
10013,user053,13401,리뷰 내용,5.0,2023-07-01 20:31:50
10014,user053,1435,리뷰 내용,5.0,2023-07-01 20:32:00
10015,user328,13050,리뷰 내용,4.0,2023-07-01 20:32:10
10016,user328,9805,리뷰 내용,4.0,2023-07-01 20:32:20
10017,user328,10177,리뷰 내용,2.0,2023-07-01 20:32:30
10018,user121,1958,리뷰 내용,4.5,2023-07-01 20:32:40
10019,user121,1709,리뷰 내용,5.0,2023-07-01 20:32:50
10020,user184,9794,리뷰 내용,4.0,2023-07-01 20:33:00
10021,user280,3542,리뷰 내용,3.0,2023-07-01 20:33:10
10022,user280,11961,리뷰 내용,4.0,2023-07-01 20:33:20
10023,user219,7124,리뷰 내용,1.0,2023-07-01 20:33:30
10024,user219,7144,리뷰 내용,3.5,2023-07-01 20:33:40
10025,user280,14433,리뷰 내용,4.5,2023-07-01 20:33:50
10026,user280,3190,리뷰 내용,5.0,2023-07-01 20:34:00
10027,user289,13265,리뷰 내용,2.0,2023-07-01 20:34:10
10028,user215,7914,리뷰 내용,4.0,2023-07-01 20:34:20
10029,user215,7844,리뷰 내용,0.5,2023-07-01 20:34:30
10030,user215,8036,리뷰 내용,2.5,2023-07-01 20:34:40
10031,user215,8115,리뷰 내용,3.5,2023-07-01 20:34:50
10032,user210,6934,리뷰 내용,1.0,2023-07-01 20:35:00
10033,user210,13834,리뷰 내용,5.0,2023-07-01 20:35:10
10034,user210,7177,리뷰 내용,5.0,2023-07-01 20:35:20
10035,user210,12553,리뷰 내용,3.0,2023-07-01 20:35:30
10036,user040,5851,리뷰 내용,0.5,2023-07-01 20:35:40
10037,user040,5499,리뷰 내용,3.5,2023-07-01 20:35:50
10038,user040,5769,리뷰 내용,4.0,2023-07-01 20:36:00
10039,user131,8810,리뷰 내용,4.5,2023-07-01 20:36:10
10040,user131,8696,리뷰 내용,2.0,2023-07-01 20:36:20
10041,user131,8675,리뷰 내용,0.0,2023-07-01 20:36:30
10042,user131,8758,리뷰 내용,4.5,2023-07-01 20:36:40
10043,user131,8619,리뷰 내용,3.5,2023-07-01 20:36:50
10044,user066,1184,리뷰 내용,3.5,2023-07-01 20:37:00
10045,user066,847,리뷰 내용,1.0,2023-07-01 20:37:10
10046,user170,12921,리뷰 내용,3.0,2023-07-01 20:37:20
10047,user170,9619,리뷰 내용,2.5,2023-07-01 20:37:30
10048,user076,3463,리뷰 내용,4.5,2023-07-01 20:37:40
10049,user076,3429,리뷰 내용,4.0,2023-07-01 20:37:50
10050,user076,3394,리뷰 내용,3.0,2023-07-01 20:38:00
10051,user319,6294,리뷰 내용,3.0,2023-07-01 20:38:10
10052,user318,12529,리뷰 내용,3.5,2023-07-01 20:38:20
10053,user318,14770,리뷰 내용,3.0,2023-07-01 20:38:30
10054,user318,6984,리뷰 내용,3.0,2023-07-01 20:38:40
10055,user328,9802,리뷰 내용,5.0,2023-07-01 20:38:50
10056,user328,9773,리뷰 내용,4.0,2023-07-01 20:39:00
10057,user328,14049,리뷰 내용,5.0,2023-07-01 20:39:10
10058,user328,9795,리뷰 내용,4.5,2023-07-01 20:39:20
10059,user185,407,리뷰 내용,3.0,2023-07-01 20:39:30
10060,user320,11727,리뷰 내용,4.0,2023-07-01 20:39:40
10061,user320,2218,리뷰 내용,3.5,2023-07-01 20:39:50
10062,user242,9750,리뷰 내용,4.5,2023-07-01 20:40:00
10063,user320,11946,리뷰 내용,5.0,2023-07-01 20:40:10
10064,user320,11944,리뷰 내용,2.0,2023-07-01 20:40:20
10065,user161,11603,리뷰 내용,4.0,2023-07-01 20:40:30
10066,user161,1109,리뷰 내용,3.0,2023-07-01 20:40:40
10067,user074,702,리뷰 내용,3.5,2023-07-01 20:40:50
10068,user074,515,리뷰 내용,4.0,2023-07-01 20:41:00
10069,user074,14232,리뷰 내용,2.0,2023-07-01 20:41:10
10070,user251,2780,리뷰 내용,4.5,2023-07-01 20:41:20
10071,user231,4838,리뷰 내용,1.5,2023-07-01 20:41:30
10072,user231,4532,리뷰 내용,3.5,2023-07-01 20:41:40
10073,user231,12120,리뷰 내용,4.5,2023-07-01 20:41:50
10074,user176,14803,리뷰 내용,0.0,2023-07-01 20:42:00
10075,user176,7375,리뷰 내용,0.5,2023-07-01 20:42:10
10076,user176,7323,리뷰 내용,3.5,2023-07-01 20:42:20
10077,user176,7311,리뷰 내용,5.0,2023-07-01 20:42:30
10078,user134,13203,리뷰 내용,4.5,2023-07-01 20:42:40
10079,user134,10898,리뷰 내용,3.5,2023-07-01 20:42:50
10080,user134,11283,리뷰 내용,2.5,2023-07-01 20:43:00
10081,user070,2239,리뷰 내용,1.5,2023-07-01 20:43:10
10082,user070,2156,리뷰 내용,0.5,2023-07-01 20:43:20
10083,user070,11728,리뷰 내용,1.0,2023-07-01 20:43:30
