purchase_id,user_id,purchase_time,purchase_number,purchase_price
4218,user208,2023-07-01 04:21:51,12,360000
4219,user063,2023-07-01 04:22:01,4,139000
4220,user203,2023-07-01 04:22:11,2,70000
4221,user184,2023-07-01 04:22:21,2,60000
4222,user266,2023-07-01 04:22:31,9,242000
4223,user196,2023-07-01 04:22:41,6,153000
4224,user184,2023-07-01 04:22:51,3,66000
4225,user185,2023-07-01 04:23:01,10,257000
4226,user145,2023-07-01 04:23:11,6,128000
4227,user159,2023-07-01 04:23:21,9,232000
4228,user283,2023-07-01 04:23:31,5,151000
4229,user173,2023-07-01 04:23:41,12,342000
4230,user210,2023-07-01 04:23:51,2,56000
4231,user233,2023-07-01 04:24:01,4,134000
4232,user269,2023-07-01 04:24:11,2,43000
4233,user055,2023-07-01 04:24:21,4,94000
4234,user125,2023-07-01 04:24:31,8,231000
4235,user142,2023-07-01 04:24:41,4,106000
4236,user064,2023-07-01 04:24:51,6,180000
4237,user087,2023-07-01 04:25:01,5,148000
4238,user012,2023-07-01 04:25:11,6,137000
4239,user160,2023-07-01 04:25:21,2,46000
4240,user120,2023-07-01 04:25:31,7,177000
4241,user142,2023-07-01 04:25:41,6,141000
4242,user264,2023-07-01 04:25:51,7,154000
4243,user038,2023-07-01 04:26:01,14,403000
4244,user270,2023-07-01 04:26:11,5,140000
4245,user315,2023-07-01 04:26:21,7,187000
4246,user256,2023-07-01 04:26:31,8,207000
4247,user294,2023-07-01 04:26:41,3,111000
4248,user249,2023-07-01 04:26:51,2,36000
4249,user074,2023-07-01 04:27:01,8,254000
4250,user330,2023-07-01 04:27:11,2,36000
4251,user292,2023-07-01 04:27:21,5,159000
4252,user074,2023-07-01 04:27:31,3,84000
4253,user179,2023-07-01 04:27:41,9,244000
4254,user142,2023-07-01 04:27:51,10,229000
4255,user113,2023-07-01 04:28:01,9,252000
4256,user241,2023-07-01 04:28:11,8,210000
4257,user264,2023-07-01 04:28:21,6,169000
4258,user320,2023-07-01 04:28:31,11,312000
4259,user174,2023-07-01 04:28:41,5,138000
4260,user053,2023-07-01 04:28:51,9,204000
4261,user186,2023-07-01 04:29:01,3,96000
4262,user077,2023-07-01 04:29:11,8,210000
4263,user325,2023-07-01 04:29:21,3,105000
4264,user191,2023-07-01 04:29:31,6,171000
4265,user165,2023-07-01 04:29:41,5,131000
4266,user021,2023-07-01 04:29:51,4,111000
4267,user269,2023-07-01 04:30:01,3,95000
4268,user206,2023-07-01 04:30:11,6,175000
4269,user169,2023-07-01 04:30:21,7,199000
4270,user229,2023-07-01 04:30:31,9,249000
4271,user131,2023-07-01 04:30:41,2,48000
4272,user115,2023-07-01 04:30:51,8,234000
4273,user200,2023-07-01 04:31:01,6,144000
4274,user283,2023-07-01 04:31:11,9,231000
4275,user152,2023-07-01 04:31:21,6,193000
4276,user252,2023-07-01 04:31:31,14,424000
4277,user098,2023-07-01 04:31:41,3,91000
4278,user013,2023-07-01 04:31:51,5,145000
4279,user228,2023-07-01 04:32:01,3,90000
4280,user327,2023-07-01 04:32:11,9,282000
4281,user230,2023-07-01 04:32:21,9,234000
4282,user214,2023-07-01 04:32:31,10,301000
4283,user184,2023-07-01 04:32:41,1,25000
4284,user031,2023-07-01 04:32:51,2,40000
4285,user181,2023-07-01 04:33:01,13,410000
4286,user177,2023-07-01 04:33:11,1,35000
4287,user081,2023-07-01 04:33:21,3,102000
4288,user153,2023-07-01 04:33:31,10,312000
4289,user319,2023-07-01 04:33:41,9,209000
4290,user210,2023-07-01 04:33:51,6,134000
4291,user322,2023-07-01 04:34:01,9,272000
4292,user251,2023-07-01 04:34:11,8,212000
4293,user102,2023-07-01 04:34:21,6,145000
4294,user265,2023-07-01 04:34:31,1,22000
4295,user184,2023-07-01 04:34:41,4,140000
4296,user260,2023-07-01 04:34:51,2,64000
4297,user262,2023-07-01 04:35:01,1,33000
4298,user317,2023-07-01 04:35:11,7,151000
4299,user088,2023-07-01 04:35:21,5,141000
4300,user120,2023-07-01 04:35:31,8,229000
4301,user239,2023-07-01 04:35:41,1,20000
4302,user279,2023-07-01 04:35:51,7,197000
4303,user265,2023-07-01 04:36:01,2,57000
4304,user296,2023-07-01 04:36:11,2,61000
4305,user194,2023-07-01 04:36:21,9,218000
4306,user179,2023-07-01 04:36:31,10,229000
4307,user090,2023-07-01 04:36:41,5,171000
4308,user071,2023-07-01 04:36:51,12,347000
4309,user106,2023-07-01 04:37:01,14,417000
4310,user299,2023-07-01 04:37:11,5,158000
4311,user208,2023-07-01 04:37:21,6,191000
4312,user144,2023-07-01 04:37:31,11,303000
4313,user235,2023-07-01 04:37:41,7,221000
4314,user079,2023-07-01 04:37:51,7,191000
4315,user046,2023-07-01 04:38:01,3,60000
4316,user150,2023-07-01 04:38:11,7,165000
4317,user190,2023-07-01 04:38:21,8,184000
4318,user304,2023-07-01 04:38:31,6,128000
4319,user108,2023-07-01 04:38:41,5,122000
4320,user147,2023-07-01 04:38:51,10,254000
4321,user096,2023-07-01 04:39:01,10,271000
4322,user180,2023-07-01 04:39:11,3,96000
4323,user223,2023-07-01 04:39:21,10,275000
4324,user132,2023-07-01 04:39:31,6,180000
4325,user183,2023-07-01 04:39:41,13,377000
4326,user262,2023-07-01 04:39:51,7,219000
4327,user303,2023-07-01 04:40:01,2,63000
4328,user273,2023-07-01 04:40:11,10,278000
4329,user227,2023-07-01 04:40:21,9,223000
4330,user279,2023-07-01 04:40:31,7,178000
4331,user318,2023-07-01 04:40:41,3,81000
4332,user191,2023-07-01 04:40:51,6,178000
4333,user187,2023-07-01 04:41:01,6,171000
4334,user230,2023-07-01 04:41:11,6,150000
4335,user199,2023-07-01 04:41:21,5,133000
4336,user142,2023-07-01 04:41:31,7,186000
4337,user160,2023-07-01 04:41:41,9,213000
4338,user044,2023-07-01 04:41:51,9,245000
4339,user057,2023-07-01 04:42:01,8,185000
4340,user226,2023-07-01 04:42:11,11,276000
4341,user109,2023-07-01 04:42:21,11,316000
4342,user195,2023-07-01 04:42:31,9,226000
4343,user018,2023-07-01 04:42:41,9,259000
4344,user263,2023-07-01 04:42:51,12,298000
4345,user290,2023-07-01 04:43:01,8,246000
4346,user041,2023-07-01 04:43:11,11,280000
4347,user186,2023-07-01 04:43:21,5,145000
4348,user157,2023-07-01 04:43:31,7,149000
4349,user109,2023-07-01 04:43:41,5,120000
4350,user040,2023-07-01 04:43:51,3,66000
4351,user028,2023-07-01 04:44:01,8,222000
4352,user208,2023-07-01 04:44:11,6,123000
4353,user196,2023-07-01 04:44:21,9,236000
4354,user291,2023-07-01 04:44:31,10,317000
4355,user228,2023-07-01 04:44:41,3,105000
4356,user022,2023-07-01 04:44:51,10,223000
4357,user070,2023-07-01 04:45:01,3,111000
4358,user206,2023-07-01 04:45:11,7,193000
4359,user080,2023-07-01 04:45:21,3,103000
4360,user019,2023-07-01 04:45:31,2,36000
4361,user028,2023-07-01 04:45:41,8,262000
4362,user103,2023-07-01 04:45:51,5,135000
4363,user187,2023-07-01 04:46:01,2,36000
4364,user080,2023-07-01 04:46:11,2,60000
4365,user317,2023-07-01 04:46:21,10,298000
4366,user233,2023-07-01 04:46:31,5,140000
4367,user180,2023-07-01 04:46:41,5,162000
4368,user255,2023-07-01 04:46:51,2,44000
4369,user063,2023-07-01 04:47:01,13,379000
4370,user013,2023-07-01 04:47:11,11,308000
4371,user208,2023-07-01 04:47:21,5,119000
4372,user002,2023-07-01 04:47:31,1,35000
4373,user244,2023-07-01 04:47:41,4,128000
4374,user179,2023-07-01 04:47:51,3,79000
4375,user018,2023-07-01 04:48:01,14,370000
4376,user036,2023-07-01 04:48:11,9,306000
4377,user322,2023-07-01 04:48:21,7,149000
4378,user138,2023-07-01 04:48:31,5,113000
4379,user241,2023-07-01 04:48:41,12,312000
4380,user028,2023-07-01 04:48:51,6,176000
4381,user231,2023-07-01 04:49:01,10,293000
4382,user293,2023-07-01 04:49:11,8,247000
4383,user278,2023-07-01 04:49:21,5,153000
4384,user121,2023-07-01 04:49:31,2,44000
4385,user222,2023-07-01 04:49:41,2,70000
4386,user142,2023-07-01 04:49:51,3,58000
4387,user236,2023-07-01 04:50:01,3,60000
4388,user284,2023-07-01 04:50:11,8,227000
4389,user315,2023-07-01 04:50:21,12,237000
4390,user089,2023-07-01 04:50:31,2,70000
4391,user082,2023-07-01 04:50:41,5,155000
4392,user238,2023-07-01 04:50:51,2,60000
4393,user285,2023-07-01 04:51:01,4,108000
4394,user095,2023-07-01 04:51:11,1,30000
4395,user044,2023-07-01 04:51:21,6,138000
4396,user011,2023-07-01 04:51:31,10,280000
4397,user249,2023-07-01 04:51:41,8,241000
4398,user041,2023-07-01 04:51:51,5,134000
4399,user125,2023-07-01 04:52:01,8,221000
4400,user299,2023-07-01 04:52:11,2,64000
4401,user199,2023-07-01 04:52:21,6,159000
4402,user015,2023-07-01 04:52:31,8,218000
4403,user205,2023-07-01 04:52:41,3,66000
4404,user018,2023-07-01 04:52:51,1,20000
4405,user139,2023-07-01 04:53:01,6,159000
4406,user186,2023-07-01 04:53:11,3,75000
4407,user221,2023-07-01 04:53:21,7,184000
4408,user204,2023-07-01 04:53:31,10,284000
4409,user046,2023-07-01 04:53:41,9,281000
4410,user097,2023-07-01 04:53:51,3,81000
4411,user295,2023-07-01 04:54:01,10,256000
4412,user044,2023-07-01 04:54:11,6,164000
4413,user099,2023-07-01 04:54:21,6,141000
4414,user022,2023-07-01 04:54:31,1,32000
4415,user217,2023-07-01 04:54:41,10,292000
4416,user230,2023-07-01 04:54:51,5,151000
4417,user319,2023-07-01 04:55:01,4,81000
4418,user078,2023-07-01 04:55:11,5,148000
4419,user152,2023-07-01 04:55:21,6,196000
4420,user328,2023-07-01 04:55:31,7,196000
4421,user066,2023-07-01 04:55:41,7,178000
4422,user001,2023-07-01 04:55:51,7,158000
4423,user232,2023-07-01 04:56:01,5,165000
4424,user303,2023-07-01 04:56:11,12,252000
4425,user114,2023-07-01 04:56:21,12,313000
4426,user056,2023-07-01 04:56:31,7,171000
4427,user288,2023-07-01 04:56:41,2,46000
4428,user251,2023-07-01 04:56:51,1,20000
4429,user215,2023-07-01 04:57:01,10,290000
4430,user032,2023-07-01 04:57:11,9,241000
4431,user292,2023-07-01 04:57:21,2,64000
4432,user178,2023-07-01 04:57:31,4,102000
4433,user214,2023-07-01 04:57:41,4,106000
4434,user046,2023-07-01 04:57:51,7,223000
4435,user168,2023-07-01 04:58:01,6,159000
4436,user125,2023-07-01 04:58:11,7,205000
4437,user025,2023-07-01 04:58:21,10,339000
4438,user295,2023-07-01 04:58:31,3,77000
4439,user149,2023-07-01 04:58:41,6,170000
4440,user081,2023-07-01 04:58:51,3,60000
4441,user262,2023-07-01 04:59:01,11,255000
4442,user315,2023-07-01 04:59:11,6,168000
4443,user021,2023-07-01 04:59:21,3,66000
4444,user247,2023-07-01 04:59:31,6,132000
4445,user001,2023-07-01 04:59:41,5,118000
4446,user280,2023-07-01 04:59:51,8,188000
4447,user104,2023-07-01 05:00:01,4,89000
4448,user040,2023-07-01 05:00:11,4,119000
4449,user324,2023-07-01 05:00:21,13,377000
4450,user062,2023-07-01 05:00:31,5,180000
4451,user282,2023-07-01 05:00:41,7,191000
4452,user287,2023-07-01 05:00:51,10,284000
4453,user303,2023-07-01 05:01:01,1,18000
4454,user311,2023-07-01 05:01:11,8,191000
4455,user305,2023-07-01 05:01:21,6,114000
4456,user126,2023-07-01 05:01:31,9,235000
4457,user209,2023-07-01 05:01:41,2,60000
4458,user281,2023-07-01 05:01:51,8,204000
4459,user277,2023-07-01 05:02:01,3,64000
4460,user236,2023-07-01 05:02:11,6,134000
4461,user090,2023-07-01 05:02:21,2,74000
4462,user161,2023-07-01 05:02:31,8,226000
4463,user173,2023-07-01 05:02:41,4,107000
4464,user279,2023-07-01 05:02:51,3,99000
4465,user149,2023-07-01 05:03:01,3,69000
4466,user154,2023-07-01 05:03:11,3,54000
4467,user099,2023-07-01 05:03:21,3,73000
4468,user233,2023-07-01 05:03:31,6,155000
4469,user015,2023-07-01 05:03:41,8,240000
4470,user158,2023-07-01 05:03:51,4,120000
4471,user071,2023-07-01 05:04:01,2,58000
4472,user215,2023-07-01 05:04:11,12,338000
4473,user224,2023-07-01 05:04:21,1,27000
4474,user147,2023-07-01 05:04:31,8,185000
4475,user094,2023-07-01 05:04:41,8,229000
4476,user148,2023-07-01 05:04:51,7,197000
4477,user186,2023-07-01 05:05:01,4,118000
4478,user169,2023-07-01 05:05:11,4,82000
4479,user302,2023-07-01 05:05:21,6,210000
4480,user089,2023-07-01 05:05:31,2,56000
4481,user289,2023-07-01 05:05:41,1,23000
4482,user073,2023-07-01 05:05:51,2,60000
4483,user225,2023-07-01 05:06:01,5,135000
4484,user179,2023-07-01 05:06:11,10,265000
4485,user299,2023-07-01 05:06:21,3,75000
4486,user206,2023-07-01 05:06:31,2,40000
4487,user087,2023-07-01 05:06:41,6,165000
4488,user144,2023-07-01 05:06:51,1,27000
4489,user033,2023-07-01 05:07:01,7,190000
4490,user130,2023-07-01 05:07:11,1,23000
4491,user224,2023-07-01 05:07:21,9,208000
4492,user236,2023-07-01 05:07:31,6,127000
4493,user021,2023-07-01 05:07:41,6,154000
4494,user215,2023-07-01 05:07:51,11,325000
4495,user263,2023-07-01 05:08:01,4,127000
4496,user015,2023-07-01 05:08:11,11,324000
4497,user200,2023-07-01 05:08:21,2,54000
4498,user174,2023-07-01 05:08:31,9,290000
4499,user208,2023-07-01 05:08:41,2,64000
4500,user217,2023-07-01 05:08:51,9,228000
4501,user128,2023-07-01 05:09:01,13,333000
4502,user320,2023-07-01 05:09:11,7,159000
4503,user041,2023-07-01 05:09:21,2,66000
4504,user244,2023-07-01 05:09:31,13,325000
4505,user254,2023-07-01 05:09:41,7,163000
4506,user279,2023-07-01 05:09:51,7,199000
4507,user291,2023-07-01 05:10:01,10,217000
4508,user285,2023-07-01 05:10:11,7,181000
4509,user077,2023-07-01 05:10:21,6,135000
4510,user161,2023-07-01 05:10:31,5,109000
4511,user149,2023-07-01 05:10:41,6,178000
4512,user142,2023-07-01 05:10:51,2,54000
4513,user102,2023-07-01 05:11:01,4,90000
4514,user152,2023-07-01 05:11:11,8,212000
4515,user208,2023-07-01 05:11:21,5,166000
4516,user167,2023-07-01 05:11:31,12,302000
4517,user218,2023-07-01 05:11:41,3,81000
4518,user104,2023-07-01 05:11:51,5,160000
4519,user276,2023-07-01 05:12:01,10,265000
4520,user011,2023-07-01 05:12:11,9,234000
4521,user200,2023-07-01 05:12:21,10,268000
4522,user223,2023-07-01 05:12:31,3,68000
4523,user205,2023-07-01 05:12:41,1,20000
4524,user255,2023-07-01 05:12:51,7,218000
4525,user043,2023-07-01 05:13:01,7,175000
4526,user168,2023-07-01 05:13:11,11,378000
4527,user187,2023-07-01 05:13:21,6,162000
4528,user314,2023-07-01 05:13:31,10,256000
4529,user313,2023-07-01 05:13:41,11,316000
4530,user126,2023-07-01 05:13:51,11,271000
4531,user200,2023-07-01 05:14:01,12,315000
4532,user311,2023-07-01 05:14:11,1,27000
4533,user177,2023-07-01 05:14:21,9,289000
4534,user194,2023-07-01 05:14:31,3,54000
4535,user295,2023-07-01 05:14:41,3,58000
4536,user176,2023-07-01 05:14:51,3,105000
4537,user309,2023-07-01 05:15:01,1,33000
4538,user054,2023-07-01 05:15:11,4,110000
4539,user301,2023-07-01 05:15:21,11,307000
4540,user113,2023-07-01 05:15:31,4,109000
4541,user327,2023-07-01 05:15:41,9,213000
4542,user225,2023-07-01 05:15:51,2,74000
4543,user201,2023-07-01 05:16:01,4,93000
4544,user033,2023-07-01 05:16:11,3,96000
4545,user079,2023-07-01 05:16:21,2,50000
4546,user251,2023-07-01 05:16:31,10,237000
4547,user225,2023-07-01 05:16:41,4,119000
4548,user217,2023-07-01 05:16:51,5,161000
4549,user159,2023-07-01 05:17:01,10,273000
4550,user222,2023-07-01 05:17:11,12,319000
4551,user221,2023-07-01 05:17:21,3,90000
4552,user108,2023-07-01 05:17:31,9,288000
4553,user229,2023-07-01 05:17:41,10,232000
4554,user164,2023-07-01 05:17:51,5,144000
4555,user039,2023-07-01 05:18:01,6,155000
4556,user082,2023-07-01 05:18:11,4,120000
4557,user197,2023-07-01 05:18:21,4,116000
4558,user319,2023-07-01 05:18:31,4,87000
4559,user303,2023-07-01 05:18:41,7,145000
4560,user298,2023-07-01 05:18:51,5,133000
4561,user240,2023-07-01 05:19:01,12,323000
4562,user275,2023-07-01 05:19:11,6,132000
4563,user048,2023-07-01 05:19:21,8,223000
4564,user186,2023-07-01 05:19:31,2,56000
4565,user287,2023-07-01 05:19:41,11,322000
4566,user315,2023-07-01 05:19:51,4,119000
4567,user074,2023-07-01 05:20:01,2,58000
4568,user312,2023-07-01 05:20:11,1,25000
4569,user087,2023-07-01 05:20:21,11,290000
4570,user208,2023-07-01 05:20:31,3,66000
4571,user242,2023-07-01 05:20:41,2,45000
4572,user270,2023-07-01 05:20:51,5,157000
4573,user148,2023-07-01 05:21:01,2,64000
4574,user219,2023-07-01 05:21:11,4,94000
4575,user001,2023-07-01 05:21:21,10,260000
4576,user300,2023-07-01 05:21:31,7,158000
4577,user285,2023-07-01 05:21:41,11,327000
4578,user326,2023-07-01 05:21:51,10,310000
4579,user136,2023-07-01 05:22:01,2,44000
4580,user198,2023-07-01 05:22:11,1,20000
4581,user266,2023-07-01 05:22:21,4,97000
4582,user039,2023-07-01 05:22:31,9,277000
4583,user087,2023-07-01 05:22:41,5,135000
4584,user305,2023-07-01 05:22:51,8,241000
4585,user032,2023-07-01 05:23:01,7,189000
4586,user186,2023-07-01 05:23:11,13,372000
4587,user223,2023-07-01 05:23:21,2,54000
4588,user250,2023-07-01 05:23:31,8,178000
4589,user021,2023-07-01 05:23:41,6,216000
4590,user075,2023-07-01 05:23:51,6,180000
4591,user062,2023-07-01 05:24:01,7,191000
4592,user244,2023-07-01 05:24:11,14,412000
4593,user087,2023-07-01 05:24:21,8,190000
4594,user221,2023-07-01 05:24:31,6,170000
4595,user083,2023-07-01 05:24:41,9,250000
4596,user031,2023-07-01 05:24:51,4,126000
4597,user173,2023-07-01 05:25:01,7,205000
4598,user135,2023-07-01 05:25:11,11,313000
4599,user046,2023-07-01 05:25:21,4,100000
4600,user180,2023-07-01 05:25:31,4,114000
4601,user116,2023-07-01 05:25:41,3,60000
4602,user212,2023-07-01 05:25:51,3,66000
4603,user280,2023-07-01 05:26:01,3,69000
4604,user092,2023-07-01 05:26:11,7,193000
4605,user184,2023-07-01 05:26:21,5,137000
4606,user235,2023-07-01 05:26:31,7,168000
4607,user054,2023-07-01 05:26:41,4,95000
4608,user235,2023-07-01 05:26:51,11,325000
4609,user317,2023-07-01 05:27:01,6,143000
4610,user002,2023-07-01 05:27:11,5,108000
4611,user318,2023-07-01 05:27:21,6,178000
4612,user314,2023-07-01 05:27:31,12,404000
4613,user242,2023-07-01 05:27:41,6,149000
4614,user080,2023-07-01 05:27:51,8,244000
4615,user025,2023-07-01 05:28:01,3,105000
4616,user206,2023-07-01 05:28:11,6,167000
4617,user168,2023-07-01 05:28:21,11,329000
4618,user262,2023-07-01 05:28:31,9,294000
4619,user274,2023-07-01 05:28:41,9,242000
4620,user255,2023-07-01 05:28:51,2,70000
4621,user264,2023-07-01 05:29:01,4,92000
4622,user098,2023-07-01 05:29:11,6,158000
4623,user155,2023-07-01 05:29:21,9,301000
4624,user185,2023-07-01 05:29:31,3,81000
4625,user090,2023-07-01 05:29:41,3,70000
4626,user232,2023-07-01 05:29:51,6,166000
4627,user014,2023-07-01 05:30:01,3,81000
4628,user069,2023-07-01 05:30:11,3,111000
4629,user010,2023-07-01 05:30:21,6,182000
4630,user192,2023-07-01 05:30:31,11,333000
4631,user264,2023-07-01 05:30:41,9,240000
4632,user246,2023-07-01 05:30:51,10,261000
4633,user295,2023-07-01 05:31:01,1,25000
4634,user328,2023-07-01 05:31:11,3,105000
4635,user183,2023-07-01 05:31:21,1,22000
4636,user075,2023-07-01 05:31:31,5,144000
4637,user236,2023-07-01 05:31:41,3,89000
4638,user248,2023-07-01 05:31:51,5,129000
4639,user095,2023-07-01 05:32:01,5,168000
4640,user137,2023-07-01 05:32:11,1,37000
4641,user117,2023-07-01 05:32:21,5,129000
4642,user122,2023-07-01 05:32:31,2,70000
4643,user092,2023-07-01 05:32:41,3,81000
4644,user152,2023-07-01 05:32:51,10,252000
4645,user234,2023-07-01 05:33:01,3,99000
4646,user260,2023-07-01 05:33:11,9,264000
4647,user225,2023-07-01 05:33:21,5,132000
4648,user114,2023-07-01 05:33:31,5,158000
4649,user196,2023-07-01 05:33:41,11,239000
4650,user046,2023-07-01 05:33:51,4,130000
4651,user034,2023-07-01 05:34:01,8,205000
4652,user246,2023-07-01 05:34:11,7,197000
4653,user012,2023-07-01 05:34:21,5,133000
4654,user188,2023-07-01 05:34:31,11,329000
4655,user293,2023-07-01 05:34:41,4,142000
4656,user064,2023-07-01 05:34:51,3,66000
4657,user317,2023-07-01 05:35:01,3,74000
4658,user162,2023-07-01 05:35:11,6,125000
4659,user189,2023-07-01 05:35:21,7,200000
4660,user062,2023-07-01 05:35:31,9,273000
4661,user259,2023-07-01 05:35:41,5,143000
4662,user260,2023-07-01 05:35:51,9,276000
4663,user188,2023-07-01 05:36:01,7,203000
4664,user180,2023-07-01 05:36:11,9,227000
4665,user113,2023-07-01 05:36:21,2,45000
4666,user242,2023-07-01 05:36:31,6,174000
4667,user315,2023-07-01 05:36:41,2,70000
4668,user106,2023-07-01 05:36:51,4,118000
4669,user206,2023-07-01 05:37:01,13,322000
4670,user187,2023-07-01 05:37:11,11,303000
4671,user198,2023-07-01 05:37:21,8,258000
4672,user187,2023-07-01 05:37:31,7,198000
4673,user292,2023-07-01 05:37:41,1,33000
4674,user077,2023-07-01 05:37:51,6,188000
4675,user300,2023-07-01 05:38:01,7,219000
4676,user219,2023-07-01 05:38:11,10,267000
4677,user272,2023-07-01 05:38:21,6,130000
4678,user319,2023-07-01 05:38:31,13,388000
4679,user226,2023-07-01 05:38:41,3,75000
4680,user135,2023-07-01 05:38:51,4,138000
4681,user143,2023-07-01 05:39:01,4,124000
4682,user037,2023-07-01 05:39:11,5,149000
4683,user144,2023-07-01 05:39:21,9,216000
4684,user228,2023-07-01 05:39:31,5,162000
4685,user191,2023-07-01 05:39:41,10,262000
4686,user255,2023-07-01 05:39:51,12,350000
4687,user048,2023-07-01 05:40:01,7,148000
4688,user203,2023-07-01 05:40:11,8,232000
4689,user123,2023-07-01 05:40:21,3,81000
4690,user038,2023-07-01 05:40:31,2,61000
4691,user066,2023-07-01 05:40:41,1,28000
4692,user142,2023-07-01 05:40:51,11,307000
4693,user217,2023-07-01 05:41:01,9,295000
4694,user211,2023-07-01 05:41:11,5,102000
4695,user218,2023-07-01 05:41:21,1,27000
4696,user106,2023-07-01 05:41:31,10,275000
4697,user309,2023-07-01 05:41:41,2,64000
4698,user206,2023-07-01 05:41:51,3,111000
4699,user181,2023-07-01 05:42:01,7,191000
4700,user263,2023-07-01 05:42:11,6,170000
4701,user115,2023-07-01 05:42:21,10,273000
4702,user145,2023-07-01 05:42:31,4,80000
4703,user260,2023-07-01 05:42:41,4,139000
4704,user243,2023-07-01 05:42:51,2,74000
4705,user019,2023-07-01 05:43:01,7,224000
4706,user215,2023-07-01 05:43:11,2,47000
4707,user083,2023-07-01 05:43:21,6,134000
4708,user046,2023-07-01 05:43:31,5,139000
4709,user316,2023-07-01 05:43:41,7,169000
4710,user192,2023-07-01 05:43:51,9,261000
4711,user015,2023-07-01 05:44:01,1,22000
4712,user213,2023-07-01 05:44:11,5,151000
4713,user171,2023-07-01 05:44:21,10,276000
4714,user097,2023-07-01 05:44:31,5,153000
4715,user055,2023-07-01 05:44:41,9,252000
4716,user079,2023-07-01 05:44:51,8,239000
4717,user144,2023-07-01 05:45:01,3,66000
4718,user174,2023-07-01 05:45:11,1,30000
4719,user219,2023-07-01 05:45:21,13,402000
4720,user203,2023-07-01 05:45:31,10,246000
4721,user090,2023-07-01 05:45:41,13,415000
4722,user234,2023-07-01 05:45:51,11,299000
4723,user069,2023-07-01 05:46:01,11,273000
4724,user106,2023-07-01 05:46:11,8,228000
4725,user094,2023-07-01 05:46:21,1,28000
4726,user021,2023-07-01 05:46:31,14,400000
4727,user225,2023-07-01 05:46:41,10,290000
4728,user310,2023-07-01 05:46:51,3,84000
4729,user075,2023-07-01 05:47:01,2,50000
4730,user127,2023-07-01 05:47:11,8,192000
4731,user285,2023-07-01 05:47:21,8,208000
4732,user160,2023-07-01 05:47:31,5,145000
4733,user037,2023-07-01 05:47:41,3,99000
4734,user087,2023-07-01 05:47:51,11,355000
4735,user103,2023-07-01 05:48:01,1,35000
4736,user248,2023-07-01 05:48:11,5,122000
4737,user229,2023-07-01 05:48:21,5,145000
4738,user088,2023-07-01 05:48:31,11,374000
4739,user279,2023-07-01 05:48:41,11,327000
4740,user320,2023-07-01 05:48:51,10,263000
4741,user235,2023-07-01 05:49:01,1,37000
4742,user169,2023-07-01 05:49:11,8,232000
4743,user302,2023-07-01 05:49:21,7,203000
4744,user330,2023-07-01 05:49:31,9,222000
4745,user044,2023-07-01 05:49:41,1,20000
4746,user288,2023-07-01 05:49:51,7,179000
4747,user132,2023-07-01 05:50:01,12,331000
4748,user126,2023-07-01 05:50:11,9,271000
4749,user238,2023-07-01 05:50:21,7,196000
4750,user259,2023-07-01 05:50:31,3,105000
4751,user310,2023-07-01 05:50:41,12,307000
4752,user205,2023-07-01 05:50:51,7,169000
4753,user295,2023-07-01 05:51:01,6,141000
4754,user151,2023-07-01 05:51:11,6,159000
4755,user081,2023-07-01 05:51:21,3,88000
4756,user300,2023-07-01 05:51:31,5,119000
4757,user069,2023-07-01 05:51:41,4,93000
4758,user014,2023-07-01 05:51:51,3,54000
4759,user312,2023-07-01 05:52:01,5,157000
4760,user245,2023-07-01 05:52:11,2,70000
4761,user198,2023-07-01 05:52:21,1,22000
4762,user319,2023-07-01 05:52:31,10,310000
4763,user260,2023-07-01 05:52:41,2,66000
4764,user064,2023-07-01 05:52:51,1,23000
4765,user013,2023-07-01 05:53:01,7,194000
4766,user179,2023-07-01 05:53:11,8,186000
4767,user059,2023-07-01 05:53:21,2,40000
4768,user069,2023-07-01 05:53:31,6,174000
4769,user150,2023-07-01 05:53:41,7,178000
4770,user147,2023-07-01 05:53:51,12,305000
4771,user276,2023-07-01 05:54:01,3,96000
4772,user002,2023-07-01 05:54:11,10,232000
4773,user279,2023-07-01 05:54:21,5,121000
4774,user105,2023-07-01 05:54:31,8,216000
4775,user278,2023-07-01 05:54:41,5,146000
4776,user089,2023-07-01 05:54:51,7,181000
4777,user113,2023-07-01 05:55:01,11,367000
4778,user099,2023-07-01 05:55:11,2,70000
4779,user142,2023-07-01 05:55:21,8,235000
4780,user083,2023-07-01 05:55:31,5,149000
4781,user208,2023-07-01 05:55:41,9,246000
4782,user128,2023-07-01 05:55:51,9,327000
4783,user032,2023-07-01 05:56:01,10,281000
4784,user135,2023-07-01 05:56:11,10,277000
4785,user232,2023-07-01 05:56:21,4,110000
4786,user273,2023-07-01 05:56:31,6,201000
4787,user233,2023-07-01 05:56:41,1,35000
4788,user204,2023-07-01 05:56:51,10,296000
4789,user088,2023-07-01 05:57:01,8,183000
4790,user252,2023-07-01 05:57:11,8,262000
4791,user321,2023-07-01 05:57:21,10,292000
4792,user263,2023-07-01 05:57:31,2,54000
4793,user022,2023-07-01 05:57:41,10,319000
4794,user298,2023-07-01 05:57:51,2,57000
4795,user172,2023-07-01 05:58:01,1,28000
4796,user249,2023-07-01 05:58:11,7,242000
4797,user178,2023-07-01 05:58:21,8,188000
4798,user311,2023-07-01 05:58:31,2,66000
4799,user206,2023-07-01 05:58:41,5,125000
