user_id,wine_id,cart_det_qnty
user104,197,3.0
user129,197,2.0
user326,597,2.0
user117,597,2.0
user326,642,2.0
user219,954,1.0
user164,954,1.0
user219,611,2.0
user219,432,3.0
user215,432,3.0
user248,432,2.0
user117,432,1.0
user206,432,3.0
user295,432,3.0
user158,432,1.0
user235,115,3.0
user216,115,3.0
user126,115,1.0
user235,644,3.0
user019,644,2.0
user140,644,2.0
user202,332,2.0
user119,332,2.0
user202,332,2.0
user202,728,1.0
user060,728,3.0
user268,81,2.0
user303,605,1.0
user226,605,3.0
user303,147,1.0
user079,147,1.0
user107,423,1.0
user186,423,3.0
user107,1198,3.0
user215,460,1.0
user215,1199,3.0
user210,1199,1.0
user147,807,3.0
user241,807,3.0
user196,807,2.0
user202,807,1.0
user147,807,3.0
user147,477,1.0
user250,477,3.0
user217,477,2.0
user190,477,2.0
user314,477,2.0
user147,1204,1.0
user086,1204,1.0
user145,1204,2.0
user196,1204,2.0
user283,1204,1.0
user305,1113,3.0
user061,1113,2.0
user305,134,2.0
user069,134,2.0
user138,833,3.0
user194,833,3.0
user110,833,1.0
user176,1018,2.0
user255,1018,1.0
user255,1018,3.0
user176,987,1.0
user120,987,3.0
user111,987,2.0
user176,438,3.0
user176,438,3.0
user079,438,2.0
user215,438,3.0
user059,1201,1.0
user044,1309,1.0
user044,1017,3.0
user090,1017,3.0
user044,378,2.0
user087,378,1.0
user253,1385,1.0
user314,1385,1.0
user253,1034,2.0
user119,1034,3.0
user236,426,3.0
user229,426,1.0
user180,426,1.0
user237,98,2.0
user209,98,1.0
user188,98,3.0
user237,27,1.0
user267,27,1.0
user060,27,1.0
user198,510,2.0
user062,510,1.0
user198,451,1.0
user071,451,2.0
user198,637,1.0
user025,637,3.0
user056,637,2.0
user198,1138,1.0
user228,1138,3.0
user319,940,1.0
user319,768,3.0
user068,768,2.0
user321,768,2.0
user319,262,3.0
user079,262,2.0
user171,531,2.0
user171,1144,1.0
user077,1144,2.0
user171,518,3.0
user197,1245,2.0
user197,981,3.0
user251,981,2.0
user063,981,1.0
user211,981,3.0
user197,179,1.0
user209,829,3.0
user149,829,3.0
user149,829,3.0
user209,1341,2.0
user142,1341,3.0
user254,1341,3.0
user014,1341,3.0
user209,12,1.0
user324,12,3.0
user082,12,2.0
user209,1243,2.0
user233,960,1.0
user147,960,1.0
user140,960,3.0
user233,149,1.0
user137,149,2.0
user128,149,3.0
user249,1127,2.0
user329,1127,2.0
user319,1127,2.0
user319,1127,3.0
user229,223,2.0
user072,223,1.0
user014,1009,2.0
user267,1009,3.0
user014,213,2.0
user227,213,2.0
user014,945,1.0
user040,706,3.0
user059,706,2.0
user261,706,2.0
user223,673,3.0
user181,388,2.0
user323,617,2.0
user323,154,2.0
user125,154,1.0
user015,953,3.0
user061,953,3.0
user268,953,1.0
user147,953,3.0
user015,1232,1.0
user015,93,2.0
user103,93,3.0
user061,778,1.0
user069,778,1.0
user039,285,3.0
user249,285,3.0
user235,1375,3.0
user274,1375,2.0
user235,1088,1.0
user235,135,3.0
user039,135,3.0
user319,135,2.0
user235,1120,3.0
user201,1216,2.0
user201,1267,2.0
user201,466,2.0
user182,466,3.0
user204,466,3.0
user240,466,3.0
user289,538,1.0
user289,1186,3.0
user328,1186,2.0
user107,1186,1.0
user289,656,3.0
user037,656,2.0
user275,656,2.0
user266,656,1.0
user209,1201,1.0
user209,1201,2.0
user269,649,1.0
user269,649,3.0
user269,936,2.0
user182,936,3.0
user157,936,1.0
user269,846,1.0
user227,846,1.0
user311,846,2.0
user269,329,3.0
user151,329,3.0
user190,1250,3.0
user190,433,1.0
user015,433,2.0
user283,433,3.0
user190,414,2.0
user177,542,1.0
user311,542,3.0
user177,736,1.0
user177,534,2.0
user177,1034,2.0
user245,1034,3.0
user177,320,2.0
user278,320,1.0
user327,1296,2.0
user219,1296,3.0
user079,1296,3.0
user327,174,1.0
user256,174,1.0
user173,905,2.0
user254,905,2.0
user022,905,2.0
user074,905,2.0
user173,443,1.0
user096,443,1.0
user102,443,2.0
user178,443,1.0
user013,425,3.0
user256,425,3.0
user082,810,2.0
user291,810,1.0
user330,276,3.0
user064,276,3.0
user257,276,2.0
user330,625,2.0
user155,625,2.0
user279,653,2.0
user237,653,1.0
user279,19,2.0
user267,19,1.0
user073,19,1.0
user161,19,1.0
user297,19,1.0
user149,19,3.0
user243,19,3.0
user048,19,3.0
user203,19,1.0
user279,325,1.0
user245,325,2.0
user060,325,1.0
user098,325,1.0
user107,282,3.0
user308,282,3.0
user188,282,3.0
user197,1082,2.0
user223,1082,1.0
user088,1082,2.0
user081,1082,3.0
user197,599,3.0
user160,599,3.0
user169,599,1.0
user169,599,2.0
user162,599,1.0
user144,599,1.0
user114,599,3.0
user114,599,2.0
user197,584,2.0
user100,584,1.0
user162,584,3.0
user192,584,3.0
user241,936,1.0
user173,936,1.0
user185,936,2.0
user253,141,3.0
user069,141,1.0
user055,141,1.0
user253,219,3.0
user306,219,1.0
user015,219,1.0
user063,219,1.0
user153,1075,2.0
user126,1075,3.0
user153,1183,1.0
user288,1183,3.0
user219,1183,3.0
user232,1183,3.0
user198,1183,1.0
user153,544,2.0
user090,544,1.0
user125,544,1.0
user153,1218,3.0
user232,1218,2.0
user153,1218,3.0
user125,1218,1.0
user125,1218,1.0
user163,366,1.0
user037,366,3.0
user201,366,1.0
user285,366,2.0
user104,366,3.0
user163,346,2.0
user284,346,3.0
user186,1152,3.0
user186,46,3.0
user204,46,2.0
user186,605,2.0
user186,1259,3.0
user184,1259,3.0
user229,1259,2.0
user330,762,1.0
user287,762,2.0
user175,762,1.0
user127,1240,1.0
user123,1240,1.0
user178,1240,1.0
user149,1240,3.0
user098,1240,3.0
user127,1045,1.0
user279,1045,1.0
user066,1045,2.0
user127,1311,1.0
user095,59,3.0
user095,592,1.0
user054,592,1.0
user303,592,1.0
user117,592,2.0
user176,592,2.0
user287,106,3.0
user098,561,1.0
user185,561,2.0
user107,561,2.0
user267,561,2.0
user161,1379,1.0
user145,1379,1.0
user053,1379,1.0
user190,1379,2.0
user279,552,1.0
user279,236,1.0
user326,288,2.0
user013,288,1.0
user326,525,2.0
user327,525,1.0
user321,525,2.0
user326,198,1.0
user097,62,2.0
user269,62,1.0
user278,62,2.0
user045,62,2.0
user293,62,2.0
user289,62,3.0
user263,62,1.0
user131,62,2.0
user263,62,1.0
user028,62,2.0
user106,62,2.0
user180,62,1.0
user307,1227,2.0
user131,1227,1.0
user284,1227,1.0
user307,1019,2.0
user284,1019,1.0
user295,1019,1.0
user010,1019,3.0
user154,788,1.0
user323,788,3.0
user318,788,3.0
user154,1286,2.0
user249,1286,3.0
user154,1121,3.0
user144,1121,1.0
user288,1121,1.0
user154,1162,1.0
user062,1162,2.0
user162,1351,3.0
user114,1351,3.0
user081,1351,3.0
user162,1184,2.0
user063,237,3.0
user070,237,1.0
user223,1320,3.0
user299,1320,1.0
user063,5,2.0
user073,1017,2.0
user045,1017,1.0
user290,1017,1.0
user073,1245,2.0
user060,1245,3.0
user253,974,3.0
user230,974,1.0
user145,974,2.0
user257,974,3.0
user155,974,3.0
user253,226,3.0
user069,226,1.0
user230,226,2.0
user055,226,2.0
user283,226,3.0
user196,226,3.0
user248,1045,2.0
user208,1045,1.0
user247,1045,2.0
user002,1045,1.0
user207,1045,3.0
user247,1045,3.0
user248,846,3.0
user044,846,3.0
user002,846,1.0
user307,846,3.0
user256,846,3.0
user061,1068,2.0
user217,1068,2.0
user202,1068,1.0
user115,1261,2.0
user090,1261,3.0
user071,925,1.0
user210,925,2.0
user226,925,3.0
user123,1296,1.0
user290,1296,2.0
user098,1296,2.0
user157,36,3.0
user157,1304,1.0
user201,1304,2.0
user022,259,1.0
user096,259,1.0
user148,259,2.0
user324,259,2.0
user269,1045,1.0
user204,1045,1.0
user207,1045,1.0
user324,1045,1.0
user122,1045,1.0
user122,1045,2.0
user269,142,1.0
user244,142,2.0
user269,1262,2.0
user181,1262,2.0
user265,1262,3.0
user115,803,2.0
user228,803,3.0
user226,814,3.0
user117,814,3.0
user219,814,2.0
user226,865,3.0
user089,865,3.0
user125,865,3.0
user212,865,3.0
user321,865,1.0
user274,1117,2.0
user100,1117,3.0
user039,1117,1.0
user274,175,3.0
user025,175,2.0
user089,1023,2.0
user168,1023,1.0
user304,1023,1.0
user089,624,2.0
user166,624,1.0
user089,1276,2.0
user090,1276,2.0
user175,458,3.0
user287,458,1.0
user251,458,2.0
user175,10,2.0
user055,10,3.0
user175,1003,1.0
user175,350,3.0
user231,350,3.0
user086,350,1.0
user175,1304,2.0
user211,1304,3.0
user179,1304,3.0
user231,1274,1.0
user231,414,1.0
user253,414,2.0
user063,414,1.0
user305,414,2.0
user231,351,2.0
user086,351,3.0
user235,1335,3.0
user172,1335,2.0
user235,767,1.0
user288,767,1.0
user235,1350,1.0
user264,1350,3.0
user294,1355,2.0
user294,543,1.0
user244,543,2.0
user277,543,3.0
user294,310,2.0
user104,890,2.0
user104,20,1.0
user324,390,3.0
user072,390,1.0
user324,1110,2.0
user269,1110,2.0
user313,171,2.0
user192,171,2.0
user223,171,3.0
user258,590,3.0
user258,1146,3.0
user087,1146,1.0
user258,1005,1.0
user051,316,1.0
user237,316,2.0
user190,316,2.0
user051,967,1.0
user018,967,3.0
user018,967,3.0
user053,967,1.0
user286,557,2.0
user229,557,3.0
user227,557,2.0
user102,557,2.0
user286,1258,1.0
user289,1258,2.0
user108,1258,2.0
user286,360,1.0
user259,360,2.0
user218,360,3.0
user321,1254,3.0
user274,1254,3.0
user228,1254,1.0
user139,452,2.0
user241,1053,3.0
user168,2,1.0
user071,2,2.0
user269,712,2.0
user146,712,1.0
user269,497,3.0
user269,497,3.0
user280,679,3.0
user021,679,2.0
user280,95,3.0
user246,95,2.0
user267,483,1.0
user066,483,1.0
user267,400,1.0
user096,400,2.0
user204,394,3.0
user201,394,1.0
user311,394,1.0
user278,394,1.0
user129,394,3.0
user204,321,3.0
user034,321,3.0
user298,321,3.0
user325,321,1.0
user293,321,1.0
user157,321,3.0
user204,870,2.0
user113,870,3.0
user275,870,3.0
user204,1018,1.0
user037,1018,1.0
user304,488,2.0
user090,488,3.0
user117,488,2.0
user304,1100,3.0
user304,395,3.0
user258,395,3.0
user214,395,3.0
user158,395,3.0
user164,395,1.0
user051,742,3.0
user173,742,2.0
user032,742,1.0
user002,318,3.0
user208,318,3.0
user002,540,2.0
user146,540,1.0
user146,540,3.0
user002,986,1.0
user294,986,3.0
user049,254,2.0
user158,254,1.0
user049,789,2.0
user037,1284,1.0
user269,1284,3.0
user289,275,1.0
user289,782,2.0
user197,575,1.0
user174,575,3.0
user041,575,1.0
user197,528,3.0
user197,775,3.0
user292,1272,3.0
user069,247,3.0
user094,247,1.0
user069,303,3.0
user316,303,1.0
user297,303,3.0
user069,181,2.0
user173,181,2.0
user099,181,2.0
user069,243,1.0
user051,243,2.0
user202,243,3.0
user131,285,3.0
user284,285,1.0
user327,285,1.0
user054,285,1.0
user191,285,2.0
user300,1186,2.0
user021,1186,2.0
user300,1283,1.0
user300,593,2.0
user015,593,1.0
user037,936,1.0
user002,936,3.0
user193,936,1.0
user284,936,2.0
user230,1015,3.0
user060,1015,2.0
user074,1015,2.0
user230,470,1.0
user022,470,1.0
user021,744,2.0
user202,744,1.0
user021,1362,2.0
user070,1362,2.0
user021,1345,3.0
user196,1345,1.0
user175,1345,2.0
user087,1222,2.0
user191,1222,2.0
user199,1222,2.0
user163,1222,1.0
user285,1222,1.0
user282,1222,1.0
user104,1222,1.0
user103,45,2.0
user238,45,3.0
user257,45,1.0
user103,21,1.0
user253,21,2.0
user010,8,1.0
user010,1345,2.0
user226,1345,2.0
user010,690,2.0
user252,690,3.0
user010,172,1.0
user010,1013,3.0
user195,1013,1.0
user221,1013,1.0
user289,1353,1.0
user289,1353,1.0
user289,1274,1.0
user289,489,1.0
user177,489,3.0
user329,654,3.0
user329,166,3.0
user062,166,3.0
user305,1109,1.0
user315,1109,2.0
user330,1109,1.0
user305,1109,1.0
user305,787,1.0
user305,787,3.0
user076,787,2.0
user305,407,1.0
user280,407,2.0
user145,407,3.0
user305,910,1.0
user070,910,2.0
user046,49,3.0
user284,49,3.0
user208,49,1.0
user307,49,2.0
user087,49,2.0
user037,49,1.0
user025,667,3.0
user062,667,3.0
user252,667,3.0
user319,667,3.0
user274,667,3.0
user215,667,3.0
user025,849,2.0
user117,849,1.0
user319,849,2.0
user228,849,1.0
user025,1022,3.0
user136,1022,2.0
user071,1022,2.0
user292,1384,3.0
user237,1384,2.0
user204,756,2.0
user302,756,1.0
user215,609,1.0
user215,609,3.0
user210,609,3.0
user319,609,2.0
user115,610,2.0
user115,860,3.0
user115,1240,2.0
user091,472,2.0
user117,472,1.0
user091,381,1.0
user323,381,2.0
user166,381,3.0
user216,451,1.0
user144,451,2.0
user322,144,1.0
user228,144,1.0
user319,144,3.0
user139,1346,3.0
user305,1346,3.0
user246,1346,3.0
user139,377,3.0
user128,377,2.0
user139,653,2.0
user151,546,2.0
user151,271,2.0
user122,549,1.0
user122,230,1.0
user186,230,3.0
user160,631,3.0
user040,631,1.0
user081,631,3.0
user215,29,1.0
user215,370,3.0
user172,370,1.0
user210,370,2.0
user206,521,3.0
user210,521,3.0
user176,521,2.0
user164,521,2.0
user206,286,3.0
user206,286,3.0
user068,286,2.0
user258,286,1.0
user206,1217,2.0
user057,1217,3.0
user143,1217,1.0
user210,498,2.0
user156,498,3.0
user125,498,3.0
user125,498,2.0
user210,399,3.0
user071,399,1.0
user039,399,1.0
user126,399,3.0
user210,1168,1.0
user083,1168,2.0
user034,473,1.0
user209,473,2.0
user292,473,3.0
user184,473,1.0
user245,473,2.0
user120,730,1.0
user120,542,1.0
user322,542,2.0
user294,39,3.0
user002,39,3.0
user170,39,3.0
user170,39,1.0
user117,1286,3.0
user304,1286,1.0
user219,1286,3.0
user193,1286,1.0
user117,272,2.0
user117,1065,2.0
user239,1065,3.0
user117,985,2.0
user258,985,1.0
user069,674,2.0
user265,653,2.0
user229,653,3.0
user201,653,3.0
user282,653,3.0
user203,1067,3.0
user203,1067,3.0
user074,1067,3.0
user316,171,1.0
user070,171,3.0
user316,710,2.0
user316,728,1.0
user132,728,2.0
user097,257,2.0
user129,257,3.0
user325,257,2.0
user204,257,1.0
user275,257,2.0
user186,5,1.0
user186,482,3.0
user113,482,2.0
user194,582,3.0
user230,582,1.0
user194,135,3.0
user161,135,1.0
user194,1377,3.0
user207,1328,1.0
user224,1328,2.0
user244,1328,1.0
user207,540,1.0
user277,540,2.0
user234,540,3.0
user057,1056,2.0
user248,1056,1.0
user057,60,3.0
user117,60,3.0
user131,60,1.0
user248,1129,3.0
user054,1129,1.0
user248,310,2.0
user131,310,2.0
user135,310,1.0
user201,1265,3.0
user201,1297,1.0
user082,1297,1.0
user282,1297,1.0
user201,1021,2.0
user181,1021,2.0
user201,555,1.0
user293,555,3.0
user244,555,3.0
user182,555,3.0
user277,555,3.0
user201,93,2.0
user282,93,1.0
user109,93,2.0
user033,426,2.0
user162,426,1.0
user033,493,2.0
user197,493,2.0
user012,493,1.0
user041,493,2.0
user296,493,3.0
user169,493,2.0
user249,493,2.0
user232,493,3.0
user033,1263,2.0
user033,810,3.0
user105,810,3.0
user040,955,1.0
user169,955,1.0
user190,1130,1.0
user103,1130,3.0
user066,1130,2.0
user196,415,3.0
user132,415,3.0
user296,260,3.0
user249,260,2.0
user223,260,2.0
user296,294,2.0
user137,1298,3.0
user231,986,2.0
user314,986,2.0
user238,986,3.0
user231,1030,1.0
user069,1030,2.0
user167,1187,3.0
user128,1187,2.0
user047,1187,3.0
user167,544,3.0
user167,749,1.0
user174,749,1.0
user167,617,2.0
user092,617,2.0
user039,568,1.0
user264,568,2.0
user144,568,1.0
user039,790,2.0
user309,790,2.0
user059,790,1.0
user039,1341,2.0
user062,1341,2.0
user153,1341,1.0
user225,1203,2.0
user166,145,2.0
user248,145,2.0
user090,145,1.0
user166,1007,2.0
user164,1007,1.0
user166,1339,3.0
user089,1339,3.0
user223,863,1.0
user271,863,2.0
user205,863,3.0
user063,863,2.0
user070,863,2.0
user280,825,3.0
user251,825,2.0
user280,759,3.0
user315,759,2.0
user305,759,1.0
user314,461,3.0
user314,956,2.0
user021,956,1.0
user314,1080,2.0
user316,1080,1.0
user150,1080,3.0
user314,534,3.0
user211,534,2.0
user314,258,2.0
user086,258,2.0
user257,258,2.0
user021,258,1.0
user073,1042,1.0
user011,1042,3.0
user073,412,2.0
user187,412,3.0
user327,1260,1.0
user117,1260,3.0
user095,1260,2.0
user327,64,1.0
user117,64,2.0
user103,1302,3.0
user053,1302,1.0
user115,1268,3.0
user115,1032,3.0
user038,417,1.0
user038,1103,1.0
user115,1103,1.0
user038,1215,2.0
user025,1215,3.0
user038,919,3.0
user274,919,2.0
user083,919,1.0
user261,919,2.0
user033,919,1.0
user159,919,1.0
user320,616,1.0
user086,616,3.0
user178,616,2.0
user320,539,1.0
user079,655,1.0
user208,655,2.0
user195,655,1.0
user247,655,1.0
user062,1027,3.0
user183,1027,2.0
user062,251,1.0
user091,251,2.0
user062,760,2.0
user091,760,2.0
user194,1213,3.0
user119,1213,3.0
user182,1213,2.0
user245,1213,1.0
user127,1213,1.0
user032,1213,2.0
user194,945,2.0
user127,945,2.0
user292,945,2.0
user214,998,3.0
user303,998,2.0
user214,1036,3.0
user091,1036,3.0
user087,1036,2.0
user214,1249,1.0
user198,721,3.0
user090,721,3.0
user198,42,3.0
user210,42,1.0
user198,909,2.0
user322,909,2.0
user083,909,1.0
user198,909,2.0
user115,909,2.0
user228,909,1.0
user198,1020,3.0
user319,1020,2.0
user083,1020,2.0
user198,1367,3.0
user177,146,2.0
user289,146,2.0
user116,152,2.0
user025,152,2.0
user198,152,1.0
user116,858,2.0
user274,858,3.0
user261,274,2.0
user215,274,2.0
user219,274,1.0
user261,564,3.0
user322,564,1.0
user189,564,3.0
user158,564,3.0
user321,564,1.0
user196,733,3.0
user297,733,3.0
user268,733,1.0
user196,765,1.0
user173,765,3.0
user262,765,3.0
user196,335,1.0
user196,73,2.0
user241,73,1.0
user230,73,2.0
user080,1125,3.0
user311,1125,1.0
user151,1156,3.0
user119,1156,1.0
user096,1156,1.0
user151,552,3.0
user014,552,3.0
user142,552,3.0
user223,383,1.0
user092,383,2.0
user069,383,1.0
user296,383,3.0
user211,383,2.0
user028,863,2.0
user278,422,3.0
user234,422,2.0
user278,598,1.0
user201,598,3.0
user278,598,3.0
user071,720,3.0
user312,720,3.0
user210,720,2.0
user071,615,1.0
user025,615,2.0
user312,615,3.0
user321,615,1.0
user130,615,2.0
user195,736,3.0
user010,736,1.0
user195,955,3.0
user036,955,2.0
user225,955,1.0
user195,80,2.0
user130,578,2.0
user285,51,3.0
user285,750,3.0
user001,750,3.0
user285,1220,1.0
user182,1220,1.0
user298,1220,3.0
user285,1240,2.0
user108,519,1.0
user326,579,2.0
user221,579,1.0
user117,579,1.0
user326,926,1.0
user326,957,2.0
user221,957,1.0
user012,1268,3.0
user033,1268,2.0
user092,1268,3.0
user012,146,2.0
user315,146,3.0
user144,146,2.0
user128,146,1.0
user019,820,3.0
user140,820,3.0
user130,820,2.0
user019,484,1.0
user140,484,2.0
user039,484,2.0
user128,484,1.0
user040,484,1.0
user313,1023,2.0
user272,383,2.0
user075,383,3.0
user212,383,2.0
user214,383,1.0
user290,1025,1.0
user243,1025,3.0
user045,1025,3.0
user151,1025,3.0
user181,1025,2.0
user060,1025,1.0
user290,606,2.0
user243,606,1.0
user270,606,1.0
user142,606,1.0
user290,471,1.0
user045,471,1.0
user110,471,2.0
user251,654,2.0
user216,654,2.0
user251,1020,1.0
user251,43,3.0
user251,644,2.0
user038,644,1.0
user131,623,3.0
user213,623,1.0
user131,117,2.0
user131,1016,3.0
user208,1016,3.0
user131,277,2.0
user122,277,3.0
user285,527,1.0
user200,527,1.0
user327,527,1.0
user200,527,2.0
user001,527,1.0
user273,527,3.0
user298,527,1.0
user037,527,2.0
user307,219,1.0
user248,219,1.0
user046,219,3.0
user037,219,2.0
user295,219,3.0
user285,219,2.0
user307,1104,2.0
user261,1258,1.0
user261,298,3.0
user114,1060,2.0
user301,1213,1.0
user105,1213,1.0
user068,1213,2.0
user018,691,2.0
user186,691,3.0
user122,691,1.0
user018,1109,1.0
user240,1109,3.0
user137,190,1.0
user140,190,2.0
user320,190,2.0
user074,428,3.0
user098,428,2.0
user260,1341,2.0
user045,1341,1.0
user151,1341,1.0
user286,1341,2.0
user209,113,3.0
user209,1371,2.0
user073,1371,1.0
user188,237,1.0
user066,237,1.0
user017,908,3.0
user284,908,2.0
user091,59,2.0
user301,59,2.0
user221,59,3.0
user091,964,2.0
user153,336,2.0
user322,336,1.0
user235,336,3.0
user319,336,1.0
user301,336,2.0
user153,543,3.0
user033,543,3.0
user153,143,3.0
user116,763,3.0
user116,23,3.0
user116,766,1.0
user244,111,1.0
user201,111,1.0
user328,111,2.0
user157,111,3.0
user192,396,2.0
user223,396,3.0
user192,732,3.0
user232,732,3.0
user049,1195,1.0
user091,1195,2.0
user195,1195,2.0
user193,1195,3.0
user049,218,2.0
user226,218,1.0
user049,1234,2.0
user200,1234,1.0
user117,1234,3.0
user296,152,3.0
user192,152,1.0
user156,152,3.0
user288,152,3.0
user059,152,3.0
user296,399,1.0
user197,399,3.0
user088,399,1.0
user076,632,3.0
user223,632,2.0
user147,632,1.0
user131,646,3.0
user266,646,2.0
user239,646,1.0
user046,646,3.0
user325,646,2.0
user075,646,3.0
user131,445,2.0
user101,445,1.0
user001,445,1.0
user088,849,1.0
user088,849,3.0
user088,81,1.0
user088,144,1.0
user232,144,1.0
user255,326,2.0
user164,326,3.0
user255,782,3.0
user062,782,2.0
user222,1008,2.0
user330,1008,1.0
user092,1008,3.0
user222,1302,3.0
user069,1302,1.0
user076,1302,2.0
user128,1302,2.0
user222,368,3.0
user231,368,2.0
user070,368,2.0
user287,368,3.0
user222,1267,3.0
user305,1267,2.0
user317,1385,2.0
user260,1385,1.0
user134,1385,2.0
user267,1385,1.0
user082,1385,1.0
user259,1385,2.0
user278,73,1.0
user278,1385,2.0
user278,495,1.0
user107,495,3.0
user298,495,1.0
user081,920,3.0
user162,920,1.0
user001,705,2.0
user244,705,2.0
user244,705,2.0
user134,705,1.0
user001,50,1.0
user104,50,2.0
user001,46,3.0
user208,46,1.0
user208,46,3.0
user122,46,3.0
user154,1136,1.0
user154,1037,3.0
user025,1037,3.0
user154,512,3.0
user228,512,2.0
user154,1239,1.0
user308,104,3.0
user074,104,3.0
user149,104,1.0
user308,673,2.0
user290,673,2.0
user149,673,3.0
user290,673,1.0
user203,673,3.0
user194,673,3.0
user209,673,2.0
user171,673,1.0
user107,673,3.0
user308,452,1.0
user138,452,1.0
user121,452,1.0
user185,452,2.0
user308,1210,3.0
user077,1210,2.0
user227,1210,1.0
user243,1210,2.0
user263,589,3.0
user263,1131,3.0
user201,1131,2.0
user249,18,3.0
user115,18,3.0
user249,736,1.0
user312,736,3.0
user174,736,3.0
user249,372,3.0
user249,438,2.0
user047,438,3.0
user225,971,2.0
user068,971,1.0
user225,325,1.0
user310,325,1.0
user165,1134,1.0
user098,1134,3.0
user165,282,1.0
user018,282,1.0
user060,282,1.0
user178,282,2.0
user165,559,2.0
user098,559,1.0
user191,238,2.0
user010,238,3.0
user193,238,3.0
user046,238,1.0
user200,238,1.0
user235,1108,2.0
user115,1108,2.0
user235,49,1.0
user159,49,1.0
user249,49,3.0
user198,49,2.0
user321,49,2.0
user025,49,2.0
user070,131,3.0
user063,131,3.0
user296,131,1.0
user070,423,2.0
user012,423,2.0
user162,423,1.0
user043,423,3.0
user251,423,3.0
user070,926,3.0
user192,926,1.0
user070,912,2.0
user306,912,3.0
user160,912,1.0
user128,912,1.0
user228,371,2.0
user130,371,1.0
user105,371,1.0
user323,371,2.0
user168,469,2.0
user166,469,3.0
user273,469,3.0
user103,1088,1.0
user079,726,3.0
user252,726,3.0
user010,726,1.0
user068,726,2.0
user090,726,2.0
user318,1089,3.0
user039,1089,2.0
user318,463,1.0
user319,463,3.0
user111,463,3.0
user154,463,2.0
user316,1145,2.0
user316,1317,3.0
user123,1062,3.0
user123,255,3.0
user051,255,3.0
user217,255,2.0
user257,255,3.0
user123,1148,3.0
user011,1148,2.0
user189,1154,2.0
user176,1154,2.0
user208,1356,1.0
user170,1356,2.0
user266,1356,2.0
user208,62,1.0
user131,62,1.0
user225,387,2.0
user225,387,1.0
user225,173,3.0
user176,173,1.0
user095,173,1.0
user225,30,2.0
user304,30,2.0
user326,30,3.0
user151,123,3.0
user107,123,2.0
user151,754,1.0
user099,1369,3.0
user217,1369,1.0
user012,897,2.0
user012,1127,3.0
user012,1323,1.0
user205,1323,3.0
user286,783,1.0
user110,783,1.0
user274,832,3.0
user153,832,2.0
user062,832,1.0
user126,832,3.0
user100,832,3.0
user025,832,1.0
user274,782,3.0
user156,782,2.0
user228,874,1.0
user153,874,3.0
user062,874,1.0
user274,874,2.0
user228,1237,2.0
user183,1237,1.0
user322,1237,3.0
user061,635,2.0
user043,635,2.0
user268,635,1.0
user300,635,3.0
user161,635,1.0
user314,635,3.0
user076,479,3.0
user076,991,2.0
user081,991,3.0
user271,991,1.0
user185,230,2.0
user074,230,1.0
user185,940,1.0
user138,940,1.0
user254,940,1.0
user185,1217,1.0
user077,1217,3.0
user185,4,2.0
user185,708,2.0
user188,708,2.0
user053,708,2.0
user207,646,2.0
user201,646,1.0
user325,646,2.0
user207,74,2.0
user199,74,1.0
user234,74,2.0
user110,383,1.0
user181,383,2.0
user080,383,1.0
user140,512,1.0
user140,1326,2.0
user160,1326,1.0
user192,1326,2.0
user140,675,1.0
user019,675,1.0
user288,425,3.0
user326,425,1.0
user246,227,2.0
user246,8,3.0
user271,8,3.0
user246,563,2.0
user160,563,3.0
user211,563,2.0
user177,803,1.0
user181,803,3.0
user018,803,1.0
user181,803,1.0
user292,356,3.0
user022,356,2.0
user149,356,2.0
user148,356,3.0
user110,356,1.0
user086,292,2.0
user145,292,3.0
user246,292,2.0
user041,704,3.0
user322,704,2.0
user159,704,1.0
user040,704,2.0
user041,68,3.0
user216,68,1.0
user323,68,3.0
user041,586,2.0
user312,586,3.0
user041,586,2.0
user041,574,3.0
user041,821,3.0
user144,821,1.0
user198,821,2.0
user304,802,3.0
user087,802,3.0
user191,802,2.0
user018,708,3.0
user254,708,3.0
user154,658,3.0
user162,658,2.0
user012,658,1.0
user154,56,3.0
user169,56,2.0
user104,1166,3.0
user180,1166,1.0
user293,1166,1.0
user017,1166,2.0
user170,1166,3.0
user111,1237,2.0
user054,1307,1.0
user037,1307,2.0
user054,72,1.0
user299,345,2.0
user246,345,1.0
user299,808,2.0
user232,66,3.0
user249,66,3.0
user232,1013,3.0
user144,1013,2.0
user162,1013,3.0
user081,1013,1.0
user232,175,3.0
user140,175,3.0
user159,175,2.0
user047,175,2.0
user312,175,1.0
user115,1328,1.0
user156,1328,2.0
user115,1374,3.0
user264,1374,2.0
user105,1374,2.0
user019,1374,3.0
user115,338,2.0
user012,338,3.0
user249,338,2.0
user041,338,2.0
user273,699,3.0
user244,699,3.0
user273,188,2.0
user273,657,2.0
user266,657,3.0
user116,1084,1.0
user116,339,1.0
user068,339,2.0
user274,207,2.0
user071,207,3.0
user274,49,2.0
user322,49,2.0
user329,49,2.0
user274,222,2.0
user078,1295,1.0
user292,1295,2.0
user245,1295,3.0
user102,1295,3.0
user151,1295,2.0
user191,1274,1.0
user311,291,3.0
user273,291,2.0
user262,93,1.0
user217,93,2.0
user237,93,3.0
user262,781,3.0
user262,35,1.0
user061,35,3.0
user142,35,3.0
user188,35,1.0
user132,777,1.0
user196,777,2.0
user132,97,2.0
user132,637,1.0
