sell_id,store_id,wine_id,sell_reg_time,sell_price,sell_promot,sell_state
7948,21,786,2023-07-20 13:20:35,25000,wine number 7948,1
7949,21,787,2023-07-20 13:20:35,18000,wine number 7949,1
7950,21,789,2023-07-20 13:20:35,22000,wine number 7950,1
7951,21,790,2023-07-20 13:20:35,32000,wine number 7951,1
7952,21,791,2023-07-20 13:20:35,20000,wine number 7952,1
7953,21,793,2023-07-20 13:20:35,25000,wine number 7953,1
7954,21,794,2023-07-20 13:20:35,25000,wine number 7954,1
7955,21,797,2023-07-20 13:20:35,27000,wine number 7955,1
7956,21,802,2023-07-20 13:20:35,20000,wine number 7956,1
7957,21,803,2023-07-20 13:20:35,28000,wine number 7957,1
7958,21,806,2023-07-20 13:20:35,32000,wine number 7958,1
7959,21,809,2023-07-20 13:20:35,33000,wine number 7959,1
7960,21,810,2023-07-20 13:20:35,27000,wine number 7960,1
7961,21,813,2023-07-20 13:20:35,20000,wine number 7961,1
7962,21,814,2023-07-20 13:20:35,32000,wine number 7962,1
7963,21,822,2023-07-20 13:20:35,28000,wine number 7963,1
7964,21,823,2023-07-20 13:20:35,32000,wine number 7964,1
7965,21,826,2023-07-20 13:20:35,33000,wine number 7965,1
7966,21,827,2023-07-20 13:20:35,25000,wine number 7966,1
7967,21,830,2023-07-20 13:20:35,20000,wine number 7967,1
7968,21,834,2023-07-20 13:20:35,32000,wine number 7968,1
7969,21,835,2023-07-20 13:20:35,22000,wine number 7969,1
7970,21,838,2023-07-20 13:20:35,27000,wine number 7970,1
7971,21,839,2023-07-20 13:20:35,22000,wine number 7971,1
7972,21,841,2023-07-20 13:20:35,37000,wine number 7972,1
7973,21,842,2023-07-20 13:20:35,23000,wine number 7973,1
7974,21,843,2023-07-20 13:20:35,23000,wine number 7974,1
7975,21,845,2023-07-20 13:20:35,37000,wine number 7975,1
7976,21,846,2023-07-20 13:20:35,22000,wine number 7976,1
7977,21,849,2023-07-20 13:20:35,32000,wine number 7977,1
7978,21,850,2023-07-20 13:20:35,32000,wine number 7978,1
7979,21,851,2023-07-20 13:20:35,32000,wine number 7979,1
7980,21,853,2023-07-20 13:20:35,28000,wine number 7980,1
7981,21,854,2023-07-20 13:20:35,30000,wine number 7981,1
7982,21,855,2023-07-20 13:20:35,22000,wine number 7982,1
7983,21,858,2023-07-20 13:20:35,23000,wine number 7983,1
7984,21,859,2023-07-20 13:20:35,28000,wine number 7984,1
7985,21,862,2023-07-20 13:20:35,25000,wine number 7985,1
7986,21,871,2023-07-20 13:20:35,20000,wine number 7986,1
7987,21,873,2023-07-20 13:20:35,23000,wine number 7987,1
7988,21,877,2023-07-20 13:20:35,18000,wine number 7988,1
7989,21,878,2023-07-20 13:20:35,30000,wine number 7989,1
7990,21,881,2023-07-20 13:20:35,28000,wine number 7990,1
7991,21,882,2023-07-20 13:20:35,25000,wine number 7991,1
7992,21,883,2023-07-20 13:20:35,25000,wine number 7992,1
7993,21,885,2023-07-20 13:20:35,18000,wine number 7993,1
7994,21,886,2023-07-20 13:20:35,20000,wine number 7994,1
7995,21,889,2023-07-20 13:20:35,30000,wine number 7995,1
7996,21,890,2023-07-20 13:20:35,35000,wine number 7996,1
7997,21,894,2023-07-20 13:20:35,32000,wine number 7997,1
7998,21,895,2023-07-20 13:20:35,23000,wine number 7998,1
7999,21,897,2023-07-20 13:20:35,30000,wine number 7999,1
8000,21,901,2023-07-20 13:20:35,37000,wine number 8000,1
8001,21,902,2023-07-20 13:20:35,35000,wine number 8001,1
8002,21,903,2023-07-20 13:20:35,32000,wine number 8002,1
8003,21,905,2023-07-20 13:20:35,22000,wine number 8003,1
8004,21,906,2023-07-20 13:20:35,20000,wine number 8004,1
8005,21,907,2023-07-20 13:20:35,33000,wine number 8005,1
8006,21,909,2023-07-20 13:20:35,18000,wine number 8006,1
8007,21,913,2023-07-20 13:20:35,33000,wine number 8007,1
8008,21,914,2023-07-20 13:20:35,30000,wine number 8008,1
8009,21,917,2023-07-20 13:20:35,20000,wine number 8009,1
8010,21,918,2023-07-20 13:20:35,33000,wine number 8010,1
8011,21,919,2023-07-20 13:20:35,27000,wine number 8011,1
8012,21,921,2023-07-20 13:20:35,33000,wine number 8012,1
8013,21,923,2023-07-20 13:20:35,30000,wine number 8013,1
8014,21,925,2023-07-20 13:20:35,33000,wine number 8014,1
8015,21,927,2023-07-20 13:20:35,27000,wine number 8015,1
8016,21,929,2023-07-20 13:20:35,33000,wine number 8016,1
8017,21,930,2023-07-20 13:20:35,37000,wine number 8017,1
8018,21,934,2023-07-20 13:20:35,32000,wine number 8018,1
8019,21,939,2023-07-20 13:20:35,33000,wine number 8019,1
8020,21,941,2023-07-20 13:20:35,28000,wine number 8020,1
8021,21,942,2023-07-20 13:20:35,20000,wine number 8021,1
8022,21,946,2023-07-20 13:20:35,22000,wine number 8022,1
8023,21,947,2023-07-20 13:20:35,20000,wine number 8023,1
8024,21,950,2023-07-20 13:20:35,22000,wine number 8024,1
8025,21,951,2023-07-20 13:20:35,18000,wine number 8025,1
8026,21,953,2023-07-20 13:20:35,23000,wine number 8026,1
8027,21,954,2023-07-20 13:20:35,18000,wine number 8027,1
8028,21,955,2023-07-20 13:20:35,35000,wine number 8028,1
8029,21,958,2023-07-20 13:20:35,23000,wine number 8029,1
8030,21,959,2023-07-20 13:20:35,18000,wine number 8030,1
8031,21,962,2023-07-20 13:20:35,18000,wine number 8031,1
8032,21,965,2023-07-20 13:20:35,37000,wine number 8032,1
8033,21,966,2023-07-20 13:20:35,20000,wine number 8033,1
8034,21,967,2023-07-20 13:20:35,35000,wine number 8034,1
8035,21,969,2023-07-20 13:20:35,23000,wine number 8035,1
8036,21,970,2023-07-20 13:20:35,35000,wine number 8036,1
8037,21,971,2023-07-20 13:20:35,22000,wine number 8037,1
8038,21,973,2023-07-20 13:20:35,32000,wine number 8038,1
8039,21,975,2023-07-20 13:20:35,23000,wine number 8039,1
8040,21,981,2023-07-20 13:20:35,30000,wine number 8040,1
8041,21,983,2023-07-20 13:20:35,20000,wine number 8041,1
8042,21,985,2023-07-20 13:20:35,33000,wine number 8042,1
8043,21,989,2023-07-20 13:20:35,28000,wine number 8043,1
8044,21,993,2023-07-20 13:20:35,22000,wine number 8044,1
8045,21,995,2023-07-20 13:20:35,27000,wine number 8045,1
8046,21,1005,2023-07-20 13:20:35,20000,wine number 8046,1
8047,21,1007,2023-07-20 13:20:35,23000,wine number 8047,1
8048,21,1011,2023-07-20 13:20:35,25000,wine number 8048,1
8049,21,1013,2023-07-20 13:20:35,30000,wine number 8049,1
8050,21,1014,2023-07-20 13:20:35,32000,wine number 8050,1
8051,21,1015,2023-07-20 13:20:35,30000,wine number 8051,1
8052,21,1017,2023-07-20 13:20:35,33000,wine number 8052,1
8053,21,1019,2023-07-20 13:20:35,23000,wine number 8053,1
8054,21,1022,2023-07-20 13:20:35,18000,wine number 8054,1
8055,21,1023,2023-07-20 13:20:35,37000,wine number 8055,1
8056,21,1027,2023-07-20 13:20:35,23000,wine number 8056,1
8057,21,1029,2023-07-20 13:20:35,28000,wine number 8057,1
8058,21,1033,2023-07-20 13:20:35,22000,wine number 8058,1
8059,21,1035,2023-07-20 13:20:35,23000,wine number 8059,1
8060,21,1043,2023-07-20 13:20:35,30000,wine number 8060,1
8061,21,1045,2023-07-20 13:20:35,35000,wine number 8061,1
8062,21,1049,2023-07-20 13:20:35,22000,wine number 8062,1
8063,21,1050,2023-07-20 13:20:35,32000,wine number 8063,1
8064,21,1051,2023-07-20 13:20:35,33000,wine number 8064,1
8065,21,1053,2023-07-20 13:20:35,18000,wine number 8065,1
8066,21,1054,2023-07-20 13:20:35,35000,wine number 8066,1
8067,21,1055,2023-07-20 13:20:35,35000,wine number 8067,1
8068,21,1058,2023-07-20 13:20:35,23000,wine number 8068,1
8069,21,1065,2023-07-20 13:20:35,33000,wine number 8069,1
8070,21,1067,2023-07-20 13:20:35,33000,wine number 8070,1
8071,21,1069,2023-07-20 13:20:35,30000,wine number 8071,1
8072,21,1070,2023-07-20 13:20:35,35000,wine number 8072,1
8073,21,1071,2023-07-20 13:20:35,30000,wine number 8073,1
8074,21,1074,2023-07-20 13:20:35,27000,wine number 8074,1
8075,21,1075,2023-07-20 13:20:35,23000,wine number 8075,1
8076,21,1078,2023-07-20 13:20:35,30000,wine number 8076,1
8077,21,1082,2023-07-20 13:20:35,18000,wine number 8077,1
8078,21,1083,2023-07-20 13:20:35,27000,wine number 8078,1
8079,21,1085,2023-07-20 13:20:35,35000,wine number 8079,1
8080,21,1086,2023-07-20 13:20:35,20000,wine number 8080,1
8081,21,1087,2023-07-20 13:20:35,25000,wine number 8081,1
8082,21,1090,2023-07-20 13:20:35,18000,wine number 8082,1
8083,21,1091,2023-07-20 13:20:35,30000,wine number 8083,1
8084,21,1093,2023-07-20 13:20:35,37000,wine number 8084,1
8085,21,1094,2023-07-20 13:20:35,27000,wine number 8085,1
8086,21,1095,2023-07-20 13:20:35,27000,wine number 8086,1
8087,21,1098,2023-07-20 13:20:35,32000,wine number 8087,1
8088,21,1101,2023-07-20 13:20:35,25000,wine number 8088,1
8089,21,1102,2023-07-20 13:20:35,30000,wine number 8089,1
8090,21,1106,2023-07-20 13:20:35,33000,wine number 8090,1
8091,21,1107,2023-07-20 13:20:35,35000,wine number 8091,1
8092,21,1111,2023-07-20 13:20:35,20000,wine number 8092,1
8093,21,1114,2023-07-20 13:20:35,20000,wine number 8093,1
8094,21,1115,2023-07-20 13:20:35,33000,wine number 8094,1
8095,21,1117,2023-07-20 13:20:35,35000,wine number 8095,1
8096,21,1119,2023-07-20 13:20:35,27000,wine number 8096,1
8097,21,1122,2023-07-20 13:20:35,25000,wine number 8097,1
8098,21,1125,2023-07-20 13:20:35,28000,wine number 8098,1
8099,21,1126,2023-07-20 13:20:35,30000,wine number 8099,1
8100,21,1130,2023-07-20 13:20:35,28000,wine number 8100,1
8101,21,1133,2023-07-20 13:20:35,27000,wine number 8101,1
8102,21,1137,2023-07-20 13:20:35,33000,wine number 8102,1
8103,21,1138,2023-07-20 13:20:35,37000,wine number 8103,1
8104,21,1142,2023-07-20 13:20:35,22000,wine number 8104,1
8105,21,1143,2023-07-20 13:20:35,23000,wine number 8105,1
8106,21,1147,2023-07-20 13:20:35,22000,wine number 8106,1
8107,21,1150,2023-07-20 13:20:35,35000,wine number 8107,1
8108,21,1151,2023-07-20 13:20:35,20000,wine number 8108,1
8109,21,1153,2023-07-20 13:20:35,37000,wine number 8109,1
8110,21,1154,2023-07-20 13:20:35,28000,wine number 8110,1
8111,21,1157,2023-07-20 13:20:35,30000,wine number 8111,1
8112,21,1161,2023-07-20 13:20:35,22000,wine number 8112,1
8113,21,1162,2023-07-20 13:20:35,23000,wine number 8113,1
8114,21,1163,2023-07-20 13:20:35,33000,wine number 8114,1
8115,21,1166,2023-07-20 13:20:35,28000,wine number 8115,1
8116,21,1167,2023-07-20 13:20:35,27000,wine number 8116,1
8117,21,1171,2023-07-20 13:20:35,27000,wine number 8117,1
8118,21,1174,2023-07-20 13:20:35,30000,wine number 8118,1
8119,21,1178,2023-07-20 13:20:35,23000,wine number 8119,1
8120,21,1187,2023-07-20 13:20:35,28000,wine number 8120,1
8121,21,1193,2023-07-20 13:20:35,37000,wine number 8121,1
8122,21,1194,2023-07-20 13:20:35,30000,wine number 8122,1
8123,21,1195,2023-07-20 13:20:35,25000,wine number 8123,1
8124,21,1197,2023-07-20 13:20:35,23000,wine number 8124,1
8125,21,1198,2023-07-20 13:20:35,25000,wine number 8125,1
8126,21,1202,2023-07-20 13:20:35,28000,wine number 8126,1
8127,21,1203,2023-07-20 13:20:35,23000,wine number 8127,1
8128,21,1206,2023-07-20 13:20:35,32000,wine number 8128,1
8129,21,1207,2023-07-20 13:20:35,32000,wine number 8129,1
8130,21,1209,2023-07-20 13:20:35,18000,wine number 8130,1
8131,21,1211,2023-07-20 13:20:35,20000,wine number 8131,1
8132,21,1213,2023-07-20 13:20:35,33000,wine number 8132,1
8133,21,1214,2023-07-20 13:20:35,23000,wine number 8133,1
8134,21,1215,2023-07-20 13:20:35,32000,wine number 8134,1
8135,21,1223,2023-07-20 13:20:35,28000,wine number 8135,1
8136,21,1225,2023-07-20 13:20:35,32000,wine number 8136,1
8137,21,1226,2023-07-20 13:20:35,23000,wine number 8137,1
8138,21,1229,2023-07-20 13:20:35,33000,wine number 8138,1
8139,21,1230,2023-07-20 13:20:35,22000,wine number 8139,1
8140,21,1231,2023-07-20 13:20:35,25000,wine number 8140,1
8141,21,1233,2023-07-20 13:20:35,27000,wine number 8141,1
8142,21,1234,2023-07-20 13:20:35,18000,wine number 8142,1
8143,21,1238,2023-07-20 13:20:35,23000,wine number 8143,1
8144,21,1241,2023-07-20 13:20:35,23000,wine number 8144,1
8145,21,1242,2023-07-20 13:20:35,27000,wine number 8145,1
8146,21,1243,2023-07-20 13:20:35,23000,wine number 8146,1
8147,21,1245,2023-07-20 13:20:35,32000,wine number 8147,1
8148,21,1246,2023-07-20 13:20:35,28000,wine number 8148,1
8149,21,1247,2023-07-20 13:20:35,27000,wine number 8149,1
8150,21,1249,2023-07-20 13:20:35,27000,wine number 8150,1
8151,21,1250,2023-07-20 13:20:35,37000,wine number 8151,1
8152,21,1251,2023-07-20 13:20:35,37000,wine number 8152,1
8153,21,1253,2023-07-20 13:20:35,37000,wine number 8153,1
8154,21,1254,2023-07-20 13:20:35,37000,wine number 8154,1
8155,21,1255,2023-07-20 13:20:35,25000,wine number 8155,1
8156,21,1257,2023-07-20 13:20:35,33000,wine number 8156,1
8157,21,1262,2023-07-20 13:20:35,28000,wine number 8157,1
8158,21,1266,2023-07-20 13:20:35,35000,wine number 8158,1
8159,21,1267,2023-07-20 13:20:35,37000,wine number 8159,1
8160,21,1269,2023-07-20 13:20:35,18000,wine number 8160,1
8161,21,1271,2023-07-20 13:20:35,32000,wine number 8161,1
8162,21,1273,2023-07-20 13:20:35,37000,wine number 8162,1
8163,21,1274,2023-07-20 13:20:35,28000,wine number 8163,1
8164,21,1275,2023-07-20 13:20:35,35000,wine number 8164,1
8165,21,1281,2023-07-20 13:20:35,23000,wine number 8165,1
8166,21,1285,2023-07-20 13:20:35,25000,wine number 8166,1
8167,21,1286,2023-07-20 13:20:35,18000,wine number 8167,1
8168,21,1289,2023-07-20 13:20:35,32000,wine number 8168,1
8169,21,1291,2023-07-20 13:20:35,32000,wine number 8169,1
8170,21,1298,2023-07-20 13:20:35,30000,wine number 8170,1
8171,21,1299,2023-07-20 13:20:35,27000,wine number 8171,1
8172,21,1306,2023-07-20 13:20:35,25000,wine number 8172,1
8173,21,1309,2023-07-20 13:20:35,33000,wine number 8173,1
8174,21,1311,2023-07-20 13:20:35,22000,wine number 8174,1
8175,21,1313,2023-07-20 13:20:35,37000,wine number 8175,1
8176,21,1314,2023-07-20 13:20:35,37000,wine number 8176,1
8177,21,1317,2023-07-20 13:20:35,22000,wine number 8177,1
8178,21,1319,2023-07-20 13:20:35,18000,wine number 8178,1
8179,21,1322,2023-07-20 13:20:35,32000,wine number 8179,1
8180,21,1323,2023-07-20 13:20:35,37000,wine number 8180,1
8181,21,1325,2023-07-20 13:20:35,22000,wine number 8181,1
8182,21,1326,2023-07-20 13:20:35,32000,wine number 8182,1
8183,21,1327,2023-07-20 13:20:35,25000,wine number 8183,1
8184,21,1329,2023-07-20 13:20:35,37000,wine number 8184,1
8185,21,1330,2023-07-20 13:20:35,30000,wine number 8185,1
8186,21,1331,2023-07-20 13:20:35,23000,wine number 8186,1
8187,21,1334,2023-07-20 13:20:35,28000,wine number 8187,1
8188,21,1337,2023-07-20 13:20:35,37000,wine number 8188,1
8189,21,1338,2023-07-20 13:20:35,22000,wine number 8189,1
8190,21,1341,2023-07-20 13:20:35,30000,wine number 8190,1
8191,21,1343,2023-07-20 13:20:35,37000,wine number 8191,1
8192,21,1345,2023-07-20 13:20:35,20000,wine number 8192,1
8193,21,1346,2023-07-20 13:20:35,20000,wine number 8193,1
8194,21,1347,2023-07-20 13:20:35,35000,wine number 8194,1
8195,21,1354,2023-07-20 13:20:35,25000,wine number 8195,1
8196,21,1358,2023-07-20 13:20:35,30000,wine number 8196,1
8197,21,1361,2023-07-20 13:20:35,27000,wine number 8197,1
8198,21,1363,2023-07-20 13:20:35,37000,wine number 8198,1
8199,21,1365,2023-07-20 13:20:35,28000,wine number 8199,1
8200,21,1366,2023-07-20 13:20:35,33000,wine number 8200,1
8201,21,1367,2023-07-20 13:20:35,35000,wine number 8201,1
8202,21,1370,2023-07-20 13:20:35,27000,wine number 8202,1
8203,21,1374,2023-07-20 13:20:35,33000,wine number 8203,1
8204,21,1375,2023-07-20 13:20:35,20000,wine number 8204,1
8205,21,1377,2023-07-20 13:20:35,18000,wine number 8205,1
8206,21,1378,2023-07-20 13:20:35,23000,wine number 8206,1
8207,21,1379,2023-07-20 13:20:35,25000,wine number 8207,1
8208,21,1381,2023-07-20 13:20:35,25000,wine number 8208,1
8209,21,1383,2023-07-20 13:20:35,32000,wine number 8209,1
8210,21,1385,2023-07-20 13:20:35,30000,wine number 8210,1
8211,21,1386,2023-07-20 13:20:35,32000,wine number 8211,1
8212,21,1389,2023-07-20 13:20:35,27000,wine number 8212,1
8213,22,1,2023-07-20 13:20:35,32000,wine number 8213,1
8214,22,3,2023-07-20 13:20:35,27000,wine number 8214,1
8215,22,5,2023-07-20 13:20:35,22000,wine number 8215,1
8216,22,11,2023-07-20 13:20:35,20000,wine number 8216,1
8217,22,13,2023-07-20 13:20:35,28000,wine number 8217,1
8218,22,21,2023-07-20 13:20:35,27000,wine number 8218,1
8219,22,23,2023-07-20 13:20:35,22000,wine number 8219,1
8220,22,29,2023-07-20 13:20:35,27000,wine number 8220,1
8221,22,41,2023-07-20 13:20:35,35000,wine number 8221,1
8222,22,46,2023-07-20 13:20:35,32000,wine number 8222,1
8223,22,47,2023-07-20 13:20:35,25000,wine number 8223,1
8224,22,54,2023-07-20 13:20:35,35000,wine number 8224,1
8225,22,57,2023-07-20 13:20:35,30000,wine number 8225,1
8226,22,59,2023-07-20 13:20:35,22000,wine number 8226,1
8227,22,61,2023-07-20 13:20:35,30000,wine number 8227,1
8228,22,65,2023-07-20 13:20:35,32000,wine number 8228,1
8229,22,67,2023-07-20 13:20:35,22000,wine number 8229,1
8230,22,74,2023-07-20 13:20:35,23000,wine number 8230,1
8231,22,75,2023-07-20 13:20:35,30000,wine number 8231,1
8232,22,79,2023-07-20 13:20:35,33000,wine number 8232,1
8233,22,83,2023-07-20 13:20:35,20000,wine number 8233,1
8234,22,86,2023-07-20 13:20:35,28000,wine number 8234,1
8235,22,89,2023-07-20 13:20:35,30000,wine number 8235,1
8236,22,91,2023-07-20 13:20:35,25000,wine number 8236,1
8237,22,95,2023-07-20 13:20:35,22000,wine number 8237,1
8238,22,99,2023-07-20 13:20:35,37000,wine number 8238,1
8239,22,101,2023-07-20 13:20:35,35000,wine number 8239,1
8240,22,103,2023-07-20 13:20:35,20000,wine number 8240,1
8241,22,105,2023-07-20 13:20:35,23000,wine number 8241,1
8242,22,107,2023-07-20 13:20:35,35000,wine number 8242,1
8243,22,111,2023-07-20 13:20:35,27000,wine number 8243,1
8244,22,118,2023-07-20 13:20:35,33000,wine number 8244,1
8245,22,119,2023-07-20 13:20:35,22000,wine number 8245,1
8246,22,122,2023-07-20 13:20:35,22000,wine number 8246,1
8247,22,129,2023-07-20 13:20:35,20000,wine number 8247,1
8248,22,131,2023-07-20 13:20:35,20000,wine number 8248,1
8249,22,134,2023-07-20 13:20:35,25000,wine number 8249,1
8250,22,135,2023-07-20 13:20:35,20000,wine number 8250,1
8251,22,137,2023-07-20 13:20:35,32000,wine number 8251,1
8252,22,143,2023-07-20 13:20:35,22000,wine number 8252,1
8253,22,145,2023-07-20 13:20:35,35000,wine number 8253,1
8254,22,150,2023-07-20 13:20:35,25000,wine number 8254,1
8255,22,154,2023-07-20 13:20:35,37000,wine number 8255,1
8256,22,157,2023-07-20 13:20:35,35000,wine number 8256,1
8257,22,159,2023-07-20 13:20:35,18000,wine number 8257,1
8258,22,161,2023-07-20 13:20:35,33000,wine number 8258,1
8259,22,162,2023-07-20 13:20:35,32000,wine number 8259,1
8260,22,166,2023-07-20 13:20:35,28000,wine number 8260,1
8261,22,169,2023-07-20 13:20:35,35000,wine number 8261,1
8262,22,171,2023-07-20 13:20:35,22000,wine number 8262,1
8263,22,189,2023-07-20 13:20:35,37000,wine number 8263,1
8264,22,194,2023-07-20 13:20:35,37000,wine number 8264,1
8265,22,197,2023-07-20 13:20:35,25000,wine number 8265,1
8266,22,205,2023-07-20 13:20:35,28000,wine number 8266,1
8267,22,211,2023-07-20 13:20:35,22000,wine number 8267,1
8268,22,218,2023-07-20 13:20:35,20000,wine number 8268,1
8269,22,225,2023-07-20 13:20:35,23000,wine number 8269,1
8270,22,226,2023-07-20 13:20:35,35000,wine number 8270,1
8271,22,227,2023-07-20 13:20:35,33000,wine number 8271,1
8272,22,229,2023-07-20 13:20:35,28000,wine number 8272,1
8273,22,230,2023-07-20 13:20:35,27000,wine number 8273,1
8274,22,235,2023-07-20 13:20:35,23000,wine number 8274,1
8275,22,237,2023-07-20 13:20:35,22000,wine number 8275,1
8276,22,238,2023-07-20 13:20:35,18000,wine number 8276,1
8277,22,249,2023-07-20 13:20:35,35000,wine number 8277,1
8278,22,250,2023-07-20 13:20:35,28000,wine number 8278,1
8279,22,253,2023-07-20 13:20:35,27000,wine number 8279,1
8280,22,257,2023-07-20 13:20:35,33000,wine number 8280,1
8281,22,258,2023-07-20 13:20:35,28000,wine number 8281,1
8282,22,262,2023-07-20 13:20:35,20000,wine number 8282,1
8283,22,269,2023-07-20 13:20:35,35000,wine number 8283,1
8284,22,270,2023-07-20 13:20:35,18000,wine number 8284,1
8285,22,271,2023-07-20 13:20:35,32000,wine number 8285,1
8286,22,275,2023-07-20 13:20:35,30000,wine number 8286,1
8287,22,277,2023-07-20 13:20:35,32000,wine number 8287,1
8288,22,282,2023-07-20 13:20:35,27000,wine number 8288,1
8289,22,285,2023-07-20 13:20:35,35000,wine number 8289,1
8290,22,287,2023-07-20 13:20:35,22000,wine number 8290,1
8291,22,293,2023-07-20 13:20:35,20000,wine number 8291,1
8292,22,297,2023-07-20 13:20:35,32000,wine number 8292,1
8293,22,299,2023-07-20 13:20:35,18000,wine number 8293,1
8294,22,306,2023-07-20 13:20:35,33000,wine number 8294,1
8295,22,313,2023-07-20 13:20:35,37000,wine number 8295,1
8296,22,315,2023-07-20 13:20:35,37000,wine number 8296,1
8297,22,317,2023-07-20 13:20:35,23000,wine number 8297,1
8298,22,318,2023-07-20 13:20:35,25000,wine number 8298,1
8299,22,322,2023-07-20 13:20:35,37000,wine number 8299,1
8300,22,325,2023-07-20 13:20:35,28000,wine number 8300,1
8301,22,327,2023-07-20 13:20:35,18000,wine number 8301,1
8302,22,330,2023-07-20 13:20:35,37000,wine number 8302,1
8303,22,331,2023-07-20 13:20:35,18000,wine number 8303,1
8304,22,334,2023-07-20 13:20:35,23000,wine number 8304,1
8305,22,337,2023-07-20 13:20:35,35000,wine number 8305,1
8306,22,343,2023-07-20 13:20:35,30000,wine number 8306,1
8307,22,345,2023-07-20 13:20:35,25000,wine number 8307,1
8308,22,346,2023-07-20 13:20:35,20000,wine number 8308,1
8309,22,365,2023-07-20 13:20:35,23000,wine number 8309,1
8310,22,367,2023-07-20 13:20:35,18000,wine number 8310,1
8311,22,369,2023-07-20 13:20:35,33000,wine number 8311,1
8312,22,371,2023-07-20 13:20:35,33000,wine number 8312,1
8313,22,373,2023-07-20 13:20:35,23000,wine number 8313,1
8314,22,374,2023-07-20 13:20:35,25000,wine number 8314,1
8315,22,375,2023-07-20 13:20:35,35000,wine number 8315,1
8316,22,378,2023-07-20 13:20:35,20000,wine number 8316,1
8317,22,382,2023-07-20 13:20:35,23000,wine number 8317,1
8318,22,383,2023-07-20 13:20:35,37000,wine number 8318,1
8319,22,390,2023-07-20 13:20:35,32000,wine number 8319,1
8320,22,391,2023-07-20 13:20:35,27000,wine number 8320,1
8321,22,395,2023-07-20 13:20:35,28000,wine number 8321,1
8322,22,403,2023-07-20 13:20:35,32000,wine number 8322,1
8323,22,415,2023-07-20 13:20:35,25000,wine number 8323,1
8324,22,417,2023-07-20 13:20:35,23000,wine number 8324,1
8325,22,421,2023-07-20 13:20:35,28000,wine number 8325,1
8326,22,425,2023-07-20 13:20:35,25000,wine number 8326,1
8327,22,427,2023-07-20 13:20:35,28000,wine number 8327,1
8328,22,429,2023-07-20 13:20:35,37000,wine number 8328,1
8329,22,430,2023-07-20 13:20:35,30000,wine number 8329,1
8330,22,431,2023-07-20 13:20:35,33000,wine number 8330,1
8331,22,435,2023-07-20 13:20:35,23000,wine number 8331,1
8332,22,439,2023-07-20 13:20:35,35000,wine number 8332,1
8333,22,443,2023-07-20 13:20:35,27000,wine number 8333,1
8334,22,453,2023-07-20 13:20:35,30000,wine number 8334,1
8335,22,454,2023-07-20 13:20:35,37000,wine number 8335,1
8336,22,457,2023-07-20 13:20:35,18000,wine number 8336,1
8337,22,458,2023-07-20 13:20:35,25000,wine number 8337,1
8338,22,461,2023-07-20 13:20:35,18000,wine number 8338,1
8339,22,465,2023-07-20 13:20:35,20000,wine number 8339,1
8340,22,469,2023-07-20 13:20:35,33000,wine number 8340,1
8341,22,470,2023-07-20 13:20:35,37000,wine number 8341,1
8342,22,473,2023-07-20 13:20:35,33000,wine number 8342,1
8343,22,475,2023-07-20 13:20:35,20000,wine number 8343,1
8344,22,477,2023-07-20 13:20:35,32000,wine number 8344,1
8345,22,481,2023-07-20 13:20:35,23000,wine number 8345,1
8346,22,486,2023-07-20 13:20:35,28000,wine number 8346,1
8347,22,489,2023-07-20 13:20:35,22000,wine number 8347,1
8348,22,490,2023-07-20 13:20:35,27000,wine number 8348,1
8349,22,493,2023-07-20 13:20:35,37000,wine number 8349,1
8350,22,498,2023-07-20 13:20:35,20000,wine number 8350,1
8351,22,499,2023-07-20 13:20:35,30000,wine number 8351,1
8352,22,502,2023-07-20 13:20:35,23000,wine number 8352,1
8353,22,503,2023-07-20 13:20:35,23000,wine number 8353,1
8354,22,505,2023-07-20 13:20:35,20000,wine number 8354,1
8355,22,510,2023-07-20 13:20:35,22000,wine number 8355,1
8356,22,511,2023-07-20 13:20:35,28000,wine number 8356,1
8357,22,514,2023-07-20 13:20:35,32000,wine number 8357,1
8358,22,518,2023-07-20 13:20:35,32000,wine number 8358,1
8359,22,522,2023-07-20 13:20:35,27000,wine number 8359,1
8360,22,523,2023-07-20 13:20:35,35000,wine number 8360,1
8361,22,525,2023-07-20 13:20:35,23000,wine number 8361,1
8362,22,527,2023-07-20 13:20:35,35000,wine number 8362,1
8363,22,529,2023-07-20 13:20:35,20000,wine number 8363,1
8364,22,533,2023-07-20 13:20:35,27000,wine number 8364,1
8365,22,534,2023-07-20 13:20:35,27000,wine number 8365,1
8366,22,535,2023-07-20 13:20:35,23000,wine number 8366,1
8367,22,537,2023-07-20 13:20:35,23000,wine number 8367,1
8368,22,543,2023-07-20 13:20:35,28000,wine number 8368,1
8369,22,547,2023-07-20 13:20:35,28000,wine number 8369,1
8370,22,554,2023-07-20 13:20:35,23000,wine number 8370,1
8371,22,557,2023-07-20 13:20:35,20000,wine number 8371,1
8372,22,562,2023-07-20 13:20:35,20000,wine number 8372,1
8373,22,567,2023-07-20 13:20:35,20000,wine number 8373,1
8374,22,571,2023-07-20 13:20:35,30000,wine number 8374,1
8375,22,575,2023-07-20 13:20:35,28000,wine number 8375,1
8376,22,577,2023-07-20 13:20:35,18000,wine number 8376,1
8377,22,583,2023-07-20 13:20:35,30000,wine number 8377,1
8378,22,590,2023-07-20 13:20:35,23000,wine number 8378,1
