detail_view_id,user_id,wine_id,detail_view_time
4240,user099,23,2023-07-01 04:35:38
4241,user138,807,2023-07-01 04:35:48
4242,user202,401,2023-07-01 04:35:58
4243,user077,437,2023-07-01 04:36:08
4244,user299,499,2023-07-01 04:36:18
4245,user018,85,2023-07-01 04:36:28
4246,user164,122,2023-07-01 04:36:38
4247,user211,263,2023-07-01 04:36:48
4248,user251,283,2023-07-01 04:36:58
4249,user232,698,2023-07-01 04:37:08
4250,user235,305,2023-07-01 04:37:18
4251,user246,394,2023-07-01 04:37:28
4252,user276,189,2023-07-01 04:37:38
4253,user002,73,2023-07-01 04:37:48
4254,user300,110,2023-07-01 04:37:58
4255,user189,111,2023-07-01 04:38:08
4256,user193,408,2023-07-01 04:38:18
4257,user086,18,2023-07-01 04:38:28
4258,user117,579,2023-07-01 04:38:38
4259,user127,723,2023-07-01 04:38:48
4260,user317,326,2023-07-01 04:38:58
4261,user073,692,2023-07-01 04:39:08
4262,user019,331,2023-07-01 04:39:18
4263,user092,1069,2023-07-01 04:39:28
4264,user154,388,2023-07-01 04:39:38
4265,user261,140,2023-07-01 04:39:48
4266,user316,1198,2023-07-01 04:39:58
4267,user193,867,2023-07-01 04:40:08
4268,user201,781,2023-07-01 04:40:18
4269,user180,388,2023-07-01 04:40:28
4270,user047,744,2023-07-01 04:40:38
4271,user159,1350,2023-07-01 04:40:48
4272,user222,151,2023-07-01 04:40:58
4273,user132,123,2023-07-01 04:41:08
4274,user056,902,2023-07-01 04:41:18
4275,user211,1336,2023-07-01 04:41:28
4276,user232,985,2023-07-01 04:41:38
4277,user283,562,2023-07-01 04:41:48
4278,user190,879,2023-07-01 04:41:58
4279,user319,1370,2023-07-01 04:42:08
4280,user125,1088,2023-07-01 04:42:18
4281,user055,1335,2023-07-01 04:42:28
4282,user261,762,2023-07-01 04:42:38
4283,user116,872,2023-07-01 04:42:48
4284,user057,871,2023-07-01 04:42:58
4285,user281,74,2023-07-01 04:43:08
4286,user213,1250,2023-07-01 04:43:18
4287,user122,348,2023-07-01 04:43:28
4288,user138,637,2023-07-01 04:43:38
4289,user208,266,2023-07-01 04:43:48
4290,user269,334,2023-07-01 04:43:58
4291,user053,89,2023-07-01 04:44:08
4292,user140,1024,2023-07-01 04:44:18
4293,user238,770,2023-07-01 04:44:28
4294,user272,817,2023-07-01 04:44:38
4295,user110,704,2023-07-01 04:44:48
4296,user168,525,2023-07-01 04:44:58
4297,user091,497,2023-07-01 04:45:08
4298,user314,254,2023-07-01 04:45:18
4299,user227,789,2023-07-01 04:45:28
4300,user103,860,2023-07-01 04:45:38
4301,user325,843,2023-07-01 04:45:48
4302,user259,1276,2023-07-01 04:45:58
4303,user275,212,2023-07-01 04:46:08
4304,user255,811,2023-07-01 04:46:18
4305,user087,280,2023-07-01 04:46:28
4306,user283,1242,2023-07-01 04:46:38
4307,user121,1367,2023-07-01 04:46:48
4308,user110,1012,2023-07-01 04:46:58
4309,user097,140,2023-07-01 04:47:08
4310,user287,212,2023-07-01 04:47:18
4311,user182,894,2023-07-01 04:47:28
4312,user237,1134,2023-07-01 04:47:38
4313,user260,858,2023-07-01 04:47:48
4314,user234,1250,2023-07-01 04:47:58
4315,user045,597,2023-07-01 04:48:08
4316,user285,595,2023-07-01 04:48:18
4317,user087,713,2023-07-01 04:48:28
4318,user284,485,2023-07-01 04:48:38
4319,user217,130,2023-07-01 04:48:48
4320,user229,699,2023-07-01 04:48:58
4321,user135,136,2023-07-01 04:49:08
4322,user021,1112,2023-07-01 04:49:18
4323,user068,67,2023-07-01 04:49:28
4324,user106,1271,2023-07-01 04:49:38
4325,user313,1199,2023-07-01 04:49:48
4326,user300,54,2023-07-01 04:49:58
4327,user154,559,2023-07-01 04:50:08
4328,user247,179,2023-07-01 04:50:18
4329,user188,280,2023-07-01 04:50:28
4330,user002,748,2023-07-01 04:50:38
4331,user319,720,2023-07-01 04:50:48
4332,user280,1143,2023-07-01 04:50:58
4333,user062,243,2023-07-01 04:51:08
4334,user213,537,2023-07-01 04:51:18
4335,user155,854,2023-07-01 04:51:28
4336,user298,376,2023-07-01 04:51:38
4337,user136,1298,2023-07-01 04:51:48
4338,user165,195,2023-07-01 04:51:58
4339,user011,332,2023-07-01 04:52:08
4340,user261,706,2023-07-01 04:52:18
4341,user225,1098,2023-07-01 04:52:28
4342,user273,1058,2023-07-01 04:52:38
4343,user209,47,2023-07-01 04:52:48
4344,user047,617,2023-07-01 04:52:58
4345,user091,907,2023-07-01 04:53:08
4346,user063,1282,2023-07-01 04:53:18
4347,user060,138,2023-07-01 04:53:28
4348,user201,568,2023-07-01 04:53:38
4349,user255,645,2023-07-01 04:53:48
4350,user283,529,2023-07-01 04:53:58
4351,user165,1058,2023-07-01 04:54:08
4352,user177,1031,2023-07-01 04:54:18
4353,user267,862,2023-07-01 04:54:28
4354,user147,809,2023-07-01 04:54:38
4355,user022,93,2023-07-01 04:54:48
4356,user128,45,2023-07-01 04:54:58
4357,user314,1357,2023-07-01 04:55:08
4358,user282,573,2023-07-01 04:55:18
4359,user184,851,2023-07-01 04:55:28
4360,user094,1079,2023-07-01 04:55:38
4361,user097,630,2023-07-01 04:55:48
4362,user177,802,2023-07-01 04:55:58
4363,user309,225,2023-07-01 04:56:08
4364,user136,364,2023-07-01 04:56:18
4365,user184,1390,2023-07-01 04:56:28
4366,user234,1272,2023-07-01 04:56:38
4367,user053,1154,2023-07-01 04:56:48
4368,user277,1055,2023-07-01 04:56:58
4369,user205,637,2023-07-01 04:57:08
4370,user267,251,2023-07-01 04:57:18
4371,user313,946,2023-07-01 04:57:28
4372,user271,513,2023-07-01 04:57:38
4373,user073,704,2023-07-01 04:57:48
4374,user223,650,2023-07-01 04:57:58
4375,user199,959,2023-07-01 04:58:08
4376,user044,641,2023-07-01 04:58:18
4377,user286,457,2023-07-01 04:58:28
4378,user163,378,2023-07-01 04:58:38
4379,user251,236,2023-07-01 04:58:48
4380,user274,1125,2023-07-01 04:58:58
4381,user161,224,2023-07-01 04:59:08
4382,user278,1160,2023-07-01 04:59:18
4383,user201,330,2023-07-01 04:59:28
4384,user171,1194,2023-07-01 04:59:38
4385,user015,1102,2023-07-01 04:59:48
4386,user200,811,2023-07-01 04:59:58
4387,user078,467,2023-07-01 05:00:08
4388,user028,190,2023-07-01 05:00:18
4389,user087,49,2023-07-01 05:00:28
4390,user088,613,2023-07-01 05:00:38
4391,user224,432,2023-07-01 05:00:48
4392,user220,401,2023-07-01 05:00:58
4393,user037,294,2023-07-01 05:01:08
4394,user163,1217,2023-07-01 05:01:18
4395,user172,379,2023-07-01 05:01:28
4396,user258,1197,2023-07-01 05:01:38
4397,user280,1002,2023-07-01 05:01:48
4398,user091,996,2023-07-01 05:01:58
4399,user229,1218,2023-07-01 05:02:08
4400,user242,775,2023-07-01 05:02:18
4401,user175,547,2023-07-01 05:02:28
4402,user256,900,2023-07-01 05:02:38
4403,user063,192,2023-07-01 05:02:48
4404,user264,174,2023-07-01 05:02:58
4405,user217,1242,2023-07-01 05:03:08
4406,user306,592,2023-07-01 05:03:18
4407,user313,27,2023-07-01 05:03:28
4408,user249,572,2023-07-01 05:03:38
4409,user208,624,2023-07-01 05:03:48
4410,user012,592,2023-07-01 05:03:58
4411,user149,1071,2023-07-01 05:04:08
4412,user279,356,2023-07-01 05:04:18
4413,user064,1220,2023-07-01 05:04:28
4414,user313,1246,2023-07-01 05:04:38
4415,user039,384,2023-07-01 05:04:48
4416,user250,1145,2023-07-01 05:04:58
4417,user165,95,2023-07-01 05:05:08
4418,user048,1216,2023-07-01 05:05:18
4419,user318,804,2023-07-01 05:05:28
4420,user237,785,2023-07-01 05:05:38
4421,user281,940,2023-07-01 05:05:48
4422,user293,1083,2023-07-01 05:05:58
4423,user229,1234,2023-07-01 05:06:08
4424,user090,253,2023-07-01 05:06:18
4425,user095,1191,2023-07-01 05:06:28
4426,user240,1221,2023-07-01 05:06:38
4427,user296,243,2023-07-01 05:06:48
4428,user148,523,2023-07-01 05:06:58
4429,user073,84,2023-07-01 05:07:08
4430,user311,268,2023-07-01 05:07:18
4431,user014,143,2023-07-01 05:07:28
4432,user277,1005,2023-07-01 05:07:38
4433,user271,1165,2023-07-01 05:07:48
4434,user322,418,2023-07-01 05:07:58
4435,user263,896,2023-07-01 05:08:08
4436,user002,544,2023-07-01 05:08:18
4437,user037,960,2023-07-01 05:08:28
4438,user235,507,2023-07-01 05:08:38
4439,user191,819,2023-07-01 05:08:48
4440,user134,512,2023-07-01 05:08:58
4441,user125,1130,2023-07-01 05:09:08
4442,user010,1243,2023-07-01 05:09:18
4443,user045,1373,2023-07-01 05:09:28
4444,user249,126,2023-07-01 05:09:38
4445,user137,167,2023-07-01 05:09:48
4446,user104,350,2023-07-01 05:09:58
4447,user328,716,2023-07-01 05:10:08
4448,user309,291,2023-07-01 05:10:18
4449,user036,1022,2023-07-01 05:10:28
4450,user103,758,2023-07-01 05:10:38
4451,user011,1264,2023-07-01 05:10:48
4452,user129,1226,2023-07-01 05:10:58
4453,user032,225,2023-07-01 05:11:08
4454,user239,360,2023-07-01 05:11:18
4455,user187,516,2023-07-01 05:11:28
4456,user049,506,2023-07-01 05:11:38
4457,user308,72,2023-07-01 05:11:48
4458,user244,500,2023-07-01 05:11:58
4459,user170,951,2023-07-01 05:12:08
4460,user150,857,2023-07-01 05:12:18
4461,user152,472,2023-07-01 05:12:28
4462,user257,567,2023-07-01 05:12:38
4463,user169,1171,2023-07-01 05:12:48
4464,user226,1037,2023-07-01 05:12:58
4465,user197,920,2023-07-01 05:13:08
4466,user278,928,2023-07-01 05:13:18
4467,user238,486,2023-07-01 05:13:28
4468,user039,1057,2023-07-01 05:13:38
4469,user047,361,2023-07-01 05:13:48
4470,user328,1287,2023-07-01 05:13:58
4471,user103,891,2023-07-01 05:14:08
4472,user191,411,2023-07-01 05:14:18
4473,user165,521,2023-07-01 05:14:28
4474,user224,1260,2023-07-01 05:14:38
4475,user237,1386,2023-07-01 05:14:48
4476,user012,841,2023-07-01 05:14:58
4477,user182,1336,2023-07-01 05:15:08
4478,user322,521,2023-07-01 05:15:18
4479,user270,152,2023-07-01 05:15:28
4480,user140,177,2023-07-01 05:15:38
4481,user327,738,2023-07-01 05:15:48
4482,user197,637,2023-07-01 05:15:58
4483,user150,525,2023-07-01 05:16:08
4484,user132,640,2023-07-01 05:16:18
4485,user275,1040,2023-07-01 05:16:28
4486,user257,1354,2023-07-01 05:16:38
4487,user231,1312,2023-07-01 05:16:48
4488,user260,1306,2023-07-01 05:16:58
4489,user287,632,2023-07-01 05:17:08
4490,user301,748,2023-07-01 05:17:18
4491,user074,537,2023-07-01 05:17:28
4492,user013,1054,2023-07-01 05:17:38
4493,user217,533,2023-07-01 05:17:48
4494,user254,1046,2023-07-01 05:17:58
4495,user055,161,2023-07-01 05:18:08
4496,user177,616,2023-07-01 05:18:18
4497,user037,343,2023-07-01 05:18:28
4498,user106,806,2023-07-01 05:18:38
4499,user212,93,2023-07-01 05:18:48
4500,user192,1323,2023-07-01 05:18:58
4501,user300,1177,2023-07-01 05:19:08
4502,user238,349,2023-07-01 05:19:18
4503,user322,210,2023-07-01 05:19:28
4504,user111,95,2023-07-01 05:19:38
4505,user315,280,2023-07-01 05:19:48
4506,user282,1185,2023-07-01 05:19:58
4507,user075,1364,2023-07-01 05:20:08
4508,user210,942,2023-07-01 05:20:18
4509,user074,1383,2023-07-01 05:20:28
4510,user081,1145,2023-07-01 05:20:38
4511,user235,1261,2023-07-01 05:20:48
4512,user157,397,2023-07-01 05:20:58
4513,user226,903,2023-07-01 05:21:08
4514,user134,1372,2023-07-01 05:21:18
4515,user224,610,2023-07-01 05:21:28
4516,user062,190,2023-07-01 05:21:38
4517,user223,622,2023-07-01 05:21:48
4518,user249,950,2023-07-01 05:21:58
4519,user255,1380,2023-07-01 05:22:08
4520,user106,349,2023-07-01 05:22:18
4521,user266,29,2023-07-01 05:22:28
4522,user142,54,2023-07-01 05:22:38
4523,user153,782,2023-07-01 05:22:48
4524,user205,96,2023-07-01 05:22:58
4525,user109,91,2023-07-01 05:23:08
4526,user260,561,2023-07-01 05:23:18
4527,user086,211,2023-07-01 05:23:28
4528,user152,876,2023-07-01 05:23:38
4529,user266,382,2023-07-01 05:23:48
4530,user184,965,2023-07-01 05:23:58
4531,user184,661,2023-07-01 05:24:08
4532,user325,1258,2023-07-01 05:24:18
4533,user001,54,2023-07-01 05:24:28
4534,user053,720,2023-07-01 05:24:38
4535,user324,597,2023-07-01 05:24:48
4536,user167,937,2023-07-01 05:24:58
4537,user315,583,2023-07-01 05:25:08
4538,user179,1114,2023-07-01 05:25:18
4539,user034,576,2023-07-01 05:25:28
4540,user268,1309,2023-07-01 05:25:38
4541,user242,520,2023-07-01 05:25:48
4542,user062,945,2023-07-01 05:25:58
4543,user135,1124,2023-07-01 05:26:08
4544,user239,1313,2023-07-01 05:26:18
4545,user314,394,2023-07-01 05:26:28
4546,user214,817,2023-07-01 05:26:38
4547,user330,738,2023-07-01 05:26:48
4548,user022,278,2023-07-01 05:26:58
4549,user080,565,2023-07-01 05:27:08
4550,user097,635,2023-07-01 05:27:18
4551,user031,1193,2023-07-01 05:27:28
4552,user041,673,2023-07-01 05:27:38
4553,user309,274,2023-07-01 05:27:48
4554,user256,379,2023-07-01 05:27:58
4555,user255,875,2023-07-01 05:28:08
4556,user272,557,2023-07-01 05:28:18
4557,user213,537,2023-07-01 05:28:28
4558,user154,358,2023-07-01 05:28:38
4559,user136,129,2023-07-01 05:28:48
4560,user325,432,2023-07-01 05:28:58
4561,user226,843,2023-07-01 05:29:08
4562,user301,1130,2023-07-01 05:29:18
4563,user165,810,2023-07-01 05:29:28
4564,user018,155,2023-07-01 05:29:38
4565,user185,147,2023-07-01 05:29:48
4566,user040,715,2023-07-01 05:29:58
4567,user253,228,2023-07-01 05:30:08
4568,user287,405,2023-07-01 05:30:18
4569,user211,599,2023-07-01 05:30:28
4570,user312,3,2023-07-01 05:30:38
4571,user190,140,2023-07-01 05:30:48
4572,user251,457,2023-07-01 05:30:58
4573,user063,641,2023-07-01 05:31:08
4574,user270,1204,2023-07-01 05:31:18
4575,user187,413,2023-07-01 05:31:28
4576,user069,95,2023-07-01 05:31:38
4577,user298,974,2023-07-01 05:31:48
4578,user185,455,2023-07-01 05:31:58
4579,user144,169,2023-07-01 05:32:08
4580,user273,34,2023-07-01 05:32:18
4581,user194,336,2023-07-01 05:32:28
4582,user040,1156,2023-07-01 05:32:38
4583,user303,948,2023-07-01 05:32:48
4584,user240,36,2023-07-01 05:32:58
4585,user102,1168,2023-07-01 05:33:08
4586,user294,776,2023-07-01 05:33:18
4587,user217,433,2023-07-01 05:33:28
4588,user160,155,2023-07-01 05:33:38
4589,user062,500,2023-07-01 05:33:48
4590,user107,569,2023-07-01 05:33:58
4591,user248,206,2023-07-01 05:34:08
4592,user178,96,2023-07-01 05:34:18
4593,user199,1013,2023-07-01 05:34:28
4594,user225,955,2023-07-01 05:34:38
4595,user320,1009,2023-07-01 05:34:48
4596,user090,399,2023-07-01 05:34:58
4597,user086,682,2023-07-01 05:35:08
4598,user202,528,2023-07-01 05:35:18
4599,user099,302,2023-07-01 05:35:28
4600,user183,143,2023-07-01 05:35:38
4601,user272,435,2023-07-01 05:35:48
4602,user037,801,2023-07-01 05:35:58
4603,user089,877,2023-07-01 05:36:08
4604,user156,140,2023-07-01 05:36:18
4605,user088,354,2023-07-01 05:36:28
4606,user143,1221,2023-07-01 05:36:38
4607,user329,1175,2023-07-01 05:36:48
4608,user210,585,2023-07-01 05:36:58
4609,user266,985,2023-07-01 05:37:08
4610,user164,76,2023-07-01 05:37:18
4611,user074,342,2023-07-01 05:37:28
4612,user151,717,2023-07-01 05:37:38
4613,user290,874,2023-07-01 05:37:48
4614,user069,2,2023-07-01 05:37:58
4615,user244,1062,2023-07-01 05:38:08
4616,user238,232,2023-07-01 05:38:18
4617,user074,1333,2023-07-01 05:38:28
4618,user105,1237,2023-07-01 05:38:38
4619,user170,699,2023-07-01 05:38:48
4620,user238,520,2023-07-01 05:38:58
4621,user310,294,2023-07-01 05:39:08
4622,user076,1334,2023-07-01 05:39:18
4623,user037,507,2023-07-01 05:39:28
4624,user207,681,2023-07-01 05:39:38
4625,user230,50,2023-07-01 05:39:48
4626,user038,997,2023-07-01 05:39:58
4627,user103,280,2023-07-01 05:40:08
4628,user128,585,2023-07-01 05:40:18
4629,user193,539,2023-07-01 05:40:28
4630,user059,818,2023-07-01 05:40:38
4631,user234,1076,2023-07-01 05:40:48
4632,user057,909,2023-07-01 05:40:58
4633,user037,684,2023-07-01 05:41:08
4634,user138,1309,2023-07-01 05:41:18
4635,user264,456,2023-07-01 05:41:28
4636,user179,651,2023-07-01 05:41:38
4637,user327,800,2023-07-01 05:41:48
4638,user144,1215,2023-07-01 05:41:58
4639,user317,214,2023-07-01 05:42:08
4640,user294,902,2023-07-01 05:42:18
4641,user324,1256,2023-07-01 05:42:28
4642,user059,374,2023-07-01 05:42:38
4643,user038,1264,2023-07-01 05:42:48
4644,user128,995,2023-07-01 05:42:58
4645,user043,85,2023-07-01 05:43:08
4646,user173,257,2023-07-01 05:43:18
4647,user321,314,2023-07-01 05:43:28
4648,user327,833,2023-07-01 05:43:38
4649,user167,434,2023-07-01 05:43:48
4650,user299,737,2023-07-01 05:43:58
4651,user014,455,2023-07-01 05:44:08
4652,user282,1184,2023-07-01 05:44:18
4653,user121,794,2023-07-01 05:44:28
4654,user019,150,2023-07-01 05:44:38
4655,user120,227,2023-07-01 05:44:48
4656,user153,1191,2023-07-01 05:44:58
4657,user076,658,2023-07-01 05:45:08
4658,user138,38,2023-07-01 05:45:18
4659,user031,1324,2023-07-01 05:45:28
4660,user314,1389,2023-07-01 05:45:38
4661,user255,779,2023-07-01 05:45:48
4662,user061,423,2023-07-01 05:45:58
4663,user131,75,2023-07-01 05:46:08
4664,user255,1352,2023-07-01 05:46:18
4665,user227,29,2023-07-01 05:46:28
4666,user136,744,2023-07-01 05:46:38
4667,user324,175,2023-07-01 05:46:48
4668,user284,1209,2023-07-01 05:46:58
4669,user286,621,2023-07-01 05:47:08
4670,user045,1003,2023-07-01 05:47:18
4671,user110,1245,2023-07-01 05:47:28
4672,user184,945,2023-07-01 05:47:38
4673,user165,246,2023-07-01 05:47:48
4674,user215,211,2023-07-01 05:47:58
4675,user264,326,2023-07-01 05:48:08
4676,user100,1064,2023-07-01 05:48:18
4677,user152,808,2023-07-01 05:48:28
4678,user167,1104,2023-07-01 05:48:38
4679,user033,914,2023-07-01 05:48:48
4680,user242,410,2023-07-01 05:48:58
4681,user098,442,2023-07-01 05:49:08
4682,user192,1286,2023-07-01 05:49:18
4683,user076,653,2023-07-01 05:49:28
4684,user140,295,2023-07-01 05:49:38
4685,user262,659,2023-07-01 05:49:48
4686,user251,10,2023-07-01 05:49:58
4687,user293,4,2023-07-01 05:50:08
4688,user194,1188,2023-07-01 05:50:18
4689,user227,780,2023-07-01 05:50:28
4690,user165,863,2023-07-01 05:50:38
4691,user329,94,2023-07-01 05:50:48
4692,user180,1379,2023-07-01 05:50:58
4693,user193,602,2023-07-01 05:51:08
4694,user195,806,2023-07-01 05:51:18
4695,user305,72,2023-07-01 05:51:28
4696,user204,61,2023-07-01 05:51:38
4697,user073,985,2023-07-01 05:51:48
4698,user089,832,2023-07-01 05:51:58
4699,user104,1212,2023-07-01 05:52:08
4700,user248,636,2023-07-01 05:52:18
4701,user161,1034,2023-07-01 05:52:28
4702,user326,586,2023-07-01 05:52:38
4703,user121,1228,2023-07-01 05:52:48
4704,user125,1288,2023-07-01 05:52:58
4705,user055,940,2023-07-01 05:53:08
4706,user252,1336,2023-07-01 05:53:18
4707,user190,581,2023-07-01 05:53:28
4708,user066,1088,2023-07-01 05:53:38
4709,user161,24,2023-07-01 05:53:48
4710,user186,161,2023-07-01 05:53:58
4711,user318,164,2023-07-01 05:54:08
4712,user301,623,2023-07-01 05:54:18
4713,user221,43,2023-07-01 05:54:28
4714,user310,331,2023-07-01 05:54:38
4715,user022,357,2023-07-01 05:54:48
4716,user123,809,2023-07-01 05:54:58
4717,user189,1066,2023-07-01 05:55:08
4718,user330,1180,2023-07-01 05:55:18
4719,user303,466,2023-07-01 05:55:28
4720,user107,778,2023-07-01 05:55:38
4721,user292,1203,2023-07-01 05:55:48
4722,user191,333,2023-07-01 05:55:58
4723,user173,1311,2023-07-01 05:56:08
4724,user109,699,2023-07-01 05:56:18
4725,user317,1244,2023-07-01 05:56:28
4726,user121,1325,2023-07-01 05:56:38
4727,user255,616,2023-07-01 05:56:48
4728,user010,209,2023-07-01 05:56:58
4729,user282,158,2023-07-01 05:57:08
4730,user303,618,2023-07-01 05:57:18
4731,user001,1161,2023-07-01 05:57:28
4732,user165,687,2023-07-01 05:57:38
4733,user095,1137,2023-07-01 05:57:48
4734,user250,746,2023-07-01 05:57:58
4735,user317,1331,2023-07-01 05:58:08
4736,user226,163,2023-07-01 05:58:18
4737,user051,763,2023-07-01 05:58:28
4738,user113,309,2023-07-01 05:58:38
4739,user313,801,2023-07-01 05:58:48
4740,user277,46,2023-07-01 05:58:58
4741,user154,995,2023-07-01 05:59:08
4742,user241,17,2023-07-01 05:59:18
4743,user235,310,2023-07-01 05:59:28
4744,user057,874,2023-07-01 05:59:38
4745,user038,466,2023-07-01 05:59:48
4746,user086,16,2023-07-01 05:59:58
4747,user170,187,2023-07-01 06:00:08
4748,user138,505,2023-07-01 06:00:18
4749,user025,891,2023-07-01 06:00:28
4750,user254,889,2023-07-01 06:00:38
4751,user323,1316,2023-07-01 06:00:48
4752,user012,493,2023-07-01 06:00:58
4753,user224,95,2023-07-01 06:01:08
4754,user279,1031,2023-07-01 06:01:18
4755,user245,1318,2023-07-01 06:01:28
4756,user261,820,2023-07-01 06:01:38
4757,user119,701,2023-07-01 06:01:48
4758,user257,350,2023-07-01 06:01:58
4759,user180,537,2023-07-01 06:02:08
4760,user134,1195,2023-07-01 06:02:18
4761,user142,461,2023-07-01 06:02:28
4762,user173,1140,2023-07-01 06:02:38
4763,user076,512,2023-07-01 06:02:48
4764,user301,921,2023-07-01 06:02:58
4765,user060,460,2023-07-01 06:03:08
4766,user236,863,2023-07-01 06:03:18
4767,user047,815,2023-07-01 06:03:28
4768,user219,275,2023-07-01 06:03:38
4769,user204,177,2023-07-01 06:03:48
4770,user038,854,2023-07-01 06:03:58
4771,user251,71,2023-07-01 06:04:08
4772,user201,215,2023-07-01 06:04:18
4773,user320,881,2023-07-01 06:04:28
4774,user288,663,2023-07-01 06:04:38
4775,user063,574,2023-07-01 06:04:48
4776,user231,1376,2023-07-01 06:04:58
4777,user269,477,2023-07-01 06:05:08
4778,user304,1173,2023-07-01 06:05:18
4779,user289,695,2023-07-01 06:05:28
4780,user272,77,2023-07-01 06:05:38
4781,user056,745,2023-07-01 06:05:48
4782,user108,715,2023-07-01 06:05:58
4783,user045,642,2023-07-01 06:06:08
4784,user110,1179,2023-07-01 06:06:18
4785,user206,19,2023-07-01 06:06:28
4786,user231,439,2023-07-01 06:06:38
4787,user017,338,2023-07-01 06:06:48
4788,user139,361,2023-07-01 06:06:58
4789,user039,25,2023-07-01 06:07:08
4790,user297,231,2023-07-01 06:07:18
4791,user092,764,2023-07-01 06:07:28
4792,user264,595,2023-07-01 06:07:38
4793,user075,388,2023-07-01 06:07:48
4794,user012,682,2023-07-01 06:07:58
4795,user295,699,2023-07-01 06:08:08
4796,user167,823,2023-07-01 06:08:18
4797,user167,1319,2023-07-01 06:08:28
4798,user039,844,2023-07-01 06:08:38
4799,user177,918,2023-07-01 06:08:48
4800,user070,299,2023-07-01 06:08:58
4801,user320,1176,2023-07-01 06:09:08
4802,user236,191,2023-07-01 06:09:18
4803,user220,273,2023-07-01 06:09:28
4804,user176,840,2023-07-01 06:09:38
4805,user290,626,2023-07-01 06:09:48
4806,user138,1064,2023-07-01 06:09:58
4807,user251,386,2023-07-01 06:10:08
4808,user296,1166,2023-07-01 06:10:18
4809,user134,501,2023-07-01 06:10:28
4810,user140,644,2023-07-01 06:10:38
4811,user189,1292,2023-07-01 06:10:48
4812,user131,1233,2023-07-01 06:10:58
4813,user055,287,2023-07-01 06:11:08
4814,user284,126,2023-07-01 06:11:18
4815,user255,837,2023-07-01 06:11:28
4816,user066,885,2023-07-01 06:11:38
4817,user285,548,2023-07-01 06:11:48
4818,user315,700,2023-07-01 06:11:58
4819,user292,772,2023-07-01 06:12:08
4820,user289,358,2023-07-01 06:12:18
4821,user036,799,2023-07-01 06:12:28
4822,user063,17,2023-07-01 06:12:38
4823,user300,462,2023-07-01 06:12:48
4824,user096,667,2023-07-01 06:12:58
4825,user243,1119,2023-07-01 06:13:08
4826,user264,190,2023-07-01 06:13:18
4827,user071,515,2023-07-01 06:13:28
4828,user146,800,2023-07-01 06:13:38
4829,user146,525,2023-07-01 06:13:48
4830,user218,475,2023-07-01 06:13:58
4831,user151,600,2023-07-01 06:14:08
4832,user201,296,2023-07-01 06:14:18
4833,user247,337,2023-07-01 06:14:28
4834,user096,633,2023-07-01 06:14:38
4835,user204,662,2023-07-01 06:14:48
4836,user307,886,2023-07-01 06:14:58
4837,user036,366,2023-07-01 06:15:08
4838,user115,364,2023-07-01 06:15:18
4839,user178,610,2023-07-01 06:15:28
4840,user273,47,2023-07-01 06:15:38
4841,user178,487,2023-07-01 06:15:48
4842,user102,1344,2023-07-01 06:15:58
4843,user329,850,2023-07-01 06:16:08
4844,user073,768,2023-07-01 06:16:18
4845,user253,1265,2023-07-01 06:16:28
4846,user207,1301,2023-07-01 06:16:38
4847,user161,229,2023-07-01 06:16:48
4848,user184,779,2023-07-01 06:16:58
4849,user032,576,2023-07-01 06:17:08
4850,user285,138,2023-07-01 06:17:18
4851,user273,1363,2023-07-01 06:17:28
4852,user158,1344,2023-07-01 06:17:38
4853,user313,1320,2023-07-01 06:17:48
4854,user317,1050,2023-07-01 06:17:58
4855,user063,840,2023-07-01 06:18:08
4856,user011,752,2023-07-01 06:18:18
4857,user019,279,2023-07-01 06:18:28
4858,user257,681,2023-07-01 06:18:38
4859,user095,643,2023-07-01 06:18:48
4860,user157,601,2023-07-01 06:18:58
4861,user105,553,2023-07-01 06:19:08
4862,user290,1261,2023-07-01 06:19:18
4863,user088,1190,2023-07-01 06:19:28
4864,user281,148,2023-07-01 06:19:38
4865,user232,27,2023-07-01 06:19:48
4866,user043,6,2023-07-01 06:19:58
4867,user253,823,2023-07-01 06:20:08
4868,user208,1318,2023-07-01 06:20:18
4869,user262,1246,2023-07-01 06:20:28
4870,user285,1246,2023-07-01 06:20:38
4871,user088,936,2023-07-01 06:20:48
4872,user078,1316,2023-07-01 06:20:58
4873,user326,88,2023-07-01 06:21:08
4874,user261,605,2023-07-01 06:21:18
4875,user242,569,2023-07-01 06:21:28
4876,user330,1303,2023-07-01 06:21:38
4877,user203,984,2023-07-01 06:21:48
4878,user169,34,2023-07-01 06:21:58
4879,user173,286,2023-07-01 06:22:08
4880,user070,707,2023-07-01 06:22:18
4881,user265,43,2023-07-01 06:22:28
4882,user102,410,2023-07-01 06:22:38
4883,user055,376,2023-07-01 06:22:48
4884,user306,139,2023-07-01 06:22:58
4885,user072,675,2023-07-01 06:23:08
4886,user282,489,2023-07-01 06:23:18
4887,user255,1205,2023-07-01 06:23:28
4888,user312,1247,2023-07-01 06:23:38
4889,user130,178,2023-07-01 06:23:48
4890,user213,1293,2023-07-01 06:23:58
4891,user097,1216,2023-07-01 06:24:08
4892,user212,224,2023-07-01 06:24:18
4893,user258,769,2023-07-01 06:24:28
4894,user319,1140,2023-07-01 06:24:38
4895,user025,913,2023-07-01 06:24:48
4896,user060,197,2023-07-01 06:24:58
