cart_id,user_id,cart_time,cart_state
4622,user145,2023-07-01 05:27:58,1
4623,user289,2023-07-01 05:28:08,1
4624,user166,2023-07-01 05:28:18,1
4625,user326,2023-07-01 05:28:28,1
4626,user226,2023-07-01 05:28:38,1
4627,user325,2023-07-01 05:28:48,1
4628,user208,2023-07-01 05:28:58,1
4629,user076,2023-07-01 05:29:08,1
4630,user115,2023-07-01 05:29:18,1
4631,user180,2023-07-01 05:29:28,1
4632,user289,2023-07-01 05:29:38,1
4633,user300,2023-07-01 05:29:48,1
4634,user297,2023-07-01 05:29:58,1
4635,user230,2023-07-01 05:30:08,1
4636,user147,2023-07-01 05:30:18,1
4637,user077,2023-07-01 05:30:28,1
4638,user161,2023-07-01 05:30:38,1
4639,user284,2023-07-01 05:30:48,1
4640,user002,2023-07-01 05:30:58,1
4641,user062,2023-07-01 05:31:08,1
4642,user266,2023-07-01 05:31:18,1
4643,user106,2023-07-01 05:31:28,1
4644,user207,2023-07-01 05:31:38,1
4645,user200,2023-07-01 05:31:48,1
4646,user172,2023-07-01 05:31:58,1
4647,user197,2023-07-01 05:32:08,1
4648,user096,2023-07-01 05:32:18,1
4649,user191,2023-07-01 05:32:28,1
4650,user202,2023-07-01 05:32:38,1
4651,user092,2023-07-01 05:32:48,1
4652,user075,2023-07-01 05:32:58,1
4653,user114,2023-07-01 05:33:08,1
4654,user051,2023-07-01 05:33:18,1
4655,user115,2023-07-01 05:33:28,1
4656,user263,2023-07-01 05:33:38,1
4657,user248,2023-07-01 05:33:48,1
4658,user091,2023-07-01 05:33:58,1
4659,user186,2023-07-01 05:34:08,1
4660,user108,2023-07-01 05:34:18,1
4661,user091,2023-07-01 05:34:28,1
4662,user250,2023-07-01 05:34:38,1
4663,user270,2023-07-01 05:34:48,1
4664,user199,2023-07-01 05:34:58,1
4665,user221,2023-07-01 05:35:08,1
4666,user314,2023-07-01 05:35:18,1
4667,user203,2023-07-01 05:35:28,1
4668,user149,2023-07-01 05:35:38,1
4669,user251,2023-07-01 05:35:48,1
4670,user166,2023-07-01 05:35:58,1
4671,user308,2023-07-01 05:36:08,1
4672,user013,2023-07-01 05:36:18,1
4673,user190,2023-07-01 05:36:28,1
4674,user231,2023-07-01 05:36:38,1
4675,user108,2023-07-01 05:36:48,1
4676,user106,2023-07-01 05:36:58,1
4677,user240,2023-07-01 05:37:08,1
4678,user258,2023-07-01 05:37:18,1
4679,user158,2023-07-01 05:37:28,1
4680,user293,2023-07-01 05:37:38,1
4681,user077,2023-07-01 05:37:48,1
4682,user120,2023-07-01 05:37:58,1
4683,user046,2023-07-01 05:38:08,1
4684,user228,2023-07-01 05:38:18,1
4685,user245,2023-07-01 05:38:28,1
4686,user103,2023-07-01 05:38:38,1
4687,user249,2023-07-01 05:38:48,1
4688,user271,2023-07-01 05:38:58,1
4689,user196,2023-07-01 05:39:08,1
4690,user224,2023-07-01 05:39:18,1
4691,user186,2023-07-01 05:39:28,1
4692,user086,2023-07-01 05:39:38,1
4693,user117,2023-07-01 05:39:48,1
4694,user234,2023-07-01 05:39:58,1
4695,user223,2023-07-01 05:40:08,1
4696,user267,2023-07-01 05:40:18,1
4697,user266,2023-07-01 05:40:28,1
4698,user178,2023-07-01 05:40:38,1
4699,user107,2023-07-01 05:40:48,1
4700,user276,2023-07-01 05:40:58,1
4701,user246,2023-07-01 05:41:08,1
4702,user043,2023-07-01 05:41:18,1
4703,user080,2023-07-01 05:41:28,1
4704,user073,2023-07-01 05:41:38,1
4705,user153,2023-07-01 05:41:48,1
4706,user060,2023-07-01 05:41:58,1
4707,user104,2023-07-01 05:42:08,1
4708,user140,2023-07-01 05:42:18,1
4709,user293,2023-07-01 05:42:28,1
4710,user290,2023-07-01 05:42:38,1
4711,user297,2023-07-01 05:42:48,1
4712,user140,2023-07-01 05:42:58,1
4713,user261,2023-07-01 05:43:08,1
4714,user107,2023-07-01 05:43:18,1
4715,user324,2023-07-01 05:43:28,1
4716,user149,2023-07-01 05:43:38,1
4717,user306,2023-07-01 05:43:48,1
4718,user174,2023-07-01 05:43:58,1
4719,user135,2023-07-01 05:44:08,1
4720,user261,2023-07-01 05:44:18,1
4721,user096,2023-07-01 05:44:28,1
4722,user090,2023-07-01 05:44:38,1
4723,user215,2023-07-01 05:44:48,1
4724,user077,2023-07-01 05:44:58,1
4725,user223,2023-07-01 05:45:08,1
4726,user134,2023-07-01 05:45:18,1
4727,user273,2023-07-01 05:45:28,1
4728,user177,2023-07-01 05:45:38,1
4729,user147,2023-07-01 05:45:48,1
4730,user223,2023-07-01 05:45:58,1
4731,user327,2023-07-01 05:46:08,1
4732,user227,2023-07-01 05:46:18,1
4733,user053,2023-07-01 05:46:28,1
4734,user301,2023-07-01 05:46:38,1
4735,user144,2023-07-01 05:46:48,1
4736,user249,2023-07-01 05:46:58,1
4737,user068,2023-07-01 05:47:08,1
4738,user187,2023-07-01 05:47:18,1
4739,user015,2023-07-01 05:47:28,1
4740,user321,2023-07-01 05:47:38,1
4741,user117,2023-07-01 05:47:48,1
4742,user265,2023-07-01 05:47:58,1
4743,user301,2023-07-01 05:48:08,1
4744,user275,2023-07-01 05:48:18,1
4745,user064,2023-07-01 05:48:28,1
4746,user056,2023-07-01 05:48:38,1
4747,user193,2023-07-01 05:48:48,1
4748,user297,2023-07-01 05:48:58,1
4749,user248,2023-07-01 05:49:08,1
4750,user051,2023-07-01 05:49:18,1
4751,user303,2023-07-01 05:49:28,1
4752,user273,2023-07-01 05:49:38,1
4753,user246,2023-07-01 05:49:48,1
4754,user119,2023-07-01 05:49:58,1
4755,user237,2023-07-01 05:50:08,1
4756,user071,2023-07-01 05:50:18,1
4757,user102,2023-07-01 05:50:28,1
4758,user187,2023-07-01 05:50:38,1
4759,user068,2023-07-01 05:50:48,1
4760,user119,2023-07-01 05:50:58,1
4761,user164,2023-07-01 05:51:08,1
4762,user191,2023-07-01 05:51:18,1
4763,user069,2023-07-01 05:51:28,1
4764,user159,2023-07-01 05:51:38,1
4765,user010,2023-07-01 05:51:48,1
4766,user290,2023-07-01 05:51:58,1
4767,user167,2023-07-01 05:52:08,1
4768,user294,2023-07-01 05:52:18,1
4769,user131,2023-07-01 05:52:28,1
4770,user047,2023-07-01 05:52:38,1
4771,user293,2023-07-01 05:52:48,1
4772,user185,2023-07-01 05:52:58,1
4773,user321,2023-07-01 05:53:08,1
4774,user258,2023-07-01 05:53:18,1
4775,user277,2023-07-01 05:53:28,1
4776,user314,2023-07-01 05:53:38,1
4777,user117,2023-07-01 05:53:48,1
4778,user143,2023-07-01 05:53:58,1
4779,user327,2023-07-01 05:54:08,1
4780,user070,2023-07-01 05:54:18,1
4781,user045,2023-07-01 05:54:28,1
4782,user239,2023-07-01 05:54:38,1
4783,user280,2023-07-01 05:54:48,1
4784,user317,2023-07-01 05:54:58,1
4785,user329,2023-07-01 05:55:08,1
4786,user114,2023-07-01 05:55:18,1
4787,user228,2023-07-01 05:55:28,1
4788,user068,2023-07-01 05:55:38,1
4789,user132,2023-07-01 05:55:48,1
4790,user230,2023-07-01 05:55:58,1
4791,user162,2023-07-01 05:56:08,1
4792,user075,2023-07-01 05:56:18,1
4793,user028,2023-07-01 05:56:28,1
4794,user221,2023-07-01 05:56:38,1
4795,user246,2023-07-01 05:56:48,1
4796,user151,2023-07-01 05:56:58,1
4797,user317,2023-07-01 05:57:08,1
4798,user001,2023-07-01 05:57:18,1
4799,user061,2023-07-01 05:57:28,1
4800,user130,2023-07-01 05:57:38,1
4801,user226,2023-07-01 05:57:48,1
4802,user028,2023-07-01 05:57:58,1
4803,user060,2023-07-01 05:58:08,1
4804,user272,2023-07-01 05:58:18,1
4805,user180,2023-07-01 05:58:28,1
4806,user110,2023-07-01 05:58:38,1
4807,user203,2023-07-01 05:58:48,1
4808,user014,2023-07-01 05:58:58,1
4809,user325,2023-07-01 05:59:08,1
4810,user114,2023-07-01 05:59:18,1
4811,user308,2023-07-01 05:59:28,1
4812,user156,2023-07-01 05:59:38,1
4813,user018,2023-07-01 05:59:48,1
4814,user151,2023-07-01 05:59:58,1
4815,user282,2023-07-01 06:00:08,1
4816,user153,2023-07-01 06:00:18,1
4817,user144,2023-07-01 06:00:28,1
4818,user010,2023-07-01 06:00:38,1
4819,user167,2023-07-01 06:00:48,1
4820,user282,2023-07-01 06:00:58,1
4821,user068,2023-07-01 06:01:08,1
4822,user281,2023-07-01 06:01:18,1
4823,user217,2023-07-01 06:01:28,1
4824,user137,2023-07-01 06:01:38,1
4825,user214,2023-07-01 06:01:48,1
4826,user255,2023-07-01 06:01:58,1
4827,user125,2023-07-01 06:02:08,1
4828,user111,2023-07-01 06:02:18,1
4829,user312,2023-07-01 06:02:28,1
4830,user125,2023-07-01 06:02:38,1
4831,user321,2023-07-01 06:02:48,1
4832,user178,2023-07-01 06:02:58,1
4833,user173,2023-07-01 06:03:08,1
4834,user265,2023-07-01 06:03:18,1
4835,user192,2023-07-01 06:03:28,1
4836,user322,2023-07-01 06:03:38,1
4837,user253,2023-07-01 06:03:48,1
4838,user164,2023-07-01 06:03:58,1
4839,user114,2023-07-01 06:04:08,1
4840,user272,2023-07-01 06:04:18,1
4841,user053,2023-07-01 06:04:28,1
4842,user269,2023-07-01 06:04:38,1
4843,user113,2023-07-01 06:04:48,1
4844,user173,2023-07-01 06:04:58,1
4845,user160,2023-07-01 06:05:08,1
4846,user001,2023-07-01 06:05:18,1
4847,user265,2023-07-01 06:05:28,1
4848,user140,2023-07-01 06:05:38,1
4849,user264,2023-07-01 06:05:48,1
4850,user022,2023-07-01 06:05:58,1
4851,user019,2023-07-01 06:06:08,1
4852,user057,2023-07-01 06:06:18,1
4853,user155,2023-07-01 06:06:28,1
4854,user321,2023-07-01 06:06:38,1
4855,user126,2023-07-01 06:06:48,1
4856,user191,2023-07-01 06:06:58,1
4857,user068,2023-07-01 06:07:08,1
4858,user101,2023-07-01 06:07:18,1
4859,user103,2023-07-01 06:07:28,1
4860,user198,2023-07-01 06:07:38,1
4861,user222,2023-07-01 06:07:48,1
4862,user180,2023-07-01 06:07:58,1
4863,user201,2023-07-01 06:08:08,1
4864,user123,2023-07-01 06:08:18,1
4865,user087,2023-07-01 06:08:28,1
4866,user274,2023-07-01 06:08:38,1
4867,user037,2023-07-01 06:08:48,1
4868,user283,2023-07-01 06:08:58,1
4869,user162,2023-07-01 06:09:08,1
4870,user101,2023-07-01 06:09:18,1
4871,user240,2023-07-01 06:09:28,1
4872,user217,2023-07-01 06:09:38,1
4873,user022,2023-07-01 06:09:48,1
4874,user215,2023-07-01 06:09:58,1
4875,user268,2023-07-01 06:10:08,1
4876,user326,2023-07-01 06:10:18,1
4877,user223,2023-07-01 06:10:28,1
4878,user074,2023-07-01 06:10:38,1
4879,user165,2023-07-01 06:10:48,1
4880,user056,2023-07-01 06:10:58,1
4881,user111,2023-07-01 06:11:08,1
4882,user164,2023-07-01 06:11:18,1
4883,user149,2023-07-01 06:11:28,1
4884,user015,2023-07-01 06:11:38,1
4885,user171,2023-07-01 06:11:48,1
4886,user243,2023-07-01 06:11:58,1
4887,user266,2023-07-01 06:12:08,1
4888,user157,2023-07-01 06:12:18,1
4889,user290,2023-07-01 06:12:28,1
4890,user088,2023-07-01 06:12:38,1
4891,user182,2023-07-01 06:12:48,1
4892,user064,2023-07-01 06:12:58,1
4893,user039,2023-07-01 06:13:08,1
4894,user126,2023-07-01 06:13:18,1
4895,user317,2023-07-01 06:13:28,1
4896,user258,2023-07-01 06:13:38,1
4897,user014,2023-07-01 06:13:48,1
4898,user325,2023-07-01 06:13:58,1
4899,user098,2023-07-01 06:14:08,1
4900,user309,2023-07-01 06:14:18,1
4901,user043,2023-07-01 06:14:28,1
4902,user219,2023-07-01 06:14:38,1
4903,user036,2023-07-01 06:14:48,1
4904,user330,2023-07-01 06:14:58,1
4905,user257,2023-07-01 06:15:08,1
4906,user139,2023-07-01 06:15:18,1
4907,user256,2023-07-01 06:15:28,1
4908,user192,2023-07-01 06:15:38,1
4909,user043,2023-07-01 06:15:48,1
4910,user178,2023-07-01 06:15:58,1
4911,user292,2023-07-01 06:16:08,1
4912,user055,2023-07-01 06:16:18,1
4913,user264,2023-07-01 06:16:28,1
4914,user327,2023-07-01 06:16:38,1
4915,user223,2023-07-01 06:16:48,1
4916,user192,2023-07-01 06:16:58,1
4917,user081,2023-07-01 06:17:08,1
4918,user244,2023-07-01 06:17:18,1
4919,user013,2023-07-01 06:17:28,1
4920,user255,2023-07-01 06:17:38,1
4921,user213,2023-07-01 06:17:48,1
4922,user032,2023-07-01 06:17:58,1
4923,user043,2023-07-01 06:18:08,1
4924,user104,2023-07-01 06:18:18,1
4925,user311,2023-07-01 06:18:28,1
4926,user195,2023-07-01 06:18:38,1
4927,user297,2023-07-01 06:18:48,1
4928,user203,2023-07-01 06:18:58,1
4929,user032,2023-07-01 06:19:08,1
4930,user074,2023-07-01 06:19:18,1
4931,user056,2023-07-01 06:19:28,1
4932,user081,2023-07-01 06:19:38,1
4933,user089,2023-07-01 06:19:48,1
4934,user280,2023-07-01 06:19:58,1
4935,user096,2023-07-01 06:20:08,1
4936,user160,2023-07-01 06:20:18,1
4937,user240,2023-07-01 06:20:28,1
4938,user073,2023-07-01 06:20:38,1
4939,user128,2023-07-01 06:20:48,1
4940,user296,2023-07-01 06:20:58,1
4941,user168,2023-07-01 06:21:08,1
4942,user103,2023-07-01 06:21:18,1
4943,user089,2023-07-01 06:21:28,1
4944,user014,2023-07-01 06:21:38,1
4945,user108,2023-07-01 06:21:48,1
4946,user046,2023-07-01 06:21:58,1
4947,user057,2023-07-01 06:22:08,1
4948,user227,2023-07-01 06:22:18,1
4949,user089,2023-07-01 06:22:28,1
4950,user022,2023-07-01 06:22:38,1
4951,user203,2023-07-01 06:22:48,1
4952,user298,2023-07-01 06:22:58,1
4953,user244,2023-07-01 06:23:08,1
4954,user278,2023-07-01 06:23:18,1
4955,user310,2023-07-01 06:23:28,1
4956,user091,2023-07-01 06:23:38,1
4957,user060,2023-07-01 06:23:48,1
4958,user074,2023-07-01 06:23:58,1
4959,user022,2023-07-01 06:24:08,1
4960,user091,2023-07-01 06:24:18,1
4961,user162,2023-07-01 06:24:28,1
4962,user206,2023-07-01 06:24:38,1
4963,user257,2023-07-01 06:24:48,1
4964,user278,2023-07-01 06:24:58,1
4965,user125,2023-07-01 06:25:08,1
4966,user219,2023-07-01 06:25:18,1
4967,user125,2023-07-01 06:25:28,1
4968,user025,2023-07-01 06:25:38,1
4969,user256,2023-07-01 06:25:48,1
4970,user149,2023-07-01 06:25:58,1
4971,user239,2023-07-01 06:26:08,1
4972,user167,2023-07-01 06:26:18,1
4973,user115,2023-07-01 06:26:28,1
4974,user293,2023-07-01 06:26:38,1
4975,user306,2023-07-01 06:26:48,1
4976,user228,2023-07-01 06:26:58,1
4977,user038,2023-07-01 06:27:08,1
4978,user136,2023-07-01 06:27:18,1
4979,user113,2023-07-01 06:27:28,1
4980,user248,2023-07-01 06:27:38,1
4981,user051,2023-07-01 06:27:48,1
4982,user017,2023-07-01 06:27:58,1
4983,user086,2023-07-01 06:28:08,1
4984,user081,2023-07-01 06:28:18,1
4985,user184,2023-07-01 06:28:28,1
4986,user285,2023-07-01 06:28:38,1
4987,user160,2023-07-01 06:28:48,1
4988,user078,2023-07-01 06:28:58,1
4989,user211,2023-07-01 06:29:08,1
4990,user033,2023-07-01 06:29:18,1
4991,user231,2023-07-01 06:29:28,1
4992,user062,2023-07-01 06:29:38,1
4993,user108,2023-07-01 06:29:48,1
4994,user210,2023-07-01 06:29:58,1
4995,user322,2023-07-01 06:30:08,1
4996,user105,2023-07-01 06:30:18,1
4997,user326,2023-07-01 06:30:28,1
4998,user173,2023-07-01 06:30:38,1
4999,user199,2023-07-01 06:30:48,1
5000,user117,2023-07-01 06:30:58,1
5001,user187,2023-07-01 06:31:08,1
5002,user275,2023-07-01 06:31:18,1
5003,user012,2023-07-01 06:31:28,1
5004,user322,2023-07-01 06:31:38,1
5005,user243,2023-07-01 06:31:48,1
5006,user324,2023-07-01 06:31:58,1
5007,user060,2023-07-01 06:32:08,1
5008,user139,2023-07-01 06:32:18,1
5009,user117,2023-07-01 06:32:28,1
5010,user092,2023-07-01 06:32:38,1
5011,user057,2023-07-01 06:32:48,1
5012,user044,2023-07-01 06:32:58,1
5013,user291,2023-07-01 06:33:08,1
5014,user280,2023-07-01 06:33:18,1
5015,user277,2023-07-01 06:33:28,1
5016,user226,2023-07-01 06:33:38,1
5017,user309,2023-07-01 06:33:48,1
5018,user043,2023-07-01 06:33:58,1
5019,user109,2023-07-01 06:34:08,1
5020,user262,2023-07-01 06:34:18,1
5021,user131,2023-07-01 06:34:28,1
5022,user293,2023-07-01 06:34:38,1
5023,user286,2023-07-01 06:34:48,1
5024,user299,2023-07-01 06:34:58,1
5025,user281,2023-07-01 06:35:08,1
5026,user262,2023-07-01 06:35:18,1
5027,user313,2023-07-01 06:35:28,1
5028,user187,2023-07-01 06:35:38,1
5029,user110,2023-07-01 06:35:48,1
5030,user253,2023-07-01 06:35:58,1
5031,user059,2023-07-01 06:36:08,1
5032,user167,2023-07-01 06:36:18,1
5033,user087,2023-07-01 06:36:28,1
5034,user144,2023-07-01 06:36:38,1
5035,user230,2023-07-01 06:36:48,1
5036,user192,2023-07-01 06:36:58,1
5037,user147,2023-07-01 06:37:08,1
5038,user130,2023-07-01 06:37:18,1
5039,user257,2023-07-01 06:37:28,1
5040,user053,2023-07-01 06:37:38,1
5041,user274,2023-07-01 06:37:48,1
5042,user044,2023-07-01 06:37:58,1
5043,user286,2023-07-01 06:38:08,1
5044,user249,2023-07-01 06:38:18,1
5045,user245,2023-07-01 06:38:28,1
5046,user097,2023-07-01 06:38:38,1
5047,user173,2023-07-01 06:38:48,1
5048,user299,2023-07-01 06:38:58,1
5049,user270,2023-07-01 06:39:08,1
5050,user144,2023-07-01 06:39:18,1
5051,user265,2023-07-01 06:39:28,1
5052,user184,2023-07-01 06:39:38,1
5053,user147,2023-07-01 06:39:48,1
5054,user272,2023-07-01 06:39:58,1
5055,user100,2023-07-01 06:40:08,1
5056,user134,2023-07-01 06:40:18,1
5057,user200,2023-07-01 06:40:28,1
5058,user310,2023-07-01 06:40:38,1
5059,user033,2023-07-01 06:40:48,1
5060,user076,2023-07-01 06:40:58,1
5061,user279,2023-07-01 06:41:08,1
5062,user277,2023-07-01 06:41:18,1
5063,user323,2023-07-01 06:41:28,1
5064,user037,2023-07-01 06:41:38,1
5065,user203,2023-07-01 06:41:48,1
5066,user010,2023-07-01 06:41:58,1
5067,user117,2023-07-01 06:42:08,1
5068,user312,2023-07-01 06:42:18,1
5069,user210,2023-07-01 06:42:28,1
5070,user019,2023-07-01 06:42:38,1
5071,user258,2023-07-01 06:42:48,1
5072,user271,2023-07-01 06:42:58,1
5073,user249,2023-07-01 06:43:08,1
5074,user320,2023-07-01 06:43:18,1
5075,user316,2023-07-01 06:43:28,1
5076,user131,2023-07-01 06:43:38,1
5077,user274,2023-07-01 06:43:48,1
5078,user224,2023-07-01 06:43:58,1
5079,user328,2023-07-01 06:44:08,1
5080,user074,2023-07-01 06:44:18,1
5081,user081,2023-07-01 06:44:28,1
5082,user064,2023-07-01 06:44:38,1
5083,user222,2023-07-01 06:44:48,1
5084,user143,2023-07-01 06:44:58,1
5085,user108,2023-07-01 06:45:08,1
5086,user174,2023-07-01 06:45:18,1
5087,user210,2023-07-01 06:45:28,1
5088,user111,2023-07-01 06:45:38,1
5089,user191,2023-07-01 06:45:48,1
5090,user272,2023-07-01 06:45:58,1
5091,user073,2023-07-01 06:46:08,1
5092,user160,2023-07-01 06:46:18,1
5093,user292,2023-07-01 06:46:28,1
5094,user143,2023-07-01 06:46:38,1
5095,user193,2023-07-01 06:46:48,1
5096,user212,2023-07-01 06:46:58,1
5097,user272,2023-07-01 06:47:08,1
5098,user279,2023-07-01 06:47:18,1
5099,user217,2023-07-01 06:47:28,1
5100,user203,2023-07-01 06:47:38,1
5101,user028,2023-07-01 06:47:48,1
5102,user156,2023-07-01 06:47:58,1
5103,user148,2023-07-01 06:48:08,1
5104,user105,2023-07-01 06:48:18,1
5105,user037,2023-07-01 06:48:28,1
5106,user019,2023-07-01 06:48:38,1
5107,user051,2023-07-01 06:48:48,1
5108,user166,2023-07-01 06:48:58,1
5109,user211,2023-07-01 06:49:08,1
5110,user074,2023-07-01 06:49:18,1
5111,user326,2023-07-01 06:49:28,1
5112,user315,2023-07-01 06:49:38,1
5113,user082,2023-07-01 06:49:48,1
5114,user241,2023-07-01 06:49:58,1
5115,user185,2023-07-01 06:50:08,1
5116,user191,2023-07-01 06:50:18,1
5117,user146,2023-07-01 06:50:28,1
5118,user149,2023-07-01 06:50:38,1
5119,user043,2023-07-01 06:50:48,1
5120,user013,2023-07-01 06:50:58,1
5121,user088,2023-07-01 06:51:08,1
5122,user183,2023-07-01 06:51:18,1
5123,user241,2023-07-01 06:51:28,1
5124,user018,2023-07-01 06:51:38,1
5125,user290,2023-07-01 06:51:48,1
5126,user213,2023-07-01 06:51:58,1
5127,user062,2023-07-01 06:52:08,1
5128,user015,2023-07-01 06:52:18,1
5129,user283,2023-07-01 06:52:28,1
5130,user208,2023-07-01 06:52:38,1
5131,user114,2023-07-01 06:52:48,1
5132,user121,2023-07-01 06:52:58,1
5133,user206,2023-07-01 06:53:08,1
5134,user297,2023-07-01 06:53:18,1
5135,user076,2023-07-01 06:53:28,1
5136,user187,2023-07-01 06:53:38,1
5137,user126,2023-07-01 06:53:48,1
5138,user100,2023-07-01 06:53:58,1
5139,user011,2023-07-01 06:54:08,1
5140,user156,2023-07-01 06:54:18,1
5141,user217,2023-07-01 06:54:28,1
5142,user199,2023-07-01 06:54:38,1
5143,user182,2023-07-01 06:54:48,1
5144,user076,2023-07-01 06:54:58,1
5145,user278,2023-07-01 06:55:08,1
5146,user211,2023-07-01 06:55:18,1
5147,user254,2023-07-01 06:55:28,1
5148,user323,2023-07-01 06:55:38,1
5149,user214,2023-07-01 06:55:48,1
5150,user323,2023-07-01 06:55:58,1
5151,user060,2023-07-01 06:56:08,1
5152,user286,2023-07-01 06:56:18,1
5153,user114,2023-07-01 06:56:28,1
5154,user326,2023-07-01 06:56:38,1
5155,user132,2023-07-01 06:56:48,1
5156,user329,2023-07-01 06:56:58,1
5157,user214,2023-07-01 06:57:08,1
5158,user135,2023-07-01 06:57:18,1
5159,user139,2023-07-01 06:57:28,1
5160,user013,2023-07-01 06:57:38,1
5161,user218,2023-07-01 06:57:48,1
5162,user126,2023-07-01 06:57:58,1
5163,user096,2023-07-01 06:58:08,1
5164,user176,2023-07-01 06:58:18,1
5165,user306,2023-07-01 06:58:28,1
5166,user103,2023-07-01 06:58:38,1
5167,user134,2023-07-01 06:58:48,1
5168,user125,2023-07-01 06:58:58,1
5169,user032,2023-07-01 06:59:08,1
5170,user287,2023-07-01 06:59:18,1
5171,user227,2023-07-01 06:59:28,1
5172,user159,2023-07-01 06:59:38,1
5173,user287,2023-07-01 06:59:48,1
5174,user304,2023-07-01 06:59:58,1
5175,user194,2023-07-01 07:00:08,1
5176,user241,2023-07-01 07:00:18,1
5177,user129,2023-07-01 07:00:28,1
5178,user239,2023-07-01 07:00:38,1
5179,user196,2023-07-01 07:00:48,1
5180,user138,2023-07-01 07:00:58,1
5181,user150,2023-07-01 07:01:08,1
5182,user169,2023-07-01 07:01:18,1
5183,user002,2023-07-01 07:01:28,1
5184,user010,2023-07-01 07:01:38,1
5185,user316,2023-07-01 07:01:48,1
5186,user161,2023-07-01 07:01:58,1
5187,user088,2023-07-01 07:02:08,1
5188,user286,2023-07-01 07:02:18,1
5189,user201,2023-07-01 07:02:28,1
5190,user015,2023-07-01 07:02:38,1
5191,user320,2023-07-01 07:02:48,1
5192,user136,2023-07-01 07:02:58,1
5193,user039,2023-07-01 07:03:08,1
5194,user240,2023-07-01 07:03:18,1
5195,user120,2023-07-01 07:03:28,1
5196,user073,2023-07-01 07:03:38,1
5197,user284,2023-07-01 07:03:48,1
5198,user094,2023-07-01 07:03:58,1
5199,user088,2023-07-01 07:04:08,1
5200,user014,2023-07-01 07:04:18,1
5201,user122,2023-07-01 07:04:28,1
5202,user319,2023-07-01 07:04:38,1
5203,user062,2023-07-01 07:04:48,1
5204,user188,2023-07-01 07:04:58,1
5205,user105,2023-07-01 07:05:08,1
5206,user205,2023-07-01 07:05:18,1
5207,user279,2023-07-01 07:05:28,1
5208,user193,2023-07-01 07:05:38,1
5209,user194,2023-07-01 07:05:48,1
5210,user086,2023-07-01 07:05:58,1
5211,user154,2023-07-01 07:06:08,1
5212,user114,2023-07-01 07:06:18,1
5213,user046,2023-07-01 07:06:28,1
5214,user175,2023-07-01 07:06:38,1
5215,user328,2023-07-01 07:06:48,1
5216,user294,2023-07-01 07:06:58,1
5217,user149,2023-07-01 07:07:08,1
5218,user187,2023-07-01 07:07:18,1
5219,user286,2023-07-01 07:07:28,1
5220,user157,2023-07-01 07:07:38,1
5221,user046,2023-07-01 07:07:48,1
5222,user280,2023-07-01 07:07:58,1
5223,user021,2023-07-01 07:08:08,1
5224,user308,2023-07-01 07:08:18,1
5225,user090,2023-07-01 07:08:28,1
5226,user311,2023-07-01 07:08:38,1
5227,user252,2023-07-01 07:08:48,1
5228,user169,2023-07-01 07:08:58,1
5229,user322,2023-07-01 07:09:08,1
5230,user329,2023-07-01 07:09:18,1
5231,user199,2023-07-01 07:09:28,1
5232,user149,2023-07-01 07:09:38,1
5233,user086,2023-07-01 07:09:48,1
5234,user232,2023-07-01 07:09:58,1
5235,user045,2023-07-01 07:10:08,1
5236,user276,2023-07-01 07:10:18,1
5237,user219,2023-07-01 07:10:28,1
5238,user039,2023-07-01 07:10:38,1
5239,user017,2023-07-01 07:10:48,1
5240,user228,2023-07-01 07:10:58,1
5241,user288,2023-07-01 07:11:08,1
5242,user170,2023-07-01 07:11:18,1
5243,user044,2023-07-01 07:11:28,1
5244,user265,2023-07-01 07:11:38,1
5245,user190,2023-07-01 07:11:48,1
5246,user104,2023-07-01 07:11:58,1
5247,user235,2023-07-01 07:12:08,1
5248,user234,2023-07-01 07:12:18,1
5249,user088,2023-07-01 07:12:28,1
5250,user181,2023-07-01 07:12:38,1
5251,user266,2023-07-01 07:12:48,1
5252,user219,2023-07-01 07:12:58,1
5253,user045,2023-07-01 07:13:08,1
5254,user192,2023-07-01 07:13:18,1
5255,user275,2023-07-01 07:13:28,1
5256,user179,2023-07-01 07:13:38,1
5257,user185,2023-07-01 07:13:48,1
5258,user072,2023-07-01 07:13:58,1
5259,user022,2023-07-01 07:14:08,1
5260,user086,2023-07-01 07:14:18,1
5261,user208,2023-07-01 07:14:28,1
5262,user200,2023-07-01 07:14:38,1
5263,user195,2023-07-01 07:14:48,1
5264,user069,2023-07-01 07:14:58,1
5265,user307,2023-07-01 07:15:08,1
5266,user328,2023-07-01 07:15:18,1
5267,user291,2023-07-01 07:15:28,1
5268,user234,2023-07-01 07:15:38,1
5269,user327,2023-07-01 07:15:48,1
5270,user262,2023-07-01 07:15:58,1
5271,user202,2023-07-01 07:16:08,1
5272,user248,2023-07-01 07:16:18,1
5273,user079,2023-07-01 07:16:28,1
5274,user198,2023-07-01 07:16:38,1
5275,user307,2023-07-01 07:16:48,1
5276,user049,2023-07-01 07:16:58,1
5277,user217,2023-07-01 07:17:08,1
5278,user188,2023-07-01 07:17:18,1
5279,user136,2023-07-01 07:17:28,1
5280,user325,2023-07-01 07:17:38,1
5281,user318,2023-07-01 07:17:48,1
5282,user086,2023-07-01 07:17:58,1
5283,user055,2023-07-01 07:18:08,1
5284,user291,2023-07-01 07:18:18,1
5285,user153,2023-07-01 07:18:28,1
5286,user252,2023-07-01 07:18:38,1
