user_id,wine_id,review_score
user266,824,3.0
user039,787,4.0
user039,469,5.0
user039,1035,4.5
user039,17,2.0
user087,1101,5.0
user087,263,1.0
user305,201,4.0
user305,1331,5.0
user305,1350,5.0
user032,177,5.0
user032,479,3.0
user032,472,1.0
user186,78,4.5
user186,237,0.5
user223,1008,5.0
user250,2,3.0
user250,144,0.0
user021,220,0.5
user021,899,5.0
user062,346,4.5
user062,1066,1.5
user062,1253,3.0
user062,186,0.5
user244,62,3.0
user244,445,4.0
user244,613,4.0
user087,15,5.0
user087,670,4.5
user087,844,4.0
user087,925,3.5
user221,831,5.0
user221,99,4.0
user083,350,3.0
user083,27,3.5
user031,1257,3.0
user173,965,5.0
user173,428,4.0
user173,205,2.5
user173,1302,4.0
user135,1258,5.0
user135,1013,3.5
user135,1008,4.0
user046,755,3.5
user046,1019,4.5
user180,189,4.0
user116,305,3.0
user212,1118,0.5
user280,1066,4.0
user092,434,5.0
user092,1079,3.5
user092,1135,3.5
user184,1232,3.0
user184,696,2.0
user235,185,5.0
user235,762,3.0
user235,1008,4.5
user054,557,1.5
user054,1001,3.0
user235,58,4.0
user235,477,3.5
user235,1378,5.0
user235,1040,5.0
user317,1276,2.5
user317,869,3.0
user002,958,4.5
user002,109,4.5
user318,877,0.5
user318,1289,0.0
user318,1210,3.0
user314,930,4.0
user314,617,3.5
user314,106,3.5
user314,296,4.5
user242,186,2.5
user242,886,2.0
user080,86,3.5
user080,73,2.0
user080,690,3.0
user025,1348,4.0
user206,1268,3.5
user206,954,0.0
user206,634,4.0
user168,1156,4.0
user168,1210,3.0
user168,545,4.0
user262,1029,3.0
user262,885,4.0
user262,176,3.0
user262,549,4.0
user274,709,4.5
user274,734,5.0
user274,77,3.5
user255,1053,0.5
user264,1151,3.5
user264,536,4.0
user098,1054,4.0
user098,471,3.0
user098,465,4.0
user155,1386,4.5
user155,183,3.0
user155,1013,5.0
user155,42,4.5
user185,62,3.5
user090,71,5.0
user090,410,5.0
user232,1148,3.0
user232,895,4.0
user232,678,2.0
user232,729,4.5
user232,732,3.0
user010,1194,2.0
user010,437,4.0
user010,793,3.0
user010,141,4.0
user192,97,4.5
user192,1361,3.0
user264,454,3.0
user246,162,5.0
user246,663,5.0
user246,1105,5.0
user246,112,5.0
user295,39,1.5
user328,1372,1.0
user183,995,0.0
user075,103,5.0
user075,134,5.0
user236,476,5.0
user248,561,4.0
user248,219,4.5
user095,1039,2.5
user137,43,3.5
user117,642,1.0
user117,1191,3.5
user122,852,3.5
user092,1293,3.5
user092,319,0.5
user152,193,2.0
user152,454,4.5
user152,243,5.0
user152,404,0.0
user152,1211,1.5
user234,948,4.0
user260,1383,5.0
user225,387,3.0
user225,501,4.5
user114,1363,4.0
user114,878,0.0
user196,888,3.5
user196,248,3.0
user196,40,4.5
user196,736,4.0
user046,188,5.0
user046,5,4.0
user034,420,5.0
user034,26,4.5
user246,1078,5.0
user246,1032,3.0
user246,243,4.0
user246,991,4.5
user012,635,4.5
user012,633,5.0
user012,585,3.0
user188,702,5.0
user188,969,3.0
user188,340,4.0
user188,649,2.0
user293,637,3.0
user293,1160,4.0
user317,629,2.5
user317,153,3.0
user162,1235,5.0
user162,543,3.0
user162,115,5.0
user189,576,5.0
user189,89,2.5
user062,356,0.5
user062,574,4.0
user259,527,4.5
user259,1225,3.0
user260,1382,3.5
user260,39,3.5
user260,1213,5.0
user188,162,0.0
user180,1046,3.5
user180,732,4.0
user180,556,4.0
user113,686,5.0
user113,780,4.5
user242,1376,5.0
user242,964,4.5
user315,1197,4.5
user106,1017,3.0
user206,1298,3.0
user206,523,0.0
user206,228,3.5
user206,1217,1.0
user206,430,3.5
user187,285,1.5
user187,1338,3.5
user198,587,1.0
user198,795,3.0
user187,1241,2.0
user187,515,4.5
user187,1141,1.0
user187,1275,5.0
user077,655,3.5
user077,678,5.0
user077,571,3.5
user300,473,4.0
user300,593,3.0
user300,1155,4.0
user219,394,2.0
user219,1328,3.5
user219,1059,5.0
user219,316,3.5
user272,638,4.5
user272,1265,5.0
user272,701,5.0
user319,463,4.5
user319,811,5.0
user319,261,4.5
user319,642,3.5
user319,316,2.5
user226,911,4.0
user135,406,4.5
user143,1300,3.0
user143,178,3.0
user037,1040,5.0
user037,1092,3.5
user144,843,0.5
user144,289,2.5
user144,1315,4.5
user144,1198,3.0
user144,863,2.5
user228,561,4.0
user228,1257,1.5
user191,320,4.5
user191,123,4.0
user191,720,4.5
user191,1045,5.0
user255,678,4.0
user255,638,1.0
user255,741,3.0
user255,39,3.0
user255,1101,3.0
user048,1099,5.0
user048,1103,1.0
user048,180,3.5
user203,89,3.5
user203,1132,4.5
user203,516,4.0
user123,367,5.0
user038,776,3.5
user038,1121,4.5
user066,733,2.0
user142,671,1.0
user142,458,5.0
user142,175,1.0
user142,865,2.5
user217,827,1.0
user217,773,3.0
user217,286,5.0
user211,499,3.5
user218,1277,5.0
user106,492,5.0
user106,765,5.0
user106,274,4.0
user309,518,5.0
user206,1270,4.0
user181,830,3.5
user181,1215,0.0
user181,380,3.0
user263,281,1.0
user263,293,0.0
user263,947,4.0
user115,193,4.0
user115,131,4.0
user115,1315,4.5
user115,1152,4.5
user145,658,4.5
user260,1239,2.5
user260,1259,1.0
user243,362,0.0
user019,1141,3.0
user019,1044,4.5
user215,755,3.0
user083,1222,3.5
user083,1032,5.0
user046,857,5.0
user046,1196,2.0
user316,235,3.0
user316,970,2.5
user316,718,3.5
user192,1314,3.0
user192,792,3.0
user192,830,3.0
user192,1282,5.0
user015,111,2.0
user213,1038,5.0
user213,114,0.0
user213,719,5.0
user171,344,2.0
user171,274,3.0
user171,764,3.0
user097,947,2.5
user097,577,3.5
user055,58,3.0
user055,1240,4.5
user055,73,5.0
user079,22,3.0
user079,480,4.0
user079,461,3.0
user079,1355,5.0
user174,558,5.0
user219,116,2.0
user219,726,2.5
user219,68,3.5
user219,1206,3.5
user203,1368,5.0
user203,29,5.0
user203,156,4.0
user203,858,3.0
user090,11,2.0
user090,1366,4.5
user234,516,4.5
user234,750,3.0
user234,561,3.0
user234,478,5.0
user069,646,5.0
user069,931,4.5
user069,1056,1.0
user069,1302,1.5
user106,735,3.5
user106,145,4.5
user021,1210,5.0
user021,314,3.0
user225,1365,2.0
user225,540,3.5
user225,639,3.5
user310,1316,2.0
user310,904,2.5
user127,1275,4.5
user127,942,5.0
user127,881,2.5
user127,708,4.5
user285,1210,3.5
user285,373,3.5
user285,369,3.5
user285,644,2.0
user285,204,3.0
user160,321,5.0
user160,179,2.0
user037,360,4.5
user087,772,4.0
user087,753,5.0
user087,730,5.0
user103,1277,3.5
user248,937,4.0
user248,31,5.0
user248,261,2.5
user248,402,4.0
user229,1087,3.0
user088,623,2.0
user088,4,4.0
user088,177,1.0
user088,1137,3.0
user279,1255,5.0
user279,1299,5.0
user279,1008,1.0
user320,251,5.0
user320,1012,3.5
user320,328,5.0
user235,244,3.0
user169,328,1.0
user169,363,3.5
user169,8,1.0
user302,1187,3.5
user302,403,5.0
user302,889,4.5
user302,421,4.0
user330,209,4.5
user330,368,2.5
user330,674,4.0
user330,400,3.0
user288,823,5.0
user288,52,3.0
user132,116,2.5
user132,674,3.5
user132,475,4.5
user132,1004,4.5
user126,512,4.5
user126,749,4.5
user126,46,5.0
user126,1076,4.5
user238,131,4.5
user238,1019,4.0
user259,1201,3.5
user310,355,4.5
user310,1227,4.5
user310,666,4.5
user310,115,4.0
user205,898,1.0
user205,4,3.0
user295,7,3.5
user295,703,5.0
user151,801,3.5
user300,499,1.0
user300,1068,4.5
user069,283,2.0
user069,995,4.5
user014,994,5.0
user312,1130,4.5
user312,478,3.0
user312,635,4.5
user245,1386,3.5
user319,1197,3.0
user319,1136,3.0
user319,38,2.5
user319,463,5.0
user260,444,1.0
user064,1291,2.0
user013,1325,4.5
user013,507,0.5
user013,142,5.0
user179,67,5.0
user179,895,3.5
user179,936,2.5
user179,247,0.0
user059,699,3.0
user069,265,0.0
user150,416,4.5
user147,97,4.5
user147,290,3.0
user147,94,4.0
user147,491,4.5
user276,739,4.5
user002,1235,4.5
user002,595,5.0
user002,582,3.0
user279,1051,3.5
user105,968,5.0
user105,811,3.5
user105,356,5.0
user278,903,1.0
user089,232,1.0
user089,854,4.5
user113,1282,3.5
user113,674,5.0
user113,580,5.0
user113,953,2.5
user113,898,4.0
user142,641,4.5
user142,2,4.5
user083,1108,4.5
user083,81,5.0
user083,728,3.0
user208,662,4.0
user208,1168,3.5
user208,1067,3.5
user208,656,4.5
user208,521,3.0
user128,381,3.0
user128,206,4.0
user032,16,1.0
user032,21,4.5
user032,1134,5.0
user032,939,0.0
user135,598,0.5
user135,1208,3.5
user135,222,3.0
user135,227,4.5
user232,46,4.0
user232,672,3.5
user273,676,5.0
user233,830,2.5
user204,409,0.0
user204,1233,4.5
user204,241,5.0
user204,338,1.0
user088,506,4.5
user088,1092,3.0
user088,566,5.0
user252,1003,3.5
user252,1348,2.5
user252,734,3.5
user321,17,2.0
user321,935,3.5
user321,1386,4.5
user321,5,2.0
user022,504,4.0
user022,905,2.5
user298,866,4.5
user298,610,0.0
user172,1138,5.0
user249,407,3.0
user249,203,5.0
user249,1358,3.5
user249,658,4.5
user178,781,5.0
user178,865,0.0
user178,1056,5.0
user206,225,4.0
user263,556,2.5
user263,648,5.0
user263,510,4.5
user145,1003,5.0
user145,1075,3.0
user252,956,5.0
user252,1370,2.0
user039,758,4.5
user243,44,4.5
user243,1067,3.5
user243,217,3.5
user243,329,5.0
user243,350,3.5
user237,349,4.5
user237,199,3.0
user237,868,4.0
user237,739,4.5
user252,190,2.5
user252,339,3.5
user252,814,4.0
user252,754,4.5
user252,574,5.0
user292,433,5.0
user292,852,5.0
user292,267,3.0
user292,1120,4.0
user186,125,5.0
user186,1132,4.5
user186,161,1.0
user257,892,4.5
user257,1239,4.0
user257,723,1.0
user257,564,5.0
user072,1210,4.0
user072,1181,3.0
user072,1163,2.0
user282,1209,3.5
user282,258,5.0
user282,1253,4.5
user247,217,4.0
user102,196,2.0
user104,476,5.0
user104,541,4.0
user143,725,3.0
user095,264,4.5
user095,893,2.5
user171,1312,3.0
user015,253,4.5
user015,1212,1.0
user015,58,5.0
user015,872,1.5
user015,302,4.0
user220,832,3.5
user135,526,0.0
user135,1130,3.0
user048,575,5.0
user185,515,4.5
user185,1253,5.0
user185,1198,4.0
user140,138,4.0
user140,1089,3.5
user140,675,4.5
user308,245,3.5
user308,26,5.0
user163,750,3.0
user163,473,0.5
user276,927,3.5
user276,186,3.0
user276,734,0.0
user034,116,1.0
user034,595,4.5
user034,1102,4.0
user315,185,2.5
user315,1247,4.5
user315,1103,4.0
user315,324,3.0
user315,467,3.0
user163,537,4.5
user163,799,5.0
user199,436,1.0
user199,1079,5.0
user272,499,4.0
user272,1345,2.0
user272,204,5.0
user041,1271,3.0
user041,57,5.0
user041,462,0.0
user222,50,2.0
user222,513,4.0
user108,1354,5.0
user167,58,4.5
user167,1116,2.0
user167,684,1.0
user167,156,5.0
user253,698,3.5
user269,771,5.0
user269,754,0.5
user269,283,4.0
user269,261,4.5
user088,468,3.5
user088,449,3.0
user088,865,4.0
user088,1350,2.5
user088,1263,5.0
user110,181,4.0
user110,1167,3.0
user110,808,4.0
user110,1061,4.0
user303,1169,4.5
user253,210,4.0
user253,1348,4.5
user255,10,5.0
user255,390,3.5
user255,707,3.5
user255,880,3.5
user254,571,4.0
user254,321,3.5
user254,1280,3.0
user254,320,4.0
user046,263,3.5
user046,1129,3.5
user056,582,3.5
user056,1362,3.0
user056,1232,3.0
user056,48,4.0
user083,393,3.0
user315,955,4.5
user315,1208,3.0
user196,239,1.0
user196,547,3.5
user196,215,4.0
user178,616,4.5
user051,181,4.0
user051,631,2.5
user051,950,5.0
user183,1021,3.0
user183,334,3.5
user183,1093,3.5
user183,1222,5.0
user183,831,4.0
user165,1238,4.5
user165,1377,2.5
user165,94,4.0
user115,1194,5.0
user115,464,0.0
user115,1347,3.0
user115,489,4.0
user134,84,1.0
user134,1179,4.5
user134,1192,4.5
user134,1316,2.5
user110,757,5.0
user234,562,4.5
user304,654,3.5
user304,856,4.0
user011,329,3.5
user011,1035,4.5
user011,981,4.0
user098,679,3.5
user098,1084,1.5
user098,797,0.5
user216,1034,5.0
user216,647,4.0
user099,1305,4.5
user099,300,2.5
user099,117,5.0
user045,716,4.5
user045,1185,5.0
user045,891,3.5
user045,882,1.0
user045,1211,5.0
user207,789,3.0
user207,1297,4.0
user211,22,1.0
user268,1324,4.5
user142,375,4.5
user142,761,4.0
user142,1332,2.0
user268,943,4.5
user268,1208,5.0
user183,934,4.5
user183,316,4.0
user183,452,1.0
user183,491,4.5
user264,191,1.0
user264,720,4.0
user264,255,4.5
user136,635,2.0
user136,264,4.0
user180,1365,5.0
user308,743,4.5
user308,959,5.0
user071,614,3.5
user071,1254,4.5
user071,949,3.0
user221,333,4.5
user221,468,4.5
user164,398,4.0
user164,449,3.5
user164,690,4.5
user321,588,0.0
user321,1183,4.0
user321,881,3.5
user122,915,5.0
user253,851,2.5
user253,5,5.0
user253,128,4.5
user253,529,2.0
user028,397,3.0
user028,675,3.5
user095,346,3.5
user095,287,4.0
user095,1300,3.5
user095,41,1.0
user059,1308,4.5
user096,938,4.0
user096,62,3.0
user096,1330,4.0
user096,471,3.5
user096,997,5.0
user012,1269,3.5
user012,426,3.5
user012,987,4.0
user012,25,3.5
user012,109,3.5
user088,126,3.0
user088,794,5.0
user088,570,2.0
user088,1094,3.0
user297,1147,4.0
user297,958,5.0
user297,110,4.0
user090,182,4.5
user090,1068,1.0
user090,1093,3.5
user265,726,4.5
user265,309,4.0
user180,511,5.0
user180,726,5.0
user180,971,3.0
user180,584,4.5
user225,80,4.5
user225,1212,3.5
user225,418,3.0
user231,336,5.0
user231,1271,3.5
user231,161,5.0
user113,1088,3.5
user309,700,3.5
user309,1108,4.0
user309,974,3.5
user309,704,2.5
user170,445,3.0
user170,609,2.0
user019,328,5.0
user180,262,4.0
user180,1332,4.0
user072,475,5.0
user072,123,4.0
user072,594,4.5
user262,103,3.0
user262,12,3.5
user262,643,3.0
user262,475,5.0
user092,596,4.5
user092,561,3.5
user271,963,1.0
user271,1042,2.5
user031,912,5.0
user031,1377,3.0
user134,381,4.5
user134,1239,4.5
user289,833,0.5
user289,1296,5.0
user147,201,3.0
user147,640,4.5
user147,694,5.0
user147,1031,3.5
user241,1305,4.0
user241,912,3.0
user248,41,3.5
user248,1081,5.0
user248,736,3.0
user248,1195,0.0
user180,1016,3.5
user180,977,4.5
user180,1224,5.0
user180,898,3.5
user126,177,3.5
user126,613,0.0
user014,1341,3.5
user064,546,3.0
user064,1300,4.0
user279,276,2.5
user279,434,5.0
user279,929,4.5
user296,1152,5.0
user296,577,4.5
user296,198,1.0
user247,434,3.5
user247,309,4.0
user247,171,2.0
user220,522,3.0
user173,733,5.0
user173,1314,1.0
user128,246,0.5
user103,1338,4.5
user103,261,4.0
user103,552,4.0
user103,755,3.0
user276,1039,3.0
user276,843,3.0
user238,222,3.0
user238,778,3.5
user238,839,2.0
user126,972,4.5
user126,177,4.5
user126,525,3.5
user126,172,4.0
user126,711,5.0
user186,273,4.0
user232,735,5.0
user232,931,3.5
user079,26,5.0
user079,564,5.0
user079,439,2.5
user079,741,1.5
user079,905,5.0
user307,1320,0.5
user307,1001,1.0
user307,673,5.0
user307,971,2.0
user109,540,4.0
user109,1052,4.5
user109,325,2.0
user109,1386,3.0
user109,882,3.0
user247,223,3.5
user247,1344,3.0
user326,611,4.5
user326,334,3.5
user326,533,5.0
user326,517,3.0
user326,485,3.0
user164,355,3.0
user164,1214,3.5
user134,1358,0.0
user134,1384,2.0
user076,803,4.5
user076,969,3.0
user185,1093,5.0
user185,458,3.5
user048,311,3.0
user048,169,5.0
user048,248,0.0
user048,865,5.0
user106,604,0.5
user201,274,2.0
user201,224,3.5
user201,858,2.5
user201,149,5.0
user183,1136,3.0
user183,1308,1.0
user106,720,2.0
user106,464,3.0
user106,1145,4.0
user179,237,3.5
user179,1141,4.0
user179,1286,3.5
user179,216,2.5
user101,1027,5.0
user205,1143,0.0
user205,473,3.5
user205,403,2.5
user073,661,0.0
user073,157,4.5
user073,6,4.0
user155,753,3.0
user155,255,2.5
user283,663,3.0
user047,1349,3.0
user047,360,4.0
user047,644,3.0
user258,747,5.0
user239,395,1.0
user239,502,4.0
user239,1226,4.0
user239,907,5.0
user269,698,2.0
user269,1345,4.5
user269,937,1.0
user323,314,5.0
user323,60,2.5
user115,614,4.0
user115,803,2.0
user018,1327,2.0
user018,1357,4.5
user116,153,3.5
user116,165,3.0
user044,776,3.0
user044,1320,4.0
user168,145,3.5
user168,1279,4.5
user106,223,0.0
user106,1244,3.0
user106,451,5.0
user106,561,3.0
user116,434,4.0
user116,1269,3.5
user116,1023,2.5
user322,568,3.0
user322,128,2.0
user322,1175,4.0
user278,361,3.0
user278,39,4.5
user278,799,4.5
user278,1236,4.0
user278,1245,3.5
user244,1108,4.0
user244,702,3.0
user188,73,3.0
user188,247,4.0
user295,1339,5.0
user248,975,1.0
user248,1211,4.5
user248,881,3.0
user248,1272,3.5
user248,131,5.0
user316,439,5.0
user227,827,2.0
user104,974,1.0
user104,147,4.5
user310,518,2.5
user212,284,4.5
user212,630,4.5
user253,991,3.0
user253,939,4.5
user140,726,3.0
user140,825,0.0
user140,1019,4.5
user288,217,4.5
user308,624,4.5
user279,123,1.0
user279,540,3.0
user257,665,3.5
user049,904,4.0
user049,766,1.5
user049,403,5.0
user049,330,3.0
user156,920,4.0
user156,1378,4.5
user156,828,4.0
user038,494,1.0
user038,1313,5.0
user038,1139,4.5
user229,1370,4.5
user229,125,5.0
user229,569,5.0
user229,939,4.0
user295,509,2.5
user295,1227,4.5
user244,1102,4.5
user244,185,3.5
user244,291,4.0
user028,502,4.0
user324,121,3.0
user324,1171,4.0
user324,532,3.5
user039,561,4.0
user010,1322,3.5
user010,732,5.0
user220,620,4.0
user220,46,3.5
user220,878,4.5
user176,443,4.0
user173,536,4.5
user173,283,4.5
user252,842,1.0
user252,190,4.0
user252,700,3.5
user171,1271,2.5
user171,865,5.0
user171,944,5.0
user171,442,4.5
user171,947,3.0
user320,343,3.5
user320,235,5.0
user283,882,3.5
user283,1269,3.5
user081,4,3.5
user081,338,2.5
user292,131,5.0
user292,946,3.0
user292,132,3.5
user292,455,2.0
user103,218,3.5
user103,935,3.0
user103,1297,4.5
user241,339,3.0
user241,168,2.5
user313,1053,2.5
user313,1327,5.0
user313,745,3.0
user142,310,3.5
user142,1173,3.5
user142,40,3.0
user234,1025,3.5
user234,740,4.5
user234,761,3.5
user234,275,4.5
user076,270,4.0
user076,1370,5.0
user076,835,3.5
user076,789,3.5
user238,874,5.0
user238,973,5.0
user238,804,0.0
user238,839,2.5
user297,284,4.5
user297,191,3.5
user297,933,3.0
user293,621,3.0
user293,897,5.0
user151,246,4.0
user151,73,4.5
user151,1301,3.5
user045,903,2.5
user045,1298,5.0
user096,59,0.5
user096,1051,4.5
user096,270,3.0
user251,108,5.0
user245,1077,1.0
user245,953,3.5
user206,577,0.0
user206,523,3.5
user206,856,5.0
user206,1027,4.5
user285,1275,5.0
user261,1219,5.0
user261,1170,1.0
user261,1206,5.0
user098,220,0.5
user098,1059,4.5
user098,108,3.0
user098,1286,3.0
user213,888,4.0
user213,493,5.0
user213,1184,1.0
user264,1007,3.0
user264,1152,4.5
user168,648,4.5
user168,1181,5.0
user168,1194,1.5
user137,436,0.0
user137,471,3.5
user137,228,3.5
user137,528,3.0
user019,406,2.5
user266,703,1.0
user266,589,5.0
user266,1219,5.0
user100,494,5.0
user100,365,3.0
user322,348,3.0
user322,462,4.5
user322,199,1.0
user136,1008,3.5
user136,1272,3.5
user136,414,4.0
user306,43,4.5
user015,227,1.0
user015,1185,3.0
user308,207,4.0
user308,328,4.0
user158,395,4.0
user315,235,4.0
user315,480,5.0
user154,157,3.5
user077,964,4.0
user075,808,4.0
user075,1162,4.0
user280,978,5.0
user280,685,4.0
user280,89,3.5
user126,787,2.0
user126,1167,1.0
user078,491,0.0
user031,1140,3.0
user031,965,3.5
user031,968,5.0
user031,1205,3.5
user109,421,0.0
user150,555,1.0
user150,422,3.5
user150,193,3.0
user170,836,3.5
user170,591,4.5
user170,1042,5.0
user297,588,3.5
user297,792,5.0
user297,765,3.0
user255,257,3.5
user255,519,4.0
user255,423,4.5
user255,911,5.0
user255,1024,4.5
user021,530,4.5
user021,1135,4.0
user021,1301,0.5
user021,655,4.5
user300,59,4.0
user257,449,5.0
user257,755,4.5
user074,773,2.5
user074,1303,3.0
user074,1210,4.0
user165,1158,4.5
user165,749,4.0
user270,478,3.0
user270,690,3.0
user270,241,2.5
user270,961,4.0
user159,527,4.5
user159,205,5.0
user210,1138,1.0
user034,1348,3.0
user034,1317,5.0
user192,577,5.0
user192,171,2.0
user192,1064,5.0
user216,840,3.0
user216,916,5.0
user216,1242,3.5
user147,1177,2.5
user147,1111,5.0
user147,660,4.5
user304,908,5.0
user304,1226,4.5
user304,194,4.0
user304,1018,2.0
user055,536,5.0
user055,770,3.5
user210,71,2.5
user082,148,1.0
user082,1240,4.5
user082,996,4.0
user082,542,5.0
user082,196,3.0
user329,979,4.0
user329,228,4.5
user132,864,4.0
user132,659,5.0
user132,950,0.0
user188,718,3.5
user188,715,2.5
user188,1188,4.0
user210,1081,5.0
user060,710,2.0
user060,1090,5.0
user060,730,4.5
user273,337,0.5
user273,7,3.5
user273,172,5.0
user147,283,1.5
user147,1113,0.0
user147,938,4.5
user328,625,5.0
user328,837,4.5
user328,1365,3.0
user185,11,3.0
user185,130,3.5
user185,1314,4.5
user223,73,3.0
user223,1263,1.0
user223,34,0.0
user223,1270,3.5
user223,924,3.0
user224,812,3.5
user224,641,4.5
user224,519,4.0
user097,186,3.5
user091,1099,3.0
user091,1272,3.0
user091,908,4.5
user091,41,3.5
user216,1006,1.0
user216,151,3.0
user216,355,4.5
user216,142,3.0
user296,342,5.0
user296,1054,5.0
user001,74,3.0
user001,43,3.5
user001,674,4.5
user219,842,5.0
user219,462,1.0
user219,728,2.5
user117,754,2.0
user117,130,5.0
user117,591,3.5
user117,133,4.5
user015,796,5.0
user015,432,3.5
user326,1133,3.5
user326,979,3.0
user316,1104,3.5
user316,1309,4.5
user316,747,4.5
user254,1007,3.0
user254,1308,3.5
user119,1269,5.0
user064,597,3.0
user064,707,4.0
user218,546,4.5
user218,981,1.0
user072,1165,0.0
user072,890,0.0
user289,392,3.5
user289,1067,4.5
user316,651,5.0
user316,5,5.0
user316,735,3.5
user316,331,5.0
user291,376,4.0
user208,797,3.5
user208,759,4.0
user208,1308,4.0
user208,118,3.0
user277,495,2.5
user277,978,0.5
user277,1188,0.5
user246,1328,3.5
user246,513,3.5
user043,334,3.5
user197,870,1.0
user197,1015,4.5
user197,412,4.5
user197,740,3.0
user197,7,2.5
user150,1112,2.5
user188,693,4.0
user299,925,4.5
user088,21,5.0
user088,761,2.5
user088,935,2.5
user251,321,4.0
user321,1214,4.0
user321,593,3.5
user228,616,3.5
user228,277,4.5
user228,1330,5.0
user228,766,3.0
user206,1052,4.5
user291,889,3.5
user284,1213,3.0
user284,1172,1.0
user284,739,1.0
user104,858,2.5
user104,1240,3.5
user323,58,5.0
user079,242,4.5
user175,1272,4.5
user128,68,3.0
user128,954,0.0
user128,122,3.5
user128,609,5.0
user135,1292,3.0
user135,328,5.0
user289,586,5.0
user289,839,0.5
user289,257,4.5
user320,211,5.0
user200,1234,1.0
user200,658,4.0
user021,1337,5.0
user021,344,5.0
user021,457,4.0
user226,968,1.5
user172,548,4.0
user087,1311,0.0
user054,1224,0.5
user015,583,4.0
user015,411,3.5
user015,1035,3.5
user015,733,5.0
user323,63,5.0
user323,874,3.5
user323,955,4.0
user142,780,4.5
user171,461,0.5
user113,26,3.5
user297,1154,3.0
user297,866,5.0
user306,327,4.0
user306,920,5.0
user202,1327,3.0
user202,299,4.5
user081,859,3.0
user081,660,5.0
user081,1244,5.0
user081,1200,5.0
user081,735,3.5
user213,1043,4.0
user324,1010,3.0
user048,515,4.5
user048,950,3.5
user048,983,3.0
user266,505,4.0
user266,507,5.0
user266,1314,4.0
user098,133,4.0
user162,874,4.0
user130,821,2.5
user130,128,3.5
user130,290,4.5
user317,160,4.5
user317,650,3.0
user317,97,3.0
user279,567,1.0
user279,972,3.5
user310,648,4.5
user144,966,4.0
user144,1256,3.5
user144,380,3.0
user312,1269,5.0
user312,45,4.5
user161,1130,4.5
user161,539,5.0
user161,833,1.0
user161,362,4.5
user072,784,4.5
user072,705,2.0
user072,1028,3.5
user056,1350,4.0
user056,935,0.0
user174,1123,5.0
user174,849,5.0
user174,779,1.0
user249,932,4.0
user249,217,3.5
user249,43,4.0
user090,1027,2.0
user090,522,4.0
user295,1056,4.0
user295,1184,4.0
user295,1087,2.0
user173,113,5.0
user060,725,3.0
user060,286,5.0
user060,1191,5.0
user092,646,5.0
user092,404,5.0
user092,1155,3.0
user246,1077,3.5
user246,1372,2.0
user246,1056,4.5
user205,720,4.0
user205,908,3.5
user205,93,4.0
user205,676,5.0
user274,1104,2.5
user274,382,3.5
user274,1232,3.0
user274,713,5.0
user167,113,3.5
user167,275,1.0
user318,856,3.5
user146,486,3.0
user146,1198,3.5
user166,911,3.5
user166,462,4.0
user166,1286,4.5
user037,415,0.5
user288,194,3.5
user288,211,3.0
user288,788,3.5
user177,132,4.0
user177,450,5.0
user177,217,4.0
user177,464,2.5
user251,88,4.5
user251,782,4.0
user251,111,4.5
user251,1234,2.0
user251,194,0.5
user054,95,5.0
user213,648,4.5
user307,101,4.0
user307,643,4.0
user307,1081,3.5
user263,1210,4.5
user263,886,4.5
user263,846,1.0
user010,788,3.5
user298,113,4.5
user298,1099,0.5
user298,1013,3.5
user298,919,1.0
user298,764,5.0
user264,987,3.0
user264,1249,5.0
user187,1168,4.5
user187,1356,0.0
user187,258,1.0
user080,1341,4.5
user172,632,2.0
user172,342,2.5
user225,125,0.0
user036,13,3.5
user036,609,2.5
user307,262,1.0
user307,687,4.0
user195,1060,5.0
user090,844,3.5
user090,112,3.5
user090,1000,3.5
user090,16,1.5
user262,529,1.0
user098,361,2.0
user098,1167,4.5
user098,887,3.0
user134,1308,1.5
user134,43,3.5
user134,75,2.0
user285,802,3.0
user285,452,5.0
user285,1130,3.0
user173,69,3.0
user173,1243,5.0
user173,1065,2.0
user140,902,4.0
user140,204,4.0
user140,235,0.0
user140,655,0.0
user279,691,1.0
user055,1047,2.0
user055,236,3.5
user055,293,4.0
user055,344,3.5
user129,1172,5.0
user129,821,4.0
user129,108,5.0
user155,367,4.5
user155,865,3.5
user155,91,4.5
user155,982,3.0
user036,912,2.0
user013,928,3.0
user202,727,1.0
user202,1380,2.5
user202,684,3.0
user296,551,3.0
user296,733,4.0
user318,239,3.0
user318,131,2.5
user318,911,0.0
user318,1327,3.0
user002,1252,4.5
user240,296,3.5
user128,607,3.5
user128,931,1.0
user128,759,5.0
user290,170,5.0
user095,529,2.0
user095,1176,2.0
user095,219,4.5
user095,861,4.5
user322,884,5.0
user322,82,2.5
user123,344,3.0
user123,1374,4.0
user228,924,3.5
user228,579,4.5
user228,133,2.5
user302,754,5.0
user302,742,3.5
user262,1004,3.5
user316,632,4.5
user316,259,4.5
user316,883,3.0
user316,1258,3.5
user304,195,1.0
user304,81,4.0
user304,1169,3.0
user247,627,3.0
user247,448,3.0
user247,110,3.5
user247,51,2.5
user078,950,3.0
user188,233,4.5
user188,519,2.5
user188,90,3.0
user188,1280,5.0
user172,283,2.5
user172,522,2.0
user172,1082,3.0
user172,114,1.0
user127,142,3.0
user127,543,3.0
user127,1046,0.5
user127,1090,3.0
user221,456,4.0
user221,112,5.0
