user_id,wine_id,count
user221,1031,1
user232,1031,1
user267,1031,1
user279,1031,1
user318,1031,1
user033,1063,1
user049,1063,1
user123,1063,1
user175,1063,1
user180,1063,1
user291,1063,1
user033,1109,1
user103,1109,1
user171,1109,1
user218,1109,1
user033,1123,1
user134,1123,1
user173,1123,1
user316,1123,1
user033,1146,1
user051,1146,1
user095,1146,1
user214,1146,1
user216,1146,1
user218,1146,1
user236,1146,1
user256,1146,1
user287,1146,1
user316,1146,1
user034,79,1
user062,79,1
user113,79,1
user158,79,1
user193,79,1
user034,241,1
user041,241,1
user147,241,1
user197,241,1
user220,241,1
user252,241,1
user318,241,1
user326,241,1
user034,280,1
user086,280,1
user087,280,1
user098,280,1
user103,280,1
user116,280,1
user149,280,1
user173,280,1
user188,280,1
user218,280,1
user294,280,1
user315,280,1
user034,305,1
user068,305,1
user079,305,1
user144,305,1
user156,305,1
user181,305,1
user195,305,1
user235,305,1
user034,442,1
user053,442,1
user055,442,1
user098,442,1
user117,442,1
user230,442,1
user034,512,1
user076,512,1
user082,512,1
user086,512,1
user090,512,1
user098,512,1
user130,512,1
user134,512,1
user151,512,1
user034,708,1
user106,708,1
user130,708,1
user206,708,1
user322,708,1
user034,1009,1
user051,1009,1
user150,1009,1
user159,1009,1
user214,1009,1
user299,1009,1
user320,1009,1
user034,1121,1
user125,1121,1
user176,1121,1
user243,1121,1
user283,1121,1
user034,1290,1
user049,1290,1
user063,1290,1
user179,1290,1
user223,1290,1
user270,1290,1
user299,1290,1
user326,1290,1
user036,22,1
user062,22,1
user170,22,1
user275,22,1
user317,22,1
user036,134,1
user040,134,1
user044,134,1
user082,134,1
user203,134,1
user210,134,1
user228,134,1
user288,134,1
user036,227,1
user096,227,1
user104,227,1
user120,227,1
user148,227,1
user192,227,1
user036,276,1
user038,276,1
user105,276,1
user125,276,1
user145,276,1
user148,276,1
user240,276,1
user269,276,1
user036,671,1
user095,671,1
user164,671,1
user205,671,1
user310,671,1
user036,728,1
user189,728,1
user191,728,1
user261,728,1
user321,728,1
user326,728,1
user036,746,1
user047,746,1
user054,746,1
user072,746,1
user099,746,1
user193,746,1
user250,746,1
user302,746,1
user316,746,1
user036,799,1
user071,799,1
user101,799,1
user192,799,1
user274,799,1
user036,902,1
user056,902,1
user077,902,1
user132,902,1
user135,902,1
user167,902,1
user175,902,1
user194,902,1
user217,902,1
user293,902,1
user294,902,1
user328,902,1
user036,1192,1
user074,1192,1
user095,1192,1
user161,1192,1
user182,1192,1
user246,1192,1
user293,1192,1
user036,1386,1
user044,1386,1
user107,1386,1
user143,1386,1
user158,1386,1
user192,1386,1
user208,1386,1
user227,1386,1
user230,1386,1
user237,1386,1
user241,1386,1
user247,1386,1
user256,1386,1
user258,1386,1
user037,12,1
user191,12,1
user311,12,2
user315,12,1
user037,219,1
user088,219,1
user110,219,1
user211,219,1
user226,219,1
user229,219,1
user282,219,1
user323,219,1
user037,229,1
user038,229,1
user111,229,1
user129,229,1
user161,229,1
user286,229,1
user316,229,1
user037,262,1
user043,262,1
user056,262,1
user076,262,1
user235,262,1
user254,262,1
user037,269,1
user094,269,1
user127,269,2
user130,269,1
user138,269,1
user293,269,1
user037,273,1
user125,273,1
user156,273,1
user177,273,1
user220,273,1
user231,273,1
user241,273,1
user320,273,1
user037,294,1
user061,294,1
user075,294,1
user076,294,1
user080,294,1
user155,294,1
user247,294,1
user302,294,1
user310,294,1
user318,294,1
user037,339,1
user057,339,1
user076,339,1
user098,339,1
user230,339,1
user251,339,1
user305,339,1
user037,343,1
user075,343,1
user088,343,1
user134,343,1
user159,343,1
user173,343,1
user212,343,1
user292,343,1
user037,661,1
user039,661,1
user072,661,1
user109,661,1
user181,661,1
user184,661,1
user256,661,1
user261,661,1
user263,661,1
user037,684,1
user053,684,1
user107,684,1
user129,684,1
user152,684,1
user260,684,1
user291,684,1
user301,684,1
user037,767,1
user074,767,1
user092,767,1
user109,767,1
user128,767,1
user201,767,1
user203,767,1
user239,767,1
user242,767,1
user243,767,1
user037,796,1
user071,796,1
user151,796,1
user231,796,1
user256,796,1
user263,796,1
user278,796,1
user037,890,1
user101,890,1
user103,890,1
user164,890,1
user166,890,1
user168,890,1
user037,901,1
user083,901,1
user227,901,1
user235,901,1
user301,901,1
user308,901,1
user037,1140,1
user044,1140,2
user079,1140,1
user148,1140,1
user157,1140,1
user173,1140,1
user224,1140,1
user283,1140,1
user297,1140,1
user319,1140,1
user037,1185,1
user048,1185,1
user056,1185,1
user187,1185,1
user208,1185,1
user282,1185,1
user308,1185,1
user037,1298,1
user038,1298,1
user136,1298,1
user198,1298,1
user210,1298,1
user225,1298,1
user256,1298,1
user263,1298,1
user282,1298,1
user308,1298,1
user037,1332,1
user061,1332,1
user121,1332,1
user135,1332,1
user037,1356,1
user109,1356,1
user114,1356,1
user129,1356,1
user131,1356,1
user138,1356,1
user222,1356,1
user287,1356,1
user308,1356,1
user038,46,1
user073,46,1
user088,46,1
user143,46,1
user173,46,1
user174,46,1
user217,46,1
user277,46,1
user307,46,1
user038,72,1
user060,72,1
user080,72,1
user090,72,2
user110,72,1
user153,72,1
user154,72,1
user169,72,1
user305,72,1
user308,72,1
user316,72,1
user038,147,1
user101,147,1
user111,147,1
user150,147,1
user162,147,1
user185,147,1
user272,147,1
user282,147,1
user298,147,1
user038,437,1
user053,437,1
user077,437,1
user134,437,1
user194,437,1
user235,437,1
user267,437,1
user038,599,1
user040,599,1
user061,599,1
user066,599,1
user082,599,1
user101,599,1
user126,599,1
user211,599,1
user253,599,1
user038,645,1
user075,645,1
user255,645,1
user285,645,1
user291,645,1
user038,657,1
user173,657,1
user228,657,1
user294,657,1
user304,657,1
user317,657,1
user322,657,1
user324,657,1
user038,710,1
user051,710,1
user057,710,1
user158,710,1
user208,710,1
user239,710,1
user240,710,1
user251,710,1
user305,710,1
user321,710,1
user038,716,1
user078,716,1
user095,716,1
user111,716,1
user137,716,1
user143,716,1
user149,716,1
user195,716,1
user199,716,1
user214,716,1
user251,716,1
user289,716,1
user328,716,1
user038,755,1
user041,755,1
user242,755,1
user268,755,2
user285,755,1
user038,776,1
user092,776,1
user127,776,1
user175,776,1
user186,776,1
user234,776,1
user268,776,1
user294,776,1
user038,835,1
user120,835,1
user170,835,1
user194,835,1
user297,835,1
user038,854,1
user039,854,1
user055,854,1
user140,854,1
user155,854,1
user193,854,1
user230,854,1
user272,854,1
user038,959,1
user145,959,1
user149,959,1
user166,959,1
user176,959,1
user185,959,1
user199,959,1
user038,997,1
user049,997,1
user063,997,1
user111,997,1
user198,997,2
user213,997,1
user276,997,1
user317,997,1
user329,997,1
user038,1040,1
user039,1040,1
user102,1040,1
user143,1040,1
user186,1040,1
user200,1040,1
user271,1040,1
user275,1040,1
user038,1073,1
user096,1073,1
user134,1073,1
user139,1073,1
user191,1073,1
user199,1073,1
user203,1073,1
user247,1073,1
user279,1073,1
user287,1073,1
user038,1134,1
user147,1134,1
user152,1134,1
user164,1134,1
user179,1134,1
user200,1134,1
user202,1134,1
user237,1134,1
user252,1134,1
user255,1134,1
user258,1134,1
user298,1134,1
user324,1134,1
user038,1232,1
user059,1232,1
user074,1232,1
user120,1232,1
user191,1232,1
user284,1232,1
user290,1232,1
user318,1232,1
user038,1242,1
user137,1242,1
user139,1242,1
user174,1242,1
user187,1242,1
user217,1242,1
user275,1242,1
user283,1242,1
user320,1242,1
user038,1373,1
user045,1373,1
user056,1373,2
user143,1373,1
user146,1373,1
user174,1373,1
user193,1373,1
user199,1373,1
user274,1373,1
user300,1373,1
user325,1373,1
user038,1377,1
user068,1377,1
user156,1377,1
user159,1377,1
user160,1377,1
user173,1377,1
user220,1377,1
user249,1377,1
user318,1377,1
user039,64,1
user099,64,1
user164,64,1
user186,64,1
user280,64,1
user295,64,1
user313,64,1
user318,64,1
user324,64,1
user039,113,1
user090,113,1
user218,113,1
user039,127,1
user075,127,1
user149,127,1
user172,127,1
user277,127,1
user284,127,1
user039,151,1
user078,151,1
user131,151,1
user181,151,1
user221,151,1
user222,151,1
user265,151,1
user295,151,1
user325,151,1
user330,151,1
user039,186,1
user071,186,1
user089,186,1
user092,186,1
user144,186,1
user276,186,1
user278,186,1
user312,186,1
user039,384,1
user063,384,1
user143,384,1
user159,384,1
user194,384,1
user226,384,1
user039,405,1
user101,405,1
user117,405,1
user119,405,1
user132,405,1
user170,405,1
user211,405,1
user232,405,1
user243,405,1
user244,405,1
user274,405,1
user276,405,1
user287,405,1
user292,405,1
user039,416,1
user041,416,1
user113,416,1
user157,416,1
user189,416,1
user197,416,1
user264,416,1
user267,416,1
user276,416,1
user324,416,1
user327,416,1
user039,587,1
user177,587,1
user216,587,2
user269,587,1
user270,587,1
user285,587,1
user039,899,1
user092,899,1
user099,899,1
user138,899,1
user139,899,1
user194,899,1
user195,899,1
user234,899,1
user039,941,1
user200,941,1
user204,941,1
user233,941,1
user236,941,1
user292,941,1
user039,1057,1
user069,1057,1
user100,1057,1
user116,1057,1
user136,1057,1
user161,1057,1
user182,1057,1
user237,1057,1
user304,1057,1
user316,1057,1
user039,1249,1
user074,1249,1
user075,1249,1
user078,1249,1
user210,1249,1
user285,1249,1
user039,1256,1
user144,1256,1
user201,1256,1
user235,1256,1
user324,1256,1
user039,1261,1
user051,1261,1
user089,1261,1
user097,1261,1
user203,1261,1
user235,1261,1
user290,1261,1
user039,1318,1
user062,1318,1
user077,1318,1
user078,1318,1
user204,1318,1
user208,1318,2
user245,1318,1
user039,1347,1
user143,1347,1
user146,1347,1
user150,1347,1
user175,1347,1
user180,1347,1
user200,1347,1
user315,1347,1
user040,42,1
user095,42,1
user305,42,1
user328,42,1
user040,192,1
user063,192,1
user115,192,1
user213,192,1
user219,192,1
user220,192,1
user236,192,1
user278,192,1
user285,192,1
user040,246,1
user153,246,1
user165,246,1
user176,246,1
user200,246,1
user202,246,1
user213,246,1
user249,246,1
user263,246,1
user040,420,1
user110,420,1
user121,420,1
user161,420,1
user179,420,1
user182,420,1
user243,420,1
user274,420,1
user278,420,1
user311,420,1
user040,543,1
user047,543,2
user049,543,1
user150,543,1
user158,543,1
user194,543,1
user195,543,1
user196,543,1
user232,543,1
user245,543,1
user261,543,1
user310,543,1
user320,543,1
user040,624,1
user051,624,1
user150,624,1
user208,624,1
user273,624,1
user320,624,1
user040,672,1
user057,672,1
user117,672,1
user187,672,1
user191,672,1
user258,672,1
user268,672,1
user040,760,1
user044,760,1
user063,760,1
user082,760,1
user157,760,1
user172,760,1
user230,760,1
user232,760,1
user265,760,1
user282,760,1
user040,783,1
user046,783,1
user081,783,1
user113,783,1
user130,783,1
user181,783,1
user223,783,1
user263,783,1
user320,783,1
user325,783,1
user326,783,1
user040,971,1
user167,971,1
user169,971,1
user276,971,1
user286,971,1
user330,971,1
user040,1038,1
user047,1038,1
user053,1038,1
user064,1038,1
user068,1038,1
user144,1038,1
user152,1038,1
user197,1038,1
user226,1038,1
user308,1038,1
user326,1038,1
user040,1145,1
user081,1145,1
user122,1145,1
user155,1145,1
user250,1145,1
user255,1145,1
user318,1145,1
user040,1156,1
user076,1156,1
user091,1156,1
user170,1156,1
user220,1156,1
user247,1156,1
user275,1156,1
user314,1156,1
user316,1156,1
user040,1164,1
user099,1164,1
user104,1164,1
user199,1164,1
user330,1164,1
user040,1171,1
user106,1171,1
user143,1171,1
user169,1171,1
user259,1171,1
user287,1171,1
user040,1315,1
user163,1315,1
user211,1315,1
user231,1315,1
user241,1315,1
user266,1315,1
user329,1315,1
user041,129,1
user071,129,1
user121,129,1
user136,129,1
user148,129,1
user227,129,1
user229,129,1
user237,129,1
user041,221,1
user089,221,1
user226,221,1
user261,221,1
user300,221,1
user041,251,1
user057,251,1
user098,251,1
user158,251,1
user166,251,1
user171,251,1
user267,251,1
user295,251,1
user041,257,1
user055,257,1
user095,257,1
user147,257,1
user154,257,1
user173,257,1
user176,257,1
user229,257,1
user234,257,1
user253,257,1
user041,309,1
user046,309,1
user113,309,1
user121,309,1
user203,309,1
user238,309,1
user041,438,1
user104,438,1
user128,438,1
user130,438,1
user191,438,1
user285,438,1
user293,438,1
user296,438,1
user301,438,1
user310,438,1
user326,438,1
user041,446,1
user125,446,1
user191,446,1
user257,446,1
user329,446,1
user041,557,1
user083,557,1
user090,557,1
user212,557,1
user264,557,1
user272,557,1
user041,567,1
user048,567,1
user057,567,1
user066,567,1
user144,567,1
user154,567,1
user160,567,1
user232,567,1
user247,567,1
user257,567,1
user302,567,1
user041,673,1
user137,673,1
user177,673,1
user198,673,1
user205,673,1
user236,673,1
user243,673,1
user305,673,1
user310,673,1
user312,673,1
user041,679,1
user074,679,1
user076,679,1
user105,679,2
user157,679,1
user172,679,1
user212,679,1
user250,679,1
user041,723,1
user064,723,1
user072,723,1
user106,723,1
user127,723,1
user138,723,1
user177,723,1
user194,723,1
user245,723,1
user253,723,1
user278,723,1
user299,723,2
user041,851,1
user089,851,1
user139,851,1
user182,851,1
user184,851,1
user234,851,1
user244,851,1
user245,851,1
user291,851,1
user320,851,1
user041,865,1
user115,865,1
user179,865,1
user216,865,1
user312,865,1
user313,865,1
user041,869,1
user136,869,1
user219,869,1
user242,869,1
user245,869,1
user282,869,1
user291,869,1
user314,869,1
user041,921,1
user092,921,1
user094,921,1
user129,921,1
user161,921,1
user172,921,1
user301,921,1
user041,1006,1
user046,1006,1
user055,1006,1
user080,1006,1
user094,1006,1
user102,1006,1
user284,1006,1
user310,1006,1
user325,1006,1
user041,1018,1
user063,1018,1
user066,1018,1
user106,1018,1
user172,1018,1
user194,1018,1
user041,1025,1
user210,1025,1
user329,1025,1
user041,1046,1
user049,1046,1
user057,1046,1
user083,1046,1
user122,1046,1
user161,1046,1
user185,1046,1
user195,1046,1
user254,1046,1
user268,1046,1
user274,1046,1
user289,1046,1
user313,1046,1
user041,1071,1
user114,1071,1
user149,1071,1
user179,1071,1
user205,1071,1
user228,1071,1
user245,1071,1
user311,1071,1
user316,1071,1
user041,1074,1
user046,1074,1
user165,1074,1
user182,1074,1
user191,1074,1
user230,1074,1
user247,1074,1
user249,1074,1
user300,1074,1
user041,1380,1
user150,1380,1
user174,1380,1
user189,1380,1
user255,1380,1
user318,1380,1
user043,6,1
user076,6,1
user043,133,1
user167,133,1
user226,133,1
user287,133,1
user315,133,1
user322,133,1
user043,327,1
user172,327,1
user196,327,1
user281,327,1
user319,327,1
user324,327,1
user043,440,1
user048,440,1
user043,457,1
user096,457,1
user097,457,1
user101,457,1
user110,457,1
user123,457,1
user126,457,1
user127,457,1
user179,457,1
user251,457,1
user257,457,1
user286,457,1
user313,457,1
user043,535,1
user071,535,1
user176,535,1
user195,535,1
user203,535,1
user300,535,1
user043,663,1
user099,663,1
user159,663,1
user165,663,1
user176,663,1
user234,663,1
user277,663,1
user288,663,1
user043,689,1
user046,689,1
user076,689,1
user081,689,1
user101,689,1
user217,689,1
user235,689,1
user305,689,1
user043,727,1
user054,727,1
user165,727,1
user176,727,1
user206,727,1
user210,727,1
user236,727,1
user293,727,1
user043,763,1
user051,763,1
user116,763,1
user186,763,1
user219,763,1
user252,763,1
user276,763,1
user308,763,1
user043,945,1
user062,945,1
user095,945,1
user101,945,1
user184,945,1
user195,945,1
user248,945,1
user251,945,1
user264,945,1
user043,980,1
user130,980,1
user194,980,1
user277,980,1
user043,1028,1
user066,1028,1
user121,1028,1
user201,1028,1
user263,1028,1
user296,1028,1
user304,1028,1
user043,1051,1
user046,1051,1
user060,1051,1
user072,1051,1
user121,1051,1
user134,1051,1
user137,1051,1
user138,1051,1
user205,1051,1
user043,1108,1
user145,1108,1
user198,1108,1
user215,1108,1
user254,1108,1
user043,1143,1
user077,1143,1
user080,1143,1
user101,1143,1
user147,1143,1
user200,1143,1
user280,1143,1
user309,1143,1
user043,1271,1
user076,1271,1
user080,1271,1
user088,1271,1
user106,1271,1
user132,1271,1
user174,1271,1
user234,1271,1
user281,1271,1
user289,1271,1
user043,1322,1
user074,1322,1
user246,1322,1
user281,1322,1
user283,1322,1
user285,1322,1
user322,1322,1
user044,187,1
user144,187,1
user170,187,1
user195,187,1
user306,187,1
user044,206,1
user160,206,1
user162,206,1
user168,206,1
user226,206,1
user228,206,1
user248,206,1
user310,206,1
user044,245,1
user068,245,1
user069,245,1
user147,245,1
user157,245,1
user199,245,1
user235,245,1
user240,245,1
user241,245,1
user044,325,1
user091,325,1
user165,325,1
user177,325,1
user179,325,1
user216,325,1
user297,325,1
user309,325,1
user314,325,1
user044,375,1
user047,375,1
user048,375,1
user059,375,1
user148,375,1
user163,375,1
user229,375,1
user044,452,1
user059,452,2
user082,452,1
user131,452,1
user044,464,1
user117,464,1
user125,464,1
user160,464,1
user165,464,1
user191,464,1
user200,464,1
user208,464,1
user239,464,1
user275,464,1
user044,505,1
user116,505,1
user138,505,1
user151,505,1
user177,505,1
user183,505,1
user192,505,1
user207,505,1
user228,505,1
user249,505,1
user308,505,1
user313,505,1
user044,615,1
user182,615,1
user233,615,1
user298,615,1
user044,641,1
user063,641,1
user115,641,1
user126,641,1
user152,641,1
user188,641,1
user196,641,1
user209,641,1
user268,641,1
user299,641,1
user311,641,1
user044,660,1
user044,782,1
user095,782,1
user109,782,1
user153,782,1
user184,782,1
user189,782,2
user215,782,1
user044,848,1
user045,848,1
user046,848,1
user079,848,1
user158,848,1
user175,848,1
user196,848,1
user044,873,1
user138,873,1
user143,873,1
user169,873,1
user215,873,1
user249,873,1
user258,873,1
user044,912,1
user126,912,1
user130,912,1
user180,912,1
user044,1118,1
user060,1118,1
user073,1118,1
user074,1118,1
user104,1118,1
user126,1118,1
user142,1118,1
user210,1118,1
user212,1118,1
user227,1118,1
user234,1118,1
user243,1118,1
user295,1118,1
user044,1230,1
user162,1230,1
user198,1230,1
user206,1230,1
user229,1230,1
user237,1230,1
user315,1230,1
user325,1230,1
user044,1330,1
user103,1330,1
user224,1330,1
user230,1330,1
user318,1330,1
user045,20,1
user155,20,1
user160,20,1
user164,20,1
user206,20,1
user241,20,1
user245,20,1
user045,70,1
user095,70,1
user103,70,1
user123,70,1
user209,70,1
user278,70,1
user302,70,1
user045,173,1
user048,173,1
user099,173,1
user120,173,1
user140,173,1
user145,173,1
user210,173,1
user241,173,1
user274,173,1
user282,173,1
user283,173,1
user291,173,1
user299,173,1
user045,214,1
user095,214,1
user130,214,1
user184,214,1
user191,214,1
user301,214,1
user317,214,1
user045,292,1
user088,292,1
user091,292,1
user314,292,1
user045,314,1
user187,314,1
user242,314,1
user267,314,1
user269,314,1
user321,314,1
user045,376,1
user055,376,1
user162,376,1
user204,376,1
user273,376,1
user281,376,1
user298,376,1
user045,423,1
user061,423,1
user062,423,1
user121,423,1
user153,423,1
user162,423,1
user168,423,1
user186,423,1
user045,513,1
user103,513,1
user121,513,1
user138,513,1
user161,513,1
user186,513,1
user271,513,1
user290,513,1
user303,513,1
user324,513,1
user045,597,1
user060,597,1
user120,597,1
user150,597,1
user182,597,1
user242,597,1
user324,597,1
user045,642,1
user072,642,1
user078,642,1
user145,642,1
user158,642,2
user169,642,1
user192,642,1
user212,642,1
user293,642,1
user045,678,1
user070,678,1
user086,678,1
user131,678,1
user218,678,1
user254,678,1
user256,678,1
user264,678,1
user274,678,1
user045,857,1
user099,857,1
user144,857,1
user150,857,1
user210,857,1
user232,857,1
user242,857,1
user266,857,1
user320,857,1
user045,948,1
user061,948,1
user140,948,1
user230,948,1
user241,948,1
user244,948,1
user303,948,1
user313,948,1
user323,948,1
user045,989,1
user090,989,1
user096,989,1
user123,989,1
user193,989,1
user209,989,1
user223,989,1
user225,989,1
user274,989,1
user045,1010,1
user086,1010,1
user144,1010,2
user211,1010,1
user246,1010,1
user045,1044,1
user086,1044,1
user217,1044,1
user283,1044,1
user301,1044,1
user045,1096,2
user068,1096,1
user132,1096,1
user260,1096,1
user284,1096,1
user045,1116,1
user057,1116,1
user158,1116,1
user163,1116,1
user198,1116,1
user210,1116,1
user231,1116,1
user236,1116,1
user045,1141,1
user063,1141,1
user098,1141,1
user102,1141,1
user107,1141,1
user109,1141,1
user045,1199,1
user048,1199,1
user069,1199,1
user075,1199,1
user166,1199,1
user275,1199,1
user313,1199,1
user045,1213,1
user099,1213,1
user242,1213,1
user274,1213,1
user311,1213,1
user045,1231,1
user055,1231,1
user083,1231,1
user241,1231,1
user270,1231,1
user045,1260,1
user094,1260,1
user114,1260,1
user116,1260,1
user171,1260,1
user186,1260,1
user224,1260,1
user236,1260,1
user240,1260,1
user273,1260,1
user287,1260,1
user046,84,1
user073,84,1
user096,84,1
user185,84,1
user191,84,1
user201,84,1
user202,84,1
user231,84,1
user285,84,1
user286,84,1
user302,84,1
user046,301,1
user249,301,1
user252,301,1
user278,301,1
user310,301,1
user046,337,1
user208,337,1
user247,337,1
user260,337,1
user267,337,1
user046,356,1
user134,356,1
user136,356,1
user158,356,1
user162,356,1
user164,356,1
user213,356,1
user279,356,1
user046,470,1
user055,470,1
user167,470,1
user188,470,1
user247,470,1
user277,470,1
user046,487,1
user120,487,1
user143,487,1
user147,487,1
user178,487,1
user225,487,1
user263,487,1
user282,487,1
user323,487,1
user328,487,1
user046,533,1
user180,533,1
user186,533,1
user217,533,1
user046,703,1
user139,703,1
user046,771,1
user071,771,1
user203,771,1
user209,771,1
user262,771,1
user309,771,1
user328,771,1
user046,909,1
user057,909,1
user166,909,1
user183,909,1
user196,909,1
user292,909,1
user046,922,1
user060,922,1
user080,922,1
user094,922,1
user110,922,1
user146,922,1
user154,922,1
user162,922,1
user275,922,1
user315,922,1
user324,922,1
user046,970,1
user103,970,1
user160,970,1
user241,970,1
user329,970,1
user046,1120,1
user055,1120,1
user062,1120,1
user088,1120,1
user098,1120,1
user152,1120,1
user297,1120,2
user046,1155,1
user078,1155,1
user148,1155,1
user175,1155,1
user281,1155,1
user282,1155,1
user046,1307,1
user059,1307,1
user061,1307,1
user077,1307,1
user216,1307,1
user255,1307,1
user046,1354,1
user061,1354,1
user108,1354,1
user116,1354,1
user173,1354,1
user174,1354,1
user197,1354,1
user200,1354,1
user216,1354,1
user257,1354,1
user283,1354,2
user046,1378,1
user079,1378,1
user103,1378,1
user235,1378,1
user267,1378,1
user269,1378,1
user290,1378,1
user047,28,1
user057,28,1
user201,28,1
user228,28,1
user321,28,1
user328,28,1
user047,102,1
user078,102,1
user163,102,1
user164,102,1
user254,102,1
user298,102,1
user047,224,1
user161,224,1
user193,224,1
user196,224,1
user212,224,1
user302,224,1
user319,224,1
user320,224,1
user047,234,1
user150,234,1
user181,234,1
user192,234,1
user201,234,1
user228,234,1
user286,234,1
user290,234,1
user300,234,1
user324,234,1
user047,244,1
user049,244,1
user054,244,1
user059,244,1
user077,244,1
user111,244,1
user179,244,1
user192,244,1
user294,244,1
user308,244,1
user316,244,1
user047,247,1
user072,247,1
user096,247,1
user127,247,1
user144,247,1
user171,247,1
user195,247,1
user238,247,1
user269,247,1
user323,247,1
user047,250,1
user119,250,1
user183,250,1
user252,250,1
user300,250,1
user047,265,1
user055,265,1
user063,265,1
user154,265,1
user158,265,1
user274,265,1
user047,374,1
user059,374,1
user082,374,1
user115,374,1
user171,374,1
user212,374,1
user309,374,1
user320,374,1
user047,501,1
user056,501,1
user128,501,1
user134,501,1
user149,501,1
user172,501,1
user261,501,1
user047,644,1
user140,644,1
user219,644,1
user298,644,1
user321,644,1
user047,735,1
user075,735,1
user105,735,1
user243,735,1
user275,735,1
user302,735,1
user047,744,1
user080,744,1
user098,744,1
user130,744,1
user136,744,1
user145,744,1
user162,744,1
user165,744,1
user166,744,1
user321,744,1
user323,744,1
user047,815,1
user083,815,1
user167,815,1
user208,815,1
user300,815,1
user311,815,1
user319,815,1
user047,866,1
user197,866,1
user210,866,1
user227,866,1
user260,866,1
user296,866,1
user047,923,1
user126,923,1
user214,923,1
user295,923,1
user047,978,1
user059,978,1
user100,978,1
user202,978,1
user247,978,1
user288,978,1
user327,978,1
user047,1045,1
user061,1045,1
user140,1045,1
user148,1045,1
user157,1045,1
user172,1045,1
user319,1045,1
user047,1069,1
user092,1069,1
user171,1069,1
user193,1069,1
user195,1069,1
user250,1069,1
user047,1101,1
user073,1101,1
user102,1101,1
user183,1101,1
user187,1101,1
user244,1101,1
user284,1101,1
user291,1101,1
user307,1101,1
user047,1201,1
user051,1201,1
user079,1201,1
user119,1201,1
user127,1201,1
user144,1201,1
user254,1201,1
user277,1201,1
user047,1211,1
user072,1211,1
user096,1211,1
user101,1211,1
user159,1211,1
user199,1211,1
user203,1211,1
user210,1211,1
user245,1211,1
user267,1211,1
user047,1220,1
user064,1220,1
user079,1220,1
user102,1220,1
user115,1220,1
user136,1220,1
user160,1220,1
user265,1220,1
user301,1220,1
user308,1220,1
user322,1220,1
user324,1220,1
user047,1313,1
user160,1313,1
user220,1313,1
user235,1313,1
user237,1313,1
user239,1313,1
user249,1313,1
user303,1313,1
user047,1383,1
user074,1383,1
user149,1383,1
user169,1383,1
user212,1383,1
user289,1383,2
user296,1383,1
user048,67,1
user068,67,1
user108,67,1
user116,67,1
user156,67,1
user212,67,1
user231,67,1
user258,67,1
user268,67,1
user048,204,1
user051,204,1
user164,204,1
user281,204,1
user048,243,1
user062,243,1
user153,243,1
user155,243,1
user159,243,1
user296,243,1
user303,243,1
user048,270,1
user060,270,1
user077,270,1
user121,270,1
user166,270,1
user215,270,1
user218,270,1
user246,270,1
user272,270,1
user315,270,1
user048,539,2
user105,539,1
user139,539,1
user165,539,1
user193,539,1
user201,539,1
user292,539,1
user320,539,1
user048,712,1
user051,712,1
user102,712,1
user186,712,1
user223,712,1
user305,712,1
user048,860,1
user068,860,1
user103,860,1
user302,860,1
user321,860,1
user048,1013,1
user199,1013,1
user276,1013,1
user048,1066,1
user063,1066,1
user087,1066,1
user189,1066,1
user213,1066,1
user269,1066,1
user048,1084,1
user082,1084,1
user130,1084,1
user159,1084,1
user178,1084,1
user330,1084,1
user048,1144,1
user087,1144,1
user189,1144,1
user217,1144,1
user278,1144,1
user291,1144,1
user320,1144,1
user048,1216,1
user097,1216,1
user139,1216,1
user193,1216,1
user215,1216,1
user261,1216,1
user299,1216,1
user049,65,1
user077,65,1
user114,65,1
user131,65,1
user132,65,1
user184,65,1
user209,65,1
user232,65,1
user243,65,1
user315,65,1
user049,267,1
user099,267,1
user271,267,1
user049,506,1
user122,506,1
user169,506,1
user203,506,1
user208,506,1
user250,506,1
user268,506,1
user284,506,1
user049,864,1
user082,864,1
user089,864,1
user101,864,1
user186,864,1
user193,864,1
user238,864,1
user257,864,1
user049,933,1
user096,933,1
user107,933,1
user150,933,1
user189,933,1
user235,933,1
user251,933,1
user277,933,1
user287,933,1
user317,933,1
user049,967,1
user207,967,1
user258,967,1
user286,967,1
user292,967,1
user295,967,1
user330,967,1
user049,1015,1
user062,1015,1
user119,1015,1
user178,1015,2
user257,1015,1
user274,1015,1
user287,1015,1
user317,1015,1
user049,1221,1
user071,1221,1
user143,1221,1
user240,1221,1
user264,1221,1
user292,1221,1
user328,1221,1
user051,1,1
user184,1,1
user254,1,1
user051,21,1
user146,21,1
user175,21,1
user235,21,1
user251,21,1
user284,21,1
user298,21,1
user325,21,1
user328,21,1
user051,196,1
user056,196,1
user194,196,1
user221,196,1
user222,196,1
user241,196,1
user276,196,1
user308,196,1
user051,323,1
user090,323,1
user095,323,1
user163,323,1
user236,323,1
user255,323,1
user289,323,1
user314,323,1
user051,354,1
user088,354,1
user094,354,1
user135,354,1
user177,354,1
user205,354,1
user250,354,1
user254,354,1
user324,354,1
user051,368,1
user221,368,1
user237,368,1
user291,368,1
user308,368,1
user318,368,1
user051,406,1
user074,406,1
user092,406,1
user121,406,1
user174,406,1
user212,406,1
user271,406,1
user320,406,1
user051,435,1
user108,435,1
user137,435,1
user191,435,1
user220,435,1
user245,435,1
user247,435,1
