cart_det_id,sell_id,cart_id,cart_det_qnty
13389,10273,4528,1
13390,10444,4528,1
13391,1616,4529,2
13392,1961,4529,2
13393,849,4530,2
13394,14255,4530,1
13395,1369,4530,3
13396,1407,4530,1
13397,833,4531,3
13398,1313,4531,2
13399,10969,4532,1
13400,11354,4532,2
13401,11110,4532,3
13402,14147,4532,3
13403,11326,4532,3
13404,13637,4533,1
13405,13649,4533,1
13406,4789,4533,1
13407,13838,4534,2
13408,6887,4534,1
13409,12534,4534,1
13410,7088,4534,3
13411,5097,4535,1
13412,5080,4535,1
13413,14585,4535,2
13414,10070,4536,2
13415,14355,4537,2
13416,2072,4537,3
13417,2094,4537,1
13418,2178,4537,3
13419,5942,4538,3
13420,5895,4538,2
13421,5949,4538,1
13422,6113,4539,3
13423,13764,4539,2
13424,6465,4539,2
13425,10106,4540,1
13426,9931,4540,2
13427,9997,4540,1
13428,99,4541,2
13429,161,4541,3
13430,184,4541,1
13431,4890,4542,2
13432,4383,4543,1
13433,14470,4544,3
13434,13573,4544,2
13435,3675,4544,1
13436,3526,4544,1
13437,3569,4545,2
13438,3583,4545,2
13439,3655,4545,1
13440,3555,4545,2
13441,11949,4545,1
13442,8936,4546,1
13443,8905,4546,2
13444,13984,4546,3
13445,8893,4546,3
13446,9520,4547,3
13447,9570,4547,1
13448,9519,4547,3
13449,12924,4547,1
13450,9534,4547,3
13451,4469,4548,1
13452,13891,4549,1
13453,7712,4549,3
13454,12658,4549,1
13455,7656,4549,2
13456,7929,4550,1
13457,2564,4551,1
13458,13497,4551,2
13459,2935,4551,2
13460,13477,4551,3
13461,5208,4552,3
13462,5296,4552,1
13463,13707,4552,1
13464,5259,4552,1
13465,5232,4552,3
13466,13691,4553,3
13467,4925,4553,2
13468,5067,4553,3
13469,4891,4553,3
13470,5065,4553,3
13471,2931,4554,2
13472,2787,4554,2
13473,13524,4554,2
13474,11857,4554,3
13475,2912,4554,1
13476,13289,4555,1
13477,12350,4556,1
13478,5942,4556,2
13479,5968,4556,2
13480,5983,4556,1
13481,3823,4557,3
13482,9799,4558,3
13483,9757,4558,3
13484,9753,4558,1
13485,14965,4558,2
13486,5603,4559,2
13487,5539,4559,3
13488,5733,4559,2
13489,7090,4560,1
13490,13830,4560,3
13491,6889,4560,2
13492,13881,4561,1
13493,7375,4561,3
13494,7336,4561,1
13495,7403,4561,1
13496,9834,4562,3
13497,14062,4562,1
13498,10164,4562,1
13499,9836,4562,2
13500,9847,4562,1
13501,12916,4563,2
13502,9263,4563,3
13503,12866,4563,3
13504,9294,4563,3
13505,12903,4563,3
13506,7722,4564,2
13507,7828,4564,3
13508,7791,4564,1
13509,5367,4565,2
13510,5283,4565,1
13511,5284,4565,2
13512,5162,4565,2
13513,832,4566,3
13514,1427,4566,3
13515,11548,4566,2
13516,1331,4566,3
13517,11585,4566,1
13518,6236,4567,1
13519,14705,4567,2
13520,6374,4567,2
13521,14680,4567,3
13522,6328,4567,3
13523,13292,4568,2
13524,271,4568,1
13525,14222,4568,2
13526,9714,4569,3
13527,9719,4569,1
13528,7570,4570,3
13529,12912,4571,1
13530,9001,4571,3
13531,6017,4572,3
13532,5947,4572,2
13533,6014,4572,2
13534,15041,4573,2
13535,11153,4573,2
13536,11328,4573,2
13537,11310,4573,2
13538,10431,4574,3
13539,10440,4574,1
13540,9295,4575,2
13541,12885,4575,2
13542,8982,4575,3
13543,12902,4575,1
13544,9518,4576,1
13545,9399,4576,3
13546,14946,4576,1
13547,12922,4576,1
13548,9589,4576,3
13549,546,4577,2
13550,623,4577,1
13551,12994,4578,2
13552,12979,4578,3
13553,14965,4578,2
13554,9787,4578,1
13555,9769,4578,1
13556,10967,4579,1
13557,10901,4579,3
13558,10921,4579,3
13559,8020,4580,2
13560,7696,4580,1
13561,14833,4580,2
13562,7940,4580,3
13563,1397,4581,3
13564,13367,4581,3
13565,917,4581,3
13566,1326,4581,1
13567,1083,4581,1
13568,8568,4582,3
13569,12745,4582,1
13570,12753,4582,1
13571,8450,4582,1
13572,3414,4583,3
13573,140,4584,2
13574,63,4584,3
13575,156,4584,1
13576,206,4584,2
13577,58,4584,3
13578,11004,4585,3
13579,12060,4586,1
13580,13242,4587,1
13581,10824,4587,2
13582,13223,4587,2
13583,10087,4588,1
13584,9946,4588,3
13585,9863,4588,1
13586,13026,4588,3
13587,3113,4589,2
13588,3220,4589,3
13589,13534,4589,2
13590,3332,4589,1
13591,868,4590,3
13592,934,4590,1
13593,1142,4590,1
13594,1274,4590,3
13595,13364,4590,2
13596,9784,4591,2
13597,9793,4591,2
13598,9769,4591,2
13599,12992,4591,1
13600,12993,4591,2
13601,11325,4592,1
13602,11308,4592,3
13603,11153,4592,1
13604,11185,4592,3
13605,13978,4593,2
13606,8963,4593,1
13607,14081,4594,2
13608,9967,4594,3
13609,9932,4594,2
13610,9962,4594,2
13611,9841,4594,2
13612,8411,4595,3
13613,8586,4595,2
13614,12426,4596,2
13615,442,4597,1
13616,253,4597,1
13617,13285,4597,1
13618,273,4597,1
13619,11999,4598,3
13620,4220,4598,3
13621,3854,4598,2
13622,8556,4599,3
13623,8220,4599,2
13624,8554,4599,2
13625,8482,4599,2
13626,8560,4599,1
13627,9772,4600,3
13628,9771,4601,2
13629,14966,4601,1
13630,9744,4601,1
13631,14051,4601,2
13632,2645,4602,2
13633,2973,4602,1
13634,2713,4602,1
13635,8969,4603,2
13636,8899,4603,3
13637,12846,4604,1
13638,12848,4604,2
13639,8939,4604,1
13640,8841,4604,2
13641,14899,4604,1
13642,5813,4605,1
13643,5547,4605,1
13644,5621,4605,1
13645,5529,4605,2
13646,5538,4605,2
13647,13203,4606,1
13648,14142,4606,2
13649,10802,4606,1
13650,10882,4606,2
13651,8258,4607,2
13652,14860,4607,3
13653,8469,4607,1
13654,8420,4607,1
13655,89,4608,3
13656,11392,4608,2
13657,218,4608,2
13658,9612,4609,2
13659,9531,4609,3
13660,2380,4610,1
13661,14372,4610,3
13662,2397,4610,1
13663,2437,4610,2
13664,328,4611,3
13665,349,4611,3
13666,309,4611,2
13667,430,4611,3
13668,248,4611,3
13669,9506,4612,1
13670,12974,4612,2
13671,9578,4612,3
13672,8393,4613,3
13673,3914,4614,1
13674,3848,4614,3
13675,7471,4615,3
13676,7527,4615,1
13677,9006,4616,1
13678,12226,4617,2
13679,5244,4617,3
13680,9694,4618,2
13681,12957,4618,1
13682,6586,4619,1
13683,12497,4619,1
13684,377,4620,3
13685,233,4620,1
13686,261,4620,1
13687,14212,4620,3
13688,5537,4621,2
13689,5809,4621,3
13690,2178,4622,1
13691,2133,4622,1
13692,9757,4623,2
13693,9735,4623,1
13694,9788,4623,2
13695,9794,4623,3
13696,12981,4623,1
13697,8814,4624,1
13698,8614,4624,1
13699,8681,4624,3
13700,7884,4625,1
13701,7720,4625,2
13702,12716,4625,1
13703,7961,4626,1
13704,7847,4626,1
13705,7942,4626,1
13706,9746,4627,1
13707,14051,4627,2
13708,8722,4628,2
13709,3229,4629,3
13710,5353,4630,1
13711,5158,4630,1
13712,12802,4631,2
13713,8733,4631,1
13714,10573,4632,1
13715,4223,4633,1
13716,3699,4633,3
13717,3758,4633,2
13718,757,4634,1
13719,819,4634,2
13720,485,4634,3
13721,2346,4635,3
13722,2387,4635,3
13723,2422,4635,1
13724,2428,4635,1
13725,2411,4635,2
13726,3954,4636,1
13727,4177,4636,2
13728,3734,4636,3
13729,163,4637,3
13730,14309,4638,1
13731,13402,4638,3
13732,12897,4639,2
13733,8669,4640,2
13734,12799,4640,1
13735,6199,4641,2
13736,13769,4641,3
13737,6255,4641,3
13738,9785,4642,2
13739,12978,4642,1
13740,9771,4642,1
13741,9782,4642,2
13742,12968,4643,3
13743,9602,4643,3
13744,9447,4643,1
13745,9479,4643,1
13746,8866,4644,1
13747,8827,4644,3
13748,14896,4644,1
13749,14900,4644,3
13750,12835,4644,3
13751,7337,4645,1
13752,7569,4645,2
13753,7277,4645,3
13754,13739,4646,2
13755,5669,4646,3
13756,5851,4646,2
13757,5658,4646,1
13758,5228,4647,3
13759,12253,4647,2
13760,5402,4647,1
13761,5140,4647,3
13762,5202,4647,2
13763,13420,4648,2
13764,11646,4648,2
13765,1695,4648,2
13766,1641,4648,1
13767,1800,4648,1
13768,7999,4649,3
13769,14851,4649,3
13770,8008,4649,1
13771,7900,4649,2
13772,14826,4649,1
13773,11724,4650,1
13774,2168,4650,3
13775,3780,4651,2
13776,3999,4651,3
13777,3821,4651,1
13778,3737,4651,1
13779,4276,4651,3
13780,14832,4652,1
13781,8031,4652,3
13782,13926,4652,1
13783,4603,4653,2
13784,13634,4653,2
13785,11454,4654,1
13786,5955,4655,1
13787,5959,4655,1
13788,12349,4655,3
13789,14050,4656,2
13790,9754,4656,3
13791,12770,4657,3
13792,8372,4658,2
13793,8468,4658,1
13794,8569,4658,3
13795,8556,4658,2
13796,14966,4659,2
13797,9766,4659,3
13798,9842,4660,3
13799,8555,4661,3
13800,12726,4661,1
13801,12738,4661,3
13802,8459,4661,2
13803,3611,4662,2
13804,1329,4663,1
13805,13361,4663,1
13806,11594,4663,1
13807,9641,4664,3
13808,9705,4664,3
13809,14036,4664,3
13810,9368,4664,1
13811,12956,4664,3
13812,12471,4665,1
13813,13803,4665,2
13814,2611,4666,2
13815,2785,4666,2
13816,2741,4666,3
13817,11854,4666,2
13818,13492,4666,1
13819,90,4667,2
13820,13321,4668,1
13821,4612,4669,3
13822,4321,4669,1
13823,4651,4669,2
13824,4528,4669,3
13825,12112,4669,2
13826,7422,4670,3
13827,1414,4671,1
13828,11601,4671,1
13829,1097,4671,1
13830,11534,4671,1
13831,1398,4671,3
13832,8822,4672,3
13833,479,4673,2
13834,11461,4673,1
13835,11798,4674,1
13836,3087,4674,3
13837,2995,4674,2
13838,2992,4674,2
13839,11312,4675,2
13840,10973,4675,2
13841,13241,4675,3
13842,10814,4675,3
13843,9798,4676,1
13844,9795,4676,2
13845,12978,4676,2
13846,12984,4676,1
13847,9754,4676,1
13848,13075,4677,3
13849,15024,4677,3
13850,14992,4677,3
13851,10243,4677,3
13852,14998,4677,1
13853,8182,4678,2
13854,12709,4678,3
13855,6194,4679,3
13856,6305,4679,2
13857,14690,4679,1
13858,14927,4680,2
13859,9340,4680,3
13860,12855,4680,3
13861,9170,4680,3
13862,9166,4680,3
13863,11437,4681,2
13864,414,4681,1
13865,422,4681,3
13866,6588,4682,1
13867,6613,4682,1
13868,13982,4683,1
13869,8907,4683,3
13870,12835,4683,3
13871,13983,4683,1
13872,8928,4683,2
13873,6573,4684,2
13874,572,4685,1
13875,567,4685,3
13876,818,4685,3
13877,747,4685,1
13878,13321,4685,2
13879,2975,4686,1
13880,2680,4686,1
13881,2817,4686,1
13882,3082,4686,1
13883,3086,4686,1
13884,12070,4687,3
13885,4666,4687,2
13886,3818,4688,1
13887,4207,4688,2
13888,2145,4689,2
13889,2256,4689,2
13890,14961,4690,2
13891,9410,4690,3
13892,9599,4690,1
13893,14936,4690,2
13894,11042,4691,2
13895,11056,4691,3
13896,11154,4691,1
13897,11702,4692,1
13898,13423,4692,3
13899,1984,4692,2
13900,7559,4693,2
13901,12577,4693,2
13902,7353,4693,1
13903,14131,4694,1
13904,13152,4694,1
13905,10669,4694,2
13906,12205,4695,1
13907,5082,4695,2
13908,10382,4696,1
13909,10562,4696,1
13910,15015,4696,2
13911,9905,4697,1
13912,2038,4698,3
13913,10038,4699,2
13914,10155,4699,3
13915,3272,4700,1
13916,3231,4700,2
13917,3379,4700,3
13918,3237,4700,2
13919,14433,4701,3
13920,3293,4701,2
13921,3085,4702,1
13922,2522,4702,1
13923,2653,4702,1
13924,9764,4703,2
13925,12986,4703,3
13926,490,4704,1
13927,14229,4704,1
13928,5368,4705,2
13929,5309,4705,3
13930,12269,4705,2
13931,5357,4705,1
13932,5470,4705,3
13933,11381,4706,1
13934,12,4706,3
13935,8269,4707,3
13936,8527,4707,1
13937,8484,4707,3
13938,4092,4708,1
13939,4276,4708,1
13940,12055,4708,1
13941,9487,4709,3
13942,9386,4709,3
13943,14037,4709,3
13944,9681,4709,1
13945,10931,4710,1
13946,13209,4710,1
13947,11014,4710,2
13948,11130,4710,3
13949,521,4711,2
13950,706,4711,2
13951,712,4711,2
13952,749,4711,3
13953,618,4711,1
13954,3224,4712,3
13955,3306,4712,1
13956,3289,4712,1
13957,5472,4713,3
13958,14617,4713,2
13959,5392,4713,3
13960,5364,4713,2
13961,5383,4713,3
13962,10393,4714,1
13963,10263,4714,1
13964,10236,4714,2
13965,10514,4714,3
13966,13063,4714,1
13967,13055,4715,3
13968,10681,4715,3
13969,10759,4715,2
13970,1554,4716,3
13971,1957,4716,1
13972,1652,4716,3
13973,1680,4716,2
13974,1883,4716,3
13975,13509,4717,1
13976,3075,4717,3
13977,11831,4717,2
13978,12074,4718,2
13979,4883,4718,3
13980,4291,4718,2
13981,8924,4719,2
13982,6454,4720,1
13983,13791,4720,3
13984,6348,4720,2
13985,6446,4720,3
13986,555,4721,2
13987,616,4721,2
13988,7577,4722,3
13989,7872,4723,2
13990,14827,4723,3
13991,1515,4724,2
13992,5114,4725,1
13993,12211,4725,2
13994,12186,4725,3
13995,9588,4726,1
13996,8729,4727,3
13997,8627,4727,1
13998,8761,4727,1
13999,8681,4727,3
14000,8682,4727,1
14001,10829,4728,2
14002,13201,4728,2
14003,11030,4728,3
14004,11206,4728,1
14005,11763,4729,3
14006,2376,4729,3
14007,2442,4729,3
14008,14374,4729,3
14009,2269,4729,1
14010,4909,4730,1
14011,4924,4730,1
14012,8887,4731,1
14013,618,4732,3
14014,777,4732,2
14015,811,4732,3
14016,1617,4733,3
14017,7112,4734,1
14018,6981,4734,2
14019,6869,4734,2
14020,7121,4734,1
14021,5620,4735,2
14022,13731,4735,2
14023,5783,4735,2
14024,5440,4736,1
14025,5383,4736,1
14026,6214,4737,3
14027,2131,4738,3
14028,2026,4738,2
14029,2051,4738,2
14030,11708,4738,3
14031,14459,4739,3
14032,13560,4739,1
14033,11922,4739,3
14034,7540,4740,2
14035,7322,4740,1
14036,7565,4740,3
14037,7450,4741,3
14038,7429,4741,1
14039,7315,4741,1
14040,7304,4741,1
14041,7249,4741,3
14042,9433,4742,2
14043,9567,4742,2
14044,6855,4743,3
14045,6911,4743,3
14046,9663,4744,3
14047,9440,4744,2
14048,12971,4744,3
14049,2219,4745,2
14050,2255,4745,2
14051,11738,4745,1
14052,2216,4745,1
14053,2109,4745,2
14054,6468,4746,3
14055,6276,4746,2
14056,8026,4747,3
14057,619,4748,1
14058,8276,4749,1
14059,8560,4749,2
14060,8234,4749,1
14061,8414,4749,2
14062,13371,4750,2
14063,1147,4750,3
14064,1105,4750,1
14065,1219,4750,3
14066,7244,4751,3
14067,7348,4751,1
14068,12564,4751,1
14069,7403,4751,2
14070,8680,4752,1
14071,8816,4752,3
14072,14873,4752,1
14073,8778,4752,3
14074,12822,4752,1
14075,3836,4753,1
14076,3845,4753,3
14077,4049,4753,1
14078,14517,4753,2
14079,729,4754,3
14080,623,4754,1
14081,14192,4755,2
14082,15,4755,2
14083,96,4755,3
14084,63,4755,2
14085,14195,4755,3
14086,14804,4756,1
14087,7237,4756,1
14088,12613,4756,3
14089,403,4757,2
14090,14214,4757,2
14091,241,4757,1
14092,763,4758,1
14093,638,4758,2
14094,451,4758,2
14095,740,4758,1
14096,14686,4759,3
14097,13761,4759,1
14098,6314,4759,1
14099,359,4760,3
14100,7732,4761,1
14101,12632,4761,1
14102,8027,4761,1
14103,7865,4761,3
14104,8441,4762,3
14105,8558,4762,1
14106,8577,4762,2
14107,2523,4763,1
14108,2955,4763,3
14109,3063,4763,3
14110,2488,4763,2
14111,2826,4763,1
14112,5124,4764,3
14113,5144,4764,3
14114,5333,4764,1
14115,5418,4764,3
14116,7533,4765,2
14117,7424,4765,2
14118,7283,4765,1
14119,7327,4765,2
14120,7462,4765,3
14121,334,4766,1
14122,13284,4766,1
14123,13278,4766,3
14124,277,4766,2
14125,5000,4767,1
14126,5114,4767,2
14127,4894,4767,2
14128,4921,4767,3
14129,9698,4768,2
14130,9687,4768,2
14131,9727,4768,3
14132,9515,4768,1
14133,9660,4768,2
14134,8793,4769,1
14135,8815,4769,3
14136,8817,4769,2
14137,13961,4769,3
14138,12786,4769,1
14139,5664,4770,1
14140,8837,4771,3
14141,8944,4771,2
14142,8942,4771,1
14143,13982,4771,1
14144,106,4772,1
14145,68,4772,3
14146,6396,4773,3
14147,6146,4773,1
14148,6639,4774,3
14149,6804,4774,3
14150,9778,4775,1
14151,9774,4775,1
14152,9781,4775,2
14153,2461,4776,2
14154,14369,4776,1
14155,2351,4776,1
14156,8619,4777,1
14157,8321,4778,1
14158,8394,4778,3
14159,13872,4779,3
14160,11871,4780,1
14161,14456,4780,3
14162,13559,4780,2
14163,3393,4780,2
14164,11379,4781,3
14165,11381,4781,2
14166,9173,4782,1
14167,9279,4782,1
14168,14909,4782,2
14169,14929,4782,3
14170,9187,4782,3
14171,14385,4783,1
14172,2851,4783,1
14173,14997,4784,2
14174,10691,4784,1
14175,5608,4785,2
14176,13738,4785,3
14177,5079,4786,1
14178,5028,4786,3
14179,6404,4787,3
14180,6194,4787,1
14181,6202,4787,1
14182,6082,4788,2
14183,6108,4788,2
14184,6043,4788,2
14185,6001,4788,1
14186,3041,4789,1
14187,2532,4789,3
14188,13503,4789,2
14189,777,4790,3
14190,596,4790,3
14191,476,4790,3
14192,4439,4791,1
14193,4418,4791,3
14194,4485,4791,2
14195,12164,4791,2
14196,8073,4792,2
14197,7783,4792,3
14198,8067,4792,1
14199,7744,4792,3
14200,8102,4792,1
14201,9587,4793,3
14202,9694,4793,1
14203,9484,4793,1
14204,9654,4793,3
14205,6869,4794,3
14206,6978,4794,2
14207,2323,4795,1
14208,2340,4795,1
14209,2464,4795,3
14210,2283,4795,2
14211,11745,4795,1
14212,185,4796,2
14213,110,4796,3
14214,7,4796,1
14215,9753,4797,2
14216,9755,4797,3
14217,14010,4798,3
14218,14916,4798,1
14219,8998,4798,1
14220,9065,4798,3
14221,1657,4799,1
14222,1489,4799,2
14223,5434,4800,3
14224,12255,4800,2
14225,12268,4800,1
14226,14782,4801,2
14227,7341,4801,3
14228,7337,4801,2
14229,10694,4802,3
14230,10353,4802,3
14231,10251,4802,1
14232,499,4803,2
14233,13315,4803,2
14234,688,4803,1
14235,772,4803,3
14236,11488,4803,3
14237,8816,4804,3
14238,13976,4804,2
14239,8686,4804,2
14240,8949,4805,3
14241,14198,4806,3
14242,181,4806,3
14243,14193,4806,1
14244,150,4806,3
14245,71,4806,3
14246,10802,4807,3
14247,11337,4807,3
14248,14198,4808,1
14249,115,4808,2
14250,13062,4809,2
14251,10673,4809,2
14252,10517,4809,1
14253,4940,4810,2
14254,4975,4810,1
14255,13690,4810,2
14256,5065,4810,2
14257,11500,4811,1
14258,5754,4812,1
14259,12326,4812,1
14260,5846,4812,1
14261,5867,4812,1
14262,5495,4812,1
14263,15093,4813,3
14264,10990,4813,3
14265,10813,4814,3
14266,10802,4814,1
14267,13211,4814,2
14268,8932,4815,1
14269,8859,4815,2
14270,8870,4815,1
14271,8849,4815,3
14272,8975,4815,1
14273,6373,4816,3
14274,6146,4816,2
14275,13771,4816,2
14276,6425,4816,2
14277,13760,4816,3
14278,4917,4817,2
14279,5064,4817,2
14280,7865,4818,3
14281,12050,4819,2
14282,3914,4819,1
14283,13609,4819,3
14284,12028,4819,1
14285,9186,4820,1
14286,6412,4821,1
14287,456,4822,2
14288,13317,4822,1
14289,1925,4823,2
14290,1786,4823,3
14291,1449,4823,1
14292,1958,4823,2
14293,1545,4823,1
14294,4905,4824,1
14295,4981,4824,3
14296,12205,4824,3
14297,4915,4824,2
14298,13886,4825,2
14299,8245,4826,3
14300,13946,4826,3
14301,14794,4827,1
14302,14804,4827,1
14303,12566,4827,1
14304,6399,4828,1
14305,6237,4828,2
14306,6385,4828,1
14307,6297,4828,2
14308,13762,4828,2
14309,6078,4829,2
14310,12369,4829,2
14311,6807,4830,2
14312,6515,4830,1
14313,6327,4831,2
14314,12434,4831,3
14315,6300,4831,1
14316,13788,4831,1
14317,6314,4831,1
14318,1833,4832,2
14319,13407,4832,2
14320,1312,4833,1
14321,1135,4833,1
14322,10424,4834,1
14323,10440,4834,2
14324,10509,4834,2
14325,10444,4834,2
14326,10561,4834,2
14327,4491,4835,3
14328,4551,4835,2
14329,12371,4836,2
14330,5928,4836,2
14331,14668,4836,1
14332,2306,4837,1
14333,6140,4838,3
14334,13764,4838,2
14335,6329,4838,1
14336,13784,4838,1
14337,6464,4838,3
14338,13568,4839,1
14339,3561,4839,1
14340,3624,4839,2
14341,8973,4840,3
14342,8874,4840,2
14343,8900,4840,3
14344,8876,4840,3
14345,2048,4841,3
14346,9950,4842,2
14347,9845,4842,2
14348,10498,4843,2
14349,10573,4843,3
14350,14115,4843,2
14351,15005,4843,2
14352,13443,4844,3
14353,2135,4844,3
14354,2186,4844,3
14355,2071,4844,3
14356,3465,4845,2
14357,9478,4846,3
14358,9358,4846,2
14359,9405,4846,2
14360,9665,4846,2
14361,14985,4847,2
14362,9903,4847,2
14363,9880,4847,2
14364,9865,4847,3
14365,3586,4848,1
14366,3582,4848,3
14367,14478,4848,3
14368,3584,4848,2
14369,5508,4849,2
14370,5573,4849,1
14371,5628,4849,1
14372,365,4850,2
14373,11440,4850,3
14374,13273,4850,3
14375,232,4850,1
14376,230,4850,2
14377,3823,4851,2
14378,13585,4851,2
14379,7252,4852,2
14380,7238,4852,2
14381,14789,4852,1
14382,7433,4852,1
14383,2497,4853,2
14384,6077,4854,3
14385,5960,4854,2
14386,6481,4855,2
14387,6174,4855,1
14388,6391,4855,3
14389,6281,4855,3
14390,13772,4855,1
14391,8874,4856,2
14392,8872,4856,1
14393,8838,4856,3
14394,8832,4856,3
14395,6302,4857,3
14396,6223,4857,3
14397,6185,4857,2
14398,6231,4857,1
14399,9783,4858,3
14400,9790,4858,3
14401,14963,4858,3
14402,9794,4858,3
14403,1325,4859,3
14404,5983,4860,2
14405,6070,4860,3
14406,12350,4860,1
14407,6001,4860,3
14408,11888,4861,2
14409,3233,4861,1
14410,3146,4861,1
14411,14887,4862,3
14412,9176,4863,1
14413,9123,4863,1
14414,12876,4863,1
14415,9226,4863,1
14416,2039,4864,1
14417,2223,4864,3
14418,11714,4864,3
14419,11708,4864,2
14420,14347,4864,1
14421,8347,4865,1
14422,8600,4865,3
14423,8419,4865,2
14424,8309,4865,1
14425,8521,4865,1
14426,14715,4866,2
14427,6525,4866,2
14428,6605,4866,3
14429,6583,4866,3
14430,13811,4866,1
14431,10065,4867,2
14432,9936,4867,1
14433,2420,4868,1
14434,13705,4869,1
14435,5155,4869,3
14436,12915,4870,1
14437,9100,4870,2
14438,9077,4870,1
14439,9079,4870,2
14440,9009,4870,2
14441,14965,4871,1
14442,9758,4871,3
14443,9799,4871,1
14444,9765,4871,1
14445,1099,4872,2
14446,10936,4873,1
14447,10897,4873,2
14448,14144,4873,3
14449,6780,4874,2
14450,6799,4874,1
14451,3309,4875,1
14452,14439,4875,2
14453,3448,4875,1
14454,6222,4876,1
14455,14461,4877,1
14456,3545,4877,2
14457,11941,4877,2
14458,3501,4877,1
14459,11629,4878,2
14460,14244,4879,3
14461,555,4879,1
14462,6355,4880,3
14463,6203,4880,3
14464,5857,4881,1
14465,5632,4881,1
14466,5691,4881,1
14467,5505,4881,2
14468,6354,4882,3
14469,6461,4882,2
14470,675,4883,3
14471,14242,4883,3
14472,11474,4883,3
14473,13311,4883,3
14474,549,4883,2
14475,3007,4884,2
14476,2151,4885,1
14477,2235,4885,1
14478,13440,4885,2
14479,436,4886,1
14480,415,4886,2
14481,9271,4887,2
14482,9315,4887,2
14483,9144,4887,3
14484,12856,4887,2
14485,14928,4887,2
14486,10758,4888,2
14487,605,4889,2
14488,746,4889,2
14489,3694,4890,1
14490,4216,4890,1
14491,3891,4890,2
14492,10020,4891,3
14493,10028,4891,3
14494,9858,4891,1
14495,14070,4891,2
14496,13047,4891,1
14497,2482,4892,3
14498,2472,4892,3
14499,5379,4893,3
14500,4910,4894,3
14501,4906,4894,1
14502,4957,4894,2
14503,5024,4894,3
14504,10947,4895,1
14505,11357,4895,3
14506,11256,4895,3
14507,7064,4896,2
14508,11640,4897,2
14509,14314,4897,1
14510,1552,4897,3
14511,1657,4897,3
14512,9540,4898,2
14513,12964,4898,1
14514,12930,4898,2
14515,1690,4899,1
14516,6543,4900,3
14517,6667,4900,3
14518,6689,4900,2
14519,6674,4900,1
14520,6556,4900,3
14521,2736,4901,2
14522,11776,4901,3
14523,12595,4902,1
14524,7450,4902,2
14525,8028,4903,2
14526,3507,4904,2
14527,3592,4904,3
14528,14479,4904,1
14529,14363,4905,3
14530,2402,4905,1
14531,2376,4905,1
14532,3431,4906,1
14533,3333,4906,3
14534,9268,4907,3
14535,9234,4907,3
14536,5006,4908,3
14537,13688,4908,2
14538,4948,4908,3
14539,5026,4908,2
14540,13687,4908,1
14541,13545,4909,2
14542,3426,4909,1
14543,2337,4910,2
14544,2471,4910,3
14545,2335,4910,1
14546,2265,4910,1
14547,180,4911,1
14548,3168,4912,3
14549,3259,4912,2
14550,3439,4912,3
14551,3216,4912,3
14552,3250,4912,1
14553,5785,4913,3
14554,12299,4913,1
14555,5512,4913,3
14556,5605,4913,3
14557,7304,4914,1
14558,7274,4914,2
14559,7311,4914,1
14560,12622,4914,3
14561,7375,4914,1
14562,4374,4915,3
14563,4474,4915,1
14564,4678,4915,3
14565,4861,4915,2
14566,4733,4916,3
14567,4846,4916,1
14568,4685,4916,1
14569,4848,4916,1
14570,4856,4916,2
14571,5361,4917,3
14572,12247,4917,3
14573,9468,4918,2
14574,9702,4918,3
14575,9719,4918,1
14576,9386,4918,2
14577,9545,4918,3
14578,7316,4919,1
14579,7383,4919,3
14580,6941,4920,3
14581,7062,4920,2
14582,7069,4920,1
14583,14777,4920,3
14584,8417,4921,2
14585,8558,4921,3
14586,8465,4921,3
14587,11420,4922,2
14588,13281,4922,3
14589,284,4922,3
14590,11448,4922,1
14591,425,4922,1
14592,2400,4923,2
14593,12841,4924,2
14594,8869,4924,2
14595,8965,4924,1
14596,8970,4924,2
14597,10614,4925,2
14598,8684,4926,2
14599,12805,4926,3
14600,8772,4926,3
14601,11490,4927,1
14602,11478,4927,2
14603,13321,4927,1
14604,11212,4928,2
14605,11200,4928,3
14606,728,4929,3
14607,596,4929,2
14608,692,4929,3
14609,11730,4930,1
14610,2206,4930,1
14611,12386,4931,3
14612,13783,4931,3
14613,6373,4931,2
14614,4919,4932,1
14615,8733,4933,3
14616,2528,4934,1
14617,2938,4934,1
14618,11818,4934,1
14619,3023,4934,2
14620,438,4935,2
14621,3581,4936,1
14622,11950,4936,1
14623,14477,4936,1
14624,13569,4936,1
14625,3499,4936,1
14626,9405,4937,1
14627,9558,4937,2
14628,818,4938,1
14629,448,4938,1
14630,4895,4939,1
14631,12210,4940,2
14632,5113,4940,1
14633,5031,4940,3
14634,5016,4940,3
14635,8183,4941,1
14636,14841,4941,3
14637,12641,4941,3
14638,7843,4941,2
14639,7867,4941,3
14640,1916,4942,3
14641,7851,4943,2
14642,12708,4943,3
14643,1504,4944,3
14644,13060,4945,1
14645,10543,4945,2
14646,10506,4945,3
14647,9087,4946,1
14648,9133,4946,3
14649,8697,4947,1
14650,8700,4947,1
14651,10715,4948,3
14652,10203,4948,2
14653,8183,4949,3
14654,751,4950,1
14655,566,4950,1
14656,475,4950,3
14657,736,4950,1
14658,594,4950,1
14659,437,4951,2
14660,421,4951,3
14661,8924,4952,2
14662,12837,4952,3
14663,8870,4952,3
14664,8953,4952,2
14665,8859,4952,3
14666,10111,4953,1
14667,12992,4954,3
14668,14963,4954,3
